nohup: ignoring input
------------------------------------------------------------------------------------------
TTFT 压力测试初始化 (并发数 Workers=1)...
Device set to use cuda:0
/project/sherpa-onnx/csrc/session.cc:GetSessionOptionsImpl:181 Please compile with -DSHERPA_ONNX_ENABLE_GPU=ON. Available providers: CPUExecutionProvider, . Fallback to cpu!
模型加载完成。
待处理文件数: 2620
算法逻辑: TTFT = max(音频传输耗时, 系统当前时刻) + 解码耗时 + NLP耗时
------------------------------------------------------------------------------------------
文件名                                      | TTFT(s)    | 首字内容 (前30字符)
260-123440-0009.wav                      | 1.1373     | i shall.
260-123440-0005.wav                      | 0.8377     | and ye.
260-123440-0004.wav                      | 1.1375     | a.
260-123440-0008.wav                      | 1.1377     | i'll.
260-123440-0015.wav                      | 1.1373     | i.
260-123440-0012.wav                      | 0.8379     | it.
260-123440-0006.wav                      | 1.1412     | i wonder.
260-123440-0020.wav                      | 0.8375     | we.
260-123440-0000.wav                      | 0.8388     | and.
260-123440-0013.wav                      | 0.5382     | i.
260-123440-0002.wav                      | 0.8373     | it.
260-123440-0011.wav                      | 0.8372     | no.
260-123440-0014.wav                      | 1.1375     | and.
260-123440-0001.wav                      | 1.4369     | poor.
260-123440-0017.wav                      | 1.1368     | that.
2094-142345-0055.wav                     | 1.1369     | but you.
2094-142345-0044.wav                     | 0.8367     | said:
2094-142345-0011.wav                     | 1.4370     | do not.
2094-142345-0039.wav                     | 0.8369     | i.
2094-142345-0057.wav                     | 0.8368     | i.
2094-142345-0019.wav                     | 1.1366     | comb.
2094-142345-0033.wav                     | 1.1365     | when she.
2094-142345-0048.wav                     | 0.8371     | said:
2094-142345-0027.wav                     | 1.4376     | mo.
2094-142345-0024.wav                     | 1.4372     | money.
2094-142345-0047.wav                     | 1.1369     | poy.
2094-142345-0004.wav                     | 1.1365     | and.
2094-142345-0000.wav                     | 1.1367     | it is.
2094-142345-0020.wav                     | 0.8371     | that's.
2094-142345-0029.wav                     | 0.8371     | did.
2094-142345-0023.wav                     | 0.8364     | you.
2094-142345-0035.wav                     | 0.8367     | but,
2094-142345-0017.wav                     | 0.8366     | i.
2094-142345-0045.wav                     | 1.1371     | oh.
2094-142345-0022.wav                     | 1.4365     | mister.
2094-142345-0001.wav                     | 1.1375     | but the.
2094-142345-0038.wav                     | 1.1381     | i.
2094-142345-0007.wav                     | 1.1378     | the his.
2094-142345-0046.wav                     | 1.1383     | i.
2094-142345-0025.wav                     | 1.4374     | cold.
2094-142345-0030.wav                     | 1.1373     | tot.
2094-142345-0052.wav                     | 1.1375     | i must.
2094-142345-0014.wav                     | 1.1366     | the.
2094-142345-0015.wav                     | 1.1368     | to.
2094-142345-0005.wav                     | 1.1369     | sever.
2094-142345-0031.wav                     | 1.1371     | and she.
2094-142345-0054.wav                     | 1.4371     | oh.
2094-142345-0013.wav                     | 1.1368     | her.
2094-142345-0058.wav                     | 0.8376     | by.
2094-142345-0002.wav                     | 1.1374     | for.
2094-142345-0032.wav                     | 0.8373     | i.
2094-142345-0021.wav                     | 1.1381     | that's the.
2094-142345-0059.wav                     | 1.1371     | this:
2094-142345-0016.wav                     | 1.4370     | spinn.
2094-142345-0003.wav                     | 1.1367     | a.
2094-142345-0041.wav                     | 1.1367     | di.
2094-142345-0009.wav                     | 1.1368     | for the.
2094-142345-0053.wav                     | 0.8368     | for.
2094-142345-0056.wav                     | 0.8368     | i think,
2094-142345-0036.wav                     | 1.1374     | nay.
2094-142345-0012.wav                     | 1.1373     | the fam.
2094-142345-0043.wav                     | 1.1373     | by this.
2094-142345-0042.wav                     | 1.1371     | i had
2094-142345-0060.wav                     | 1.1366     | oh.
2094-142345-0008.wav                     | 1.1370     | but,
2094-142345-0010.wav                     | 1.1370     | hetty.
2094-142345-0006.wav                     | 1.1365     | at the.
2094-142345-0040.wav                     | 0.8364     | i.
2094-142345-0050.wav                     | 0.8363     | but,
2094-142345-0026.wav                     | 0.8369     | she's.
2094-142345-0028.wav                     | 1.4411     | no, no.
2094-142345-0037.wav                     | 0.8460     | we.
2094-142345-0051.wav                     | 1.1395     | no.
2094-142345-0018.wav                     | 0.8377     | who.
2094-142345-0049.wav                     | 1.1383     | no.
2094-142345-0034.wav                     | 1.1376     | and there.
5683-32866-0023.wav                      | 0.8372     | all.
5683-32866-0025.wav                      | 0.8376     | i.
5683-32866-0008.wav                      | 1.1378     | brockton.
5683-32866-0017.wav                      | 0.8372     | i a.
5683-32866-0004.wav                      | 1.1375     | by this.
5683-32866-0016.wav                      | 1.1369     | mark.
5683-32866-0022.wav                      | 0.8442     | it.
5683-32866-0002.wav                      | 1.1438     | but don'.
5683-32866-0029.wav                      | 1.1472     | somehow.
5683-32866-0011.wav                      | 1.4437     | their walk.
5683-32866-0003.wav                      | 0.8443     | in the.
5683-32866-0013.wav                      | 0.8431     | there.
5683-32866-0021.wav                      | 1.1435     | my.
5683-32866-0024.wav                      | 1.1430     | i.
5683-32866-0026.wav                      | 1.1437     | i.
5683-32866-0001.wav                      | 1.1437     | and he.
5683-32866-0030.wav                      | 0.8437     | a.
5683-32866-0020.wav                      | 1.1432     | the.
5683-32866-0018.wav                      | 1.1481     | to.
5683-32866-0007.wav                      | 0.8462     | if a.
5683-32866-0012.wav                      | 1.1430     | now.
5683-32866-0009.wav                      | 1.1432     | i.
5683-32866-0028.wav                      | 1.1433     | the som.
5683-32866-0015.wav                      | 1.1442     | what i.
5683-32866-0027.wav                      | 1.1432     | a.
5683-32866-0014.wav                      | 1.1466     | don't.
5683-32866-0010.wav                      | 1.1442     | well.
5683-32866-0000.wav                      | 1.1434     | miss.
5683-32866-0005.wav                      | 0.8436     | and.
5683-32866-0019.wav                      | 0.8442     | the.
5683-32866-0006.wav                      | 1.4432     | yes.
5683-32865-0004.wav                      | 1.1431     | what.
5683-32865-0002.wav                      | 1.1438     | he had.
5683-32865-0009.wav                      | 0.8435     | and he.
5683-32865-0014.wav                      | 1.1432     | he.
5683-32865-0003.wav                      | 1.1433     | they are.
5683-32865-0017.wav                      | 1.1437     | all.
5683-32865-0011.wav                      | 1.1434     | whereu.
5683-32865-0005.wav                      | 0.8433     | but,
5683-32865-0006.wav                      | 1.1444     | at.
5683-32865-0015.wav                      | 0.8449     | i.
5683-32865-0010.wav                      | 1.1437     | i was.
5683-32865-0012.wav                      | 0.8433     | and.
5683-32865-0007.wav                      | 1.1442     | i am.
5683-32865-0013.wav                      | 0.8434     | do
5683-32865-0016.wav                      | 1.1435     | oh.
5683-32865-0008.wav                      | 0.8434     | i.
5683-32865-0000.wav                      | 1.1431     | you.
5683-32865-0001.wav                      | 0.8432     | said:
5683-32879-0021.wav                      | 1.1441     | dorc.
5683-32879-0010.wav                      | 1.4476     | poor.
5683-32879-0011.wav                      | 1.1446     | she.
5683-32879-0016.wav                      | 1.1434     | and.
5683-32879-0009.wav                      | 1.1445     | ill.
5683-32879-0001.wav                      | 1.4437     | well, she.
5683-32879-0020.wav                      | 0.8435     | and.
5683-32879-0012.wav                      | 1.4433     | thank you.
5683-32879-0014.wav                      | 1.1433     | yes.
5683-32879-0008.wav                      | 1.1431     | you.
5683-32879-0013.wav                      | 1.1434     | chelf.
5683-32879-0002.wav                      | 1.1450     | so.
5683-32879-0017.wav                      | 0.8436     | of.
5683-32879-0007.wav                      | 1.1436     | rachel.
5683-32879-0004.wav                      | 1.1431     | but,
5683-32879-0022.wav                      | 1.1430     | i.
5683-32879-0003.wav                      | 1.1433     | women.
5683-32879-0018.wav                      | 1.1431     | it is.
5683-32879-0019.wav                      | 0.8432     | i.
5683-32879-0025.wav                      | 1.4433     | thank you.
5683-32879-0024.wav                      | 0.8432     | ye.
5683-32879-0023.wav                      | 0.8438     | you.
5683-32879-0015.wav                      | 1.1446     | yes.
5683-32879-0005.wav                      | 1.1439     | this:
5683-32879-0000.wav                      | 1.1434     | it.
5683-32879-0006.wav                      | 1.1439     | there was.
672-122797-0009.wav                      | 1.1432     | have.
672-122797-0012.wav                      | 1.4429     | i.
672-122797-0049.wav                      | 1.4433     | squeak.
672-122797-0070.wav                      | 1.1431     | the.
672-122797-0051.wav                      | 1.4434     | i.
672-122797-0039.wav                      | 1.4446     | i.
672-122797-0044.wav                      | 1.1433     | and he.
672-122797-0020.wav                      | 1.1432     | but,
672-122797-0055.wav                      | 1.1433     | and.
672-122797-0033.wav                      | 1.1430     | a.
672-122797-0038.wav                      | 0.8435     | thought.
672-122797-0052.wav                      | 1.1434     | there's.
672-122797-0016.wav                      | 1.1434     | ye.
672-122797-0010.wav                      | 1.4434     | rejo.
672-122797-0066.wav                      | 1.1434     | why,
672-122797-0024.wav                      | 1.1441     | the.
672-122797-0060.wav                      | 1.4432     | it.
672-122797-0062.wav                      | 1.7432     | no.
672-122797-0047.wav                      | 1.1434     | how.
672-122797-0017.wav                      | 1.1431     | something.
672-122797-0056.wav                      | 0.8430     | said:
672-122797-0073.wav                      | 1.1432     | the.
672-122797-0058.wav                      | 1.4443     | who.
672-122797-0035.wav                      | 0.8445     | but,
672-122797-0042.wav                      | 1.1438     | but,
672-122797-0071.wav                      | 1.1435     | in.
672-122797-0036.wav                      | 1.4438     | humpy.
672-122797-0072.wav                      | 1.1434     | and.
672-122797-0025.wav                      | 1.1434     | the.
672-122797-0006.wav                      | 1.1431     | to.
672-122797-0050.wav                      | 1.1432     | they.
672-122797-0041.wav                      | 1.1431     | in.
672-122797-0015.wav                      | 1.1447     | were.
672-122797-0061.wav                      | 0.8437     | don.
672-122797-0064.wav                      | 1.1451     | at.
672-122797-0026.wav                      | 1.4434     | there.
672-122797-0000.wav                      | 1.1432     | out.
672-122797-0022.wav                      | 1.1432     | the.
672-122797-0074.wav                      | 1.1431     | however.
672-122797-0027.wav                      | 1.1436     | the ser.
672-122797-0067.wav                      | 0.8433     | the.
672-122797-0021.wav                      | 1.1438     | and toward.
672-122797-0034.wav                      | 0.8439     | a.
672-122797-0032.wav                      | 0.8454     | cried.
672-122797-0046.wav                      | 1.1435     | tis.
672-122797-0030.wav                      | 1.1444     | perhaps.
672-122797-0040.wav                      | 1.1434     | and the.
672-122797-0059.wav                      | 1.4430     | only.
672-122797-0002.wav                      | 1.1433     | he.
672-122797-0003.wav                      | 1.1434     | but,
672-122797-0031.wav                      | 1.1432     | it.
672-122797-0014.wav                      | 1.1432     | were i.
672-122797-0053.wav                      | 1.1442     | they.
672-122797-0001.wav                      | 1.1436     | the.
672-122797-0037.wav                      | 0.8437     | that's.
672-122797-0011.wav                      | 0.8450     | and.
672-122797-0005.wav                      | 1.4431     | oh.
672-122797-0019.wav                      | 1.1428     | re.
672-122797-0018.wav                      | 1.4433     | rejo.
672-122797-0048.wav                      | 1.4432     | if.
672-122797-0007.wav                      | 1.1429     | in.
672-122797-0013.wav                      | 1.1428     | i.
672-122797-0043.wav                      | 1.4448     | what's.
672-122797-0068.wav                      | 0.8429     | but,
672-122797-0008.wav                      | 1.1475     | this:
672-122797-0065.wav                      | 1.4432     | now.
672-122797-0063.wav                      | 1.1431     | then,
672-122797-0069.wav                      | 1.1434     | it was.
672-122797-0057.wav                      | 1.4433     | yes.
672-122797-0045.wav                      | 1.4432     | time.
672-122797-0029.wav                      | 1.1433     | how it?
672-122797-0054.wav                      | 1.1442     | i.
672-122797-0023.wav                      | 1.1428     | he.
672-122797-0004.wav                      | 1.1438     | in.
672-122797-0028.wav                      | 1.4439     | this:
2830-3980-0034.wav                       | 1.4432     | these.
2830-3980-0029.wav                       | 1.1435     | alth.
2830-3980-0069.wav                       | 1.1431     | the.
2830-3980-0018.wav                       | 0.8438     | i.
2830-3980-0019.wav                       | 0.8436     | i.
2830-3980-0006.wav                       | 1.1438     | again.
2830-3980-0075.wav                       | 1.1453     | but the.
2830-3980-0012.wav                       | 1.1444     | the most.
2830-3980-0017.wav                       | 0.8434     | when.
2830-3980-0046.wav                       | 0.8458     | was.
2830-3980-0051.wav                       | 1.1433     | when.
2830-3980-0043.wav                       | 1.1439     | exper.
2830-3980-0016.wav                       | 1.4434     | it spoil.
2830-3980-0011.wav                       | 1.1432     | paul.
2830-3980-0056.wav                       | 1.1435     | otherwi.
2830-3980-0021.wav                       | 1.1429     | and.
2830-3980-0062.wav                       | 1.1463     | not
2830-3980-0033.wav                       | 1.1429     | not
2830-3980-0041.wav                       | 1.4444     | grace in.
2830-3980-0037.wav                       | 1.1584     | so much.
2830-3980-0035.wav                       | 1.1433     | they re.
2830-3980-0065.wav                       | 1.1430     | paul.
2830-3980-0014.wav                       | 1.1429     | the.
2830-3980-0071.wav                       | 1.1430     | we think.
2830-3980-0073.wav                       | 1.1432     | this:
2830-3980-0036.wav                       | 1.1435     | where.
2830-3980-0020.wav                       | 0.8433     | this:
2830-3980-0058.wav                       | 1.1434     | moha.
2830-3980-0031.wav                       | 1.1431     | why,
2830-3980-0001.wav                       | 0.8442     | they.
2830-3980-0004.wav                       | 0.8451     | in.
2830-3980-0050.wav                       | 1.1433     | did not.
2830-3980-0003.wav                       | 1.1433     | paul.
2830-3980-0048.wav                       | 0.8433     | he.
2830-3980-0030.wav                       | 1.1435     | they do.
2830-3980-0045.wav                       | 1.1437     | men.
2830-3980-0022.wav                       | 1.1440     | the.
2830-3980-0044.wav                       | 1.1432     | however.
2830-3980-0026.wav                       | 1.4432     | verse.
2830-3980-0054.wav                       | 1.1433     | that ch.
2830-3980-0042.wav                       | 1.1455     | the.
2830-3980-0049.wav                       | 0.8440     | em.
2830-3980-0000.wav                       | 1.1432     | in.
2830-3980-0067.wav                       | 1.1431     | this:
2830-3980-0061.wav                       | 1.1431     | not
2830-3980-0055.wav                       | 1.1430     | to.
2830-3980-0039.wav                       | 1.1455     | the ter.
2830-3980-0074.wav                       | 1.4436     | this attit.
2830-3980-0024.wav                       | 1.4434     | in this.
2830-3980-0060.wav                       | 0.8438     | he never.
2830-3980-0013.wav                       | 1.1454     | he mention.
2830-3980-0015.wav                       | 1.1442     | for.
2830-3980-0063.wav                       | 1.4445     | underscor.
2830-3980-0007.wav                       | 1.1443     | as the.
2830-3980-0005.wav                       | 0.8443     | do
2830-3980-0070.wav                       | 1.1448     | but,
2830-3980-0047.wav                       | 1.1443     | to do.
2830-3980-0028.wav                       | 1.1442     | this:
2830-3980-0025.wav                       | 0.8443     | by.
2830-3980-0023.wav                       | 0.8441     | the.
2830-3980-0059.wav                       | 1.4454     | paul sti.
2830-3980-0076.wav                       | 0.8445     | on the.
2830-3980-0027.wav                       | 1.1443     | and all.
2830-3980-0053.wav                       | 1.1441     | at.
2830-3980-0064.wav                       | 1.1439     | how.
2830-3980-0066.wav                       | 1.1449     | since.
2830-3980-0002.wav                       | 0.8447     | he was.
2830-3980-0057.wav                       | 1.1442     | the.
2830-3980-0040.wav                       | 1.1440     | the.
2830-3980-0009.wav                       | 1.1443     | paul.
2830-3980-0008.wav                       | 1.1454     | paul.
2830-3980-0032.wav                       | 0.8446     | we.
2830-3980-0052.wav                       | 1.1465     | we are.
2830-3980-0038.wav                       | 1.4448     | grace.
2830-3980-0072.wav                       | 1.1444     | this:
2830-3980-0010.wav                       | 0.8444     | either.
2830-3980-0068.wav                       | 1.1446     | the.
2830-3979-0000.wav                       | 0.8454     | we want.
2830-3979-0010.wav                       | 1.1442     | but,
2830-3979-0012.wav                       | 1.1460     | the.
2830-3979-0007.wav                       | 1.1446     | much.
2830-3979-0011.wav                       | 1.1447     | the.
2830-3979-0009.wav                       | 0.8440     | it.
2830-3979-0003.wav                       | 1.1440     | the.
2830-3979-0002.wav                       | 1.1452     | let us.
2830-3979-0004.wav                       | 1.1445     | it was.
2830-3979-0001.wav                       | 1.1463     | the.
2830-3979-0005.wav                       | 1.1452     | the work.
2830-3979-0006.wav                       | 1.1450     | a.
2830-3979-0008.wav                       | 1.1438     | in.
61-70970-0025.wav                        | 1.1447     | they were.
61-70970-0017.wav                        | 1.1626     | rest.
61-70970-0030.wav                        | 1.1439     | save.
61-70970-0015.wav                        | 1.4445     | will.
61-70970-0037.wav                        | 1.1447     | his.
61-70970-0036.wav                        | 1.1440     | robin.
61-70970-0016.wav                        | 0.8440     | we will.
61-70970-0027.wav                        | 1.1441     | rob.
61-70970-0014.wav                        | 0.8447     | present.
61-70970-0024.wav                        | 0.8436     | they.
61-70970-0007.wav                        | 1.1449     | he was.
61-70970-0026.wav                        | 1.4455     | fitsoo.
61-70970-0008.wav                        | 1.1443     | now.
61-70970-0000.wav                        | 1.1445     | young.
61-70970-0038.wav                        | 1.1446     | the.
61-70970-0006.wav                        | 1.1434     | never,
61-70970-0032.wav                        | 1.1386     | inquired:
61-70970-0005.wav                        | 1.1404     | the la.
61-70970-0010.wav                        | 0.8388     | dism.
61-70970-0034.wav                        | 1.4390     | nay.
61-70970-0001.wav                        | 1.1377     | there be.
61-70970-0012.wav                        | 0.8377     | yet.
61-70970-0002.wav                        | 1.1385     | most.
61-70970-0011.wav                        | 1.1384     | as.
61-70970-0009.wav                        | 1.1380     | tis late.
61-70970-0039.wav                        | 0.8378     | he.
61-70970-0003.wav                        | 0.8373     | if.
61-70970-0033.wav                        | 0.8384     | tru.
61-70970-0023.wav                        | 1.1380     | be not.
61-70970-0004.wav                        | 1.1373     | but take.
61-70970-0018.wav                        | 1.1370     | the.
61-70970-0031.wav                        | 1.1377     | cried.
61-70970-0029.wav                        | 0.8377     | from the.
61-70970-0020.wav                        | 1.7379     | will whi.
61-70970-0013.wav                        | 0.8382     | there.
61-70970-0019.wav                        | 1.1387     | at last.
61-70970-0021.wav                        | 0.8381     | they.
61-70970-0022.wav                        | 1.1381     | robin.
61-70970-0028.wav                        | 1.1379     | stutele.
61-70970-0040.wav                        | 1.1380     | they reg.
61-70970-0035.wav                        | 1.4382     | warrent.
61-70968-0039.wav                        | 1.1377     | and mi.
61-70968-0018.wav                        | 0.8374     | so.
61-70968-0010.wav                        | 1.1379     | forthw.
61-70968-0042.wav                        | 1.1391     | montfic.
61-70968-0006.wav                        | 0.8379     | but,
61-70968-0030.wav                        | 1.1401     | now.
61-70968-0031.wav                        | 1.1378     | sil.
61-70968-0012.wav                        | 1.1377     | cries.
61-70968-0034.wav                        | 1.1370     | a.
61-70968-0033.wav                        | 0.8370     | thru.
61-70968-0036.wav                        | 0.8374     | ge.
61-70968-0059.wav                        | 0.8379     | it'll.
61-70968-0058.wav                        | 1.1372     | will you?
61-70968-0020.wav                        | 1.1370     | shame.
61-70968-0043.wav                        | 1.4370     | friend.
61-70968-0051.wav                        | 1.1383     | begged.
61-70968-0016.wav                        | 0.8375     | and.
61-70968-0041.wav                        | 1.1375     | i like.
61-70968-0045.wav                        | 1.1382     | pray.
61-70968-0061.wav                        | 1.1374     | you.
61-70968-0040.wav                        | 1.1379     | right.
61-70968-0052.wav                        | 0.8382     | but,
61-70968-0005.wav                        | 1.1381     | this:
61-70968-0025.wav                        | 1.1376     | come to.
61-70968-0027.wav                        | 1.1375     | robin.
61-70968-0057.wav                        | 1.1384     | these es:
61-70968-0028.wav                        | 0.8375     | the.
61-70968-0062.wav                        | 1.1373     | i.
61-70968-0015.wav                        | 1.1372     | nay.
61-70968-0001.wav                        | 1.1381     | kev.
61-70968-0019.wav                        | 1.4380     | it.
61-70968-0008.wav                        | 0.8383     | take.
61-70968-0049.wav                        | 1.4374     | have.
61-70968-0060.wav                        | 1.1379     | no than.
61-70968-0032.wav                        | 0.8375     | he.
61-70968-0021.wav                        | 0.8381     | sure.
61-70968-0038.wav                        | 1.4386     | robin.
61-70968-0013.wav                        | 1.1390     | before.
61-70968-0029.wav                        | 0.8394     | the.
61-70968-0017.wav                        | 1.1402     | i.
61-70968-0048.wav                        | 0.8383     | and.
61-70968-0055.wav                        | 1.1383     | robin.
61-70968-0007.wav                        | 1.4388     | sist.
61-70968-0000.wav                        | 0.8381     | he.
61-70968-0003.wav                        | 0.8383     | he.
61-70968-0037.wav                        | 1.1374     | what.
61-70968-0035.wav                        | 0.8375     | tak.
61-70968-0024.wav                        | 0.8382     | spoke.
61-70968-0022.wav                        | 1.1380     | tis.
61-70968-0004.wav                        | 1.1378     | also.
61-70968-0026.wav                        | 1.1383     | the stroll.
61-70968-0047.wav                        | 1.1383     | mas.
61-70968-0002.wav                        | 0.8377     | a.
61-70968-0050.wav                        | 0.8375     | he.
61-70968-0011.wav                        | 1.1382     | he gave.
61-70968-0046.wav                        | 1.1377     | notting.
61-70968-0009.wav                        | 1.4377     | like.
61-70968-0014.wav                        | 1.1382     | what.
61-70968-0053.wav                        | 1.1372     | he.
61-70968-0044.wav                        | 0.8368     | it.
61-70968-0056.wav                        | 1.1375     | the.
61-70968-0023.wav                        | 0.8377     | but,
61-70968-0054.wav                        | 1.4405     | mistress.
1221-135767-0009.wav                     | 1.1449     | but,
1221-135767-0016.wav                     | 0.8454     | with.
1221-135767-0008.wav                     | 1.1447     | come.
1221-135767-0005.wav                     | 0.8445     | it.
1221-135767-0021.wav                     | 1.1576     | pearl.
1221-135767-0013.wav                     | 1.1446     | lifting.
1221-135767-0015.wav                     | 1.1434     | ye may.
1221-135767-0012.wav                     | 1.1435     | they a.
1221-135767-0022.wav                     | 0.8435     | but,
1221-135767-0010.wav                     | 0.8435     | she.
1221-135767-0018.wav                     | 1.4445     | little.
1221-135767-0004.wav                     | 1.1452     | we have.
1221-135767-0014.wav                     | 0.8458     | ye.
1221-135767-0003.wav                     | 1.1460     | the per.
1221-135767-0024.wav                     | 1.1465     | pear.
1221-135767-0002.wav                     | 0.8456     | at.
1221-135767-0007.wav                     | 0.8443     | but,
1221-135767-0011.wav                     | 0.8434     | it.
1221-135767-0000.wav                     | 1.1440     | hes.
1221-135767-0023.wav                     | 1.1479     | there were.
1221-135767-0020.wav                     | 1.1452     | in tru.
1221-135767-0006.wav                     | 0.8439     | the.
1221-135767-0001.wav                     | 1.4435     | another.
1221-135767-0017.wav                     | 1.1440     | on the.
1221-135767-0019.wav                     | 0.8456     | mo.
1221-135766-0010.wav                     | 1.1444     | it was.
1221-135766-0009.wav                     | 0.8441     | as.
1221-135766-0005.wav                     | 1.1437     | he.
1221-135766-0002.wav                     | 0.8439     | ye.
1221-135766-0013.wav                     | 1.1444     | pearl.
1221-135766-0000.wav                     | 0.8435     | how.
1221-135766-0011.wav                     | 0.8439     | be,
1221-135766-0004.wav                     | 1.1438     | this:
1221-135766-0003.wav                     | 0.8444     | the.
1221-135766-0012.wav                     | 1.1448     | broo.
1221-135766-0014.wav                     | 1.4448     | pearl.
1221-135766-0015.wav                     | 0.8455     | if.
1221-135766-0007.wav                     | 1.1455     | he.
1221-135766-0006.wav                     | 1.1452     | they were now.
1221-135766-0008.wav                     | 1.1459     | mindful.
1221-135766-0001.wav                     | 1.1443     | god.
908-157963-0005.wav                      | 0.8440     | like.
908-157963-0002.wav                      | 1.1432     | why,
908-157963-0015.wav                      | 1.1435     | o.
908-157963-0011.wav                      | 0.8439     | which.
908-157963-0026.wav                      | 1.1432     | and.
908-157963-0020.wav                      | 0.8434     | till.
908-157963-0009.wav                      | 0.8437     | why,
908-157963-0007.wav                      | 1.1439     | the.
908-157963-0001.wav                      | 1.4433     | o life.
908-157963-0000.wav                      | 0.8431     | to.
908-157963-0012.wav                      | 0.8429     | but,
908-157963-0017.wav                      | 1.1429     | the.
908-157963-0028.wav                      | 1.1432     | or
908-157963-0013.wav                      | 1.1434     | and.
908-157963-0004.wav                      | 1.1434     | fell.
908-157963-0006.wav                      | 1.1428     | and.
908-157963-0030.wav                      | 1.1431     | why,
908-157963-0014.wav                      | 1.1454     | descend.
908-157963-0024.wav                      | 0.8440     | im.
908-157963-0008.wav                      | 1.1433     | thou.
908-157963-0003.wav                      | 1.4433     | why,
908-157963-0023.wav                      | 1.4434     | the he.
908-157963-0022.wav                      | 1.1438     | come for.
908-157963-0025.wav                      | 1.1432     | i.
908-157963-0018.wav                      | 1.1428     | and.
908-157963-0019.wav                      | 0.8431     | it.
908-157963-0010.wav                      | 1.4489     | she ce.
908-157963-0029.wav                      | 1.4444     | why a?
908-157963-0016.wav                      | 1.1439     | i.
908-157963-0027.wav                      | 1.1434     | and la.
908-157963-0021.wav                      | 1.1435     | lives.
908-31957-0005.wav                       | 1.1433     | ala.
908-31957-0018.wav                       | 1.1432     | but,
908-31957-0001.wav                       | 0.8432     | i.
908-31957-0002.wav                       | 1.1434     | i did.
908-31957-0006.wav                       | 1.1433     | open.
908-31957-0017.wav                       | 1.1474     | mussul.
908-31957-0012.wav                       | 0.8437     | if.
908-31957-0022.wav                       | 1.1433     | then,
908-31957-0003.wav                       | 0.8431     | when.
908-31957-0010.wav                       | 1.1435     | o.
908-31957-0015.wav                       | 1.1440     | that.
908-31957-0000.wav                       | 1.1439     | all is.
908-31957-0023.wav                       | 1.1451     | i.
908-31957-0009.wav                       | 1.1437     | and.
908-31957-0020.wav                       | 1.1451     | i.
908-31957-0007.wav                       | 1.1449     | could.
908-31957-0019.wav                       | 1.1449     | thou can.
908-31957-0008.wav                       | 1.1439     | na.
908-31957-0013.wav                       | 1.1448     | slow.
908-31957-0014.wav                       | 1.1444     | a.
908-31957-0021.wav                       | 1.4436     | o.
908-31957-0024.wav                       | 0.8448     | i.
908-31957-0025.wav                       | 1.1456     | i.
908-31957-0011.wav                       | 0.8458     | and.
908-31957-0016.wav                       | 1.1557     | dear.
908-31957-0004.wav                       | 1.1465     | shall i.
5142-36586-0000.wav                      | 1.1456     | it.
5142-36586-0001.wav                      | 0.8449     | so.
5142-36586-0003.wav                      | 0.8449     | but this.
5142-36586-0002.wav                      | 1.1442     | the varia.
5142-36586-0004.wav                      | 1.1438     | eff.
5142-33396-0054.wav                      | 0.8441     | that.
5142-33396-0050.wav                      | 0.8438     | may.
5142-33396-0001.wav                      | 0.8436     | what.
5142-33396-0031.wav                      | 0.8434     | they.
5142-33396-0038.wav                      | 0.8436     | he shall.
5142-33396-0056.wav                      | 0.8445     | here,
5142-33396-0039.wav                      | 0.8441     | i.
5142-33396-0032.wav                      | 0.8443     | the.
5142-33396-0009.wav                      | 1.1434     | there.
5142-33396-0036.wav                      | 0.8432     | so.
5142-33396-0007.wav                      | 1.1434     | at the.
5142-33396-0005.wav                      | 0.8434     | but,
5142-33396-0002.wav                      | 1.1445     | two.
5142-33396-0044.wav                      | 0.8442     | i.
5142-33396-0004.wav                      | 1.1436     | these he.
5142-33396-0037.wav                      | 1.1440     | hearke.
5142-33396-0061.wav                      | 0.8435     | your.
5142-33396-0065.wav                      | 1.1438     | sof.
5142-33396-0051.wav                      | 0.8448     | and.
5142-33396-0035.wav                      | 0.8446     | did you.
5142-33396-0008.wav                      | 0.8446     | i pa.
5142-33396-0063.wav                      | 0.8444     | and.
5142-33396-0060.wav                      | 0.8445     | take.
5142-33396-0048.wav                      | 1.1461     | by the.
5142-33396-0041.wav                      | 0.8456     | so.
5142-33396-0049.wav                      | 1.1443     | here,
5142-33396-0027.wav                      | 0.8441     | he.
5142-33396-0058.wav                      | 0.8441     | a.
5142-33396-0017.wav                      | 0.8449     | we.
5142-33396-0067.wav                      | 0.8447     | but,
5142-33396-0045.wav                      | 0.8451     | this:
5142-33396-0013.wav                      | 0.8489     | he.
5142-33396-0010.wav                      | 1.1463     | in the ster.
5142-33396-0053.wav                      | 0.8467     | i.
5142-33396-0012.wav                      | 0.8466     | then,
5142-33396-0057.wav                      | 0.8462     | we.
5142-33396-0000.wav                      | 0.8449     | at.
5142-33396-0018.wav                      | 1.1452     | a dragon.
5142-33396-0064.wav                      | 1.1449     | your father.
5142-33396-0024.wav                      | 1.1464     | i stood.
5142-33396-0059.wav                      | 1.1460     | yes.
5142-33396-0043.wav                      | 0.8468     | their.
5142-33396-0030.wav                      | 1.1472     | the thra.
5142-33396-0062.wav                      | 0.8463     | now.
5142-33396-0015.wav                      | 0.8465     | as our.
5142-33396-0021.wav                      | 0.8473     | up.
