nohup: ignoring input
------------------------------------------------------------
初始化并发系统 (Workers=43)...
Loading NLP Model: oliverguhr/fullstop-punctuation-multilang-large ...
Device set to use cuda:0
模型加载完成。
------------------------------------------------------------
找到 2620 个音频文件。
开始并行处理...
文件名                                      | 音频时长(s)      | 完整生成耗时(s)       | 实时率(RTF)  
672-122797-0047.wav                      | 3.33         | 2.0196          | 0.6074    
672-122797-0010.wav                      | 3.81         | 2.3538          | 0.6170    
2094-142345-0008.wav                     | 31.65        | 9.1265          | 0.2884    
672-122797-0052.wav                      | 4.29         | 2.3954          | 0.5590    
5683-32879-0013.wav                      | 11.49        | 4.3850          | 0.3815    
5683-32879-0002.wav                      | 11.09        | 4.3580          | 0.3931    
672-122797-0012.wav                      | 7.76         | 3.4426          | 0.4434    
672-122797-0024.wav                      | 4.13         | 2.4362          | 0.5899    
5683-32879-0000.wav                      | 8.92         | 3.5808          | 0.4014    
672-122797-0035.wav                      | 2.90         | 1.9222          | 0.6628    
672-122797-0017.wav                      | 4.82         | 2.3789          | 0.4935    
672-122797-0066.wav                      | 4.82         | 2.6114          | 0.5423    
672-122797-0058.wav                      | 4.47         | 2.0375          | 0.4558    
672-122797-0056.wav                      | 5.22         | 2.5160          | 0.4815    
5683-32879-0017.wav                      | 14.59        | 4.9150          | 0.3369    
672-122797-0038.wav                      | 8.80         | 3.1560          | 0.3586    
672-122797-0055.wav                      | 8.23         | 3.2704          | 0.3974    
672-122797-0016.wav                      | 9.21         | 3.2202          | 0.3495    
5683-32879-0006.wav                      | 11.99        | 4.1550          | 0.3465    
672-122797-0020.wav                      | 8.82         | 3.4617          | 0.3923    
672-122797-0036.wav                      | 5.37         | 2.3209          | 0.4326    
672-122797-0041.wav                      | 3.88         | 1.9822          | 0.5109    
672-122797-0073.wav                      | 8.21         | 3.0024          | 0.3659    
672-122797-0050.wav                      | 4.86         | 2.2299          | 0.4593    
672-122797-0015.wav                      | 4.46         | 2.0640          | 0.4633    
5683-32865-0012.wav                      | 21.51        | 6.4436          | 0.2996    
672-122797-0000.wav                      | 4.07         | 1.9788          | 0.4862    
672-122797-0072.wav                      | 7.94         | 2.7293          | 0.3437    
672-122797-0071.wav                      | 8.88         | 3.0224          | 0.3406    
672-122797-0059.wav                      | 3.52         | 1.8787          | 0.5337    
672-122797-0037.wav                      | 1.96         | 1.6092          | 0.8210    
672-122797-0027.wav                      | 4.79         | 2.2856          | 0.4772    
672-122797-0032.wav                      | 4.00         | 2.1385          | 0.5346    
672-122797-0021.wav                      | 4.15         | 2.2315          | 0.5377    
672-122797-0061.wav                      | 7.59         | 2.7952          | 0.3683    
672-122797-0014.wav                      | 2.56         | 1.8785          | 0.7352    
672-122797-0053.wav                      | 2.96         | 1.9231          | 0.6508    
672-122797-0046.wav                      | 4.71         | 2.3376          | 0.4958    
672-122797-0011.wav                      | 2.54         | 1.9714          | 0.7761    
672-122797-0030.wav                      | 4.58         | 2.4045          | 0.5256    
672-122797-0025.wav                      | 10.69        | 3.5227          | 0.3295    
672-122797-0005.wav                      | 3.26         | 2.0243          | 0.6210    
672-122797-0031.wav                      | 3.98         | 2.3025          | 0.5785    
672-122797-0040.wav                      | 5.12         | 2.5054          | 0.4889    
672-122797-0034.wav                      | 5.11         | 2.6313          | 0.5149    
672-122797-0003.wav                      | 4.76         | 2.4677          | 0.5184    
672-122797-0019.wav                      | 4.11         | 2.2025          | 0.5359    
672-122797-0018.wav                      | 4.93         | 2.2933          | 0.4652    
672-122797-0065.wav                      | 3.03         | 1.8210          | 0.6010    
672-122797-0074.wav                      | 8.73         | 3.2266          | 0.3696    
672-122797-0006.wav                      | 13.95        | 4.0595          | 0.2910    
672-122797-0043.wav                      | 3.78         | 2.1482          | 0.5683    
672-122797-0042.wav                      | 15.31        | 4.5794          | 0.2991    
672-122797-0068.wav                      | 4.02         | 2.1361          | 0.5314    
672-122797-0029.wav                      | 3.05         | 1.8168          | 0.5957    
672-122797-0063.wav                      | 5.08         | 2.2178          | 0.4370    
672-122797-0069.wav                      | 5.01         | 2.1759          | 0.4343    
672-122797-0007.wav                      | 6.42         | 2.5756          | 0.4012    
672-122797-0048.wav                      | 6.55         | 2.6656          | 0.4067    
672-122797-0026.wav                      | 13.96        | 4.3133          | 0.3090    
672-122797-0054.wav                      | 4.25         | 2.2069          | 0.5193    
2830-3980-0034.wav                       | 2.97         | 1.7587          | 0.5922    
672-122797-0057.wav                      | 6.56         | 2.6026          | 0.3967    
672-122797-0067.wav                      | 13.04        | 4.0063          | 0.3074    
672-122797-0064.wav                      | 15.27        | 4.5136          | 0.2956    
672-122797-0028.wav                      | 2.61         | 1.9068          | 0.7306    
672-122797-0013.wav                      | 8.71         | 3.1426          | 0.3610    
2830-3980-0018.wav                       | 3.42         | 1.9265          | 0.5633    
2830-3980-0046.wav                       | 2.84         | 1.7576          | 0.6189    
2830-3980-0043.wav                       | 1.98         | 1.7281          | 0.8750    
672-122797-0002.wav                      | 13.62        | 4.2737          | 0.3138    
2830-3980-0016.wav                       | 2.37         | 1.8240          | 0.7696    
2830-3980-0012.wav                       | 3.42         | 2.0972          | 0.6132    
2830-3980-0017.wav                       | 3.67         | 2.0985          | 0.5726    
2830-3980-0021.wav                       | 2.91         | 1.8155          | 0.6239    
2830-3980-0069.wav                       | 5.56         | 2.5103          | 0.4519    
2830-3980-0033.wav                       | 2.71         | 1.8764          | 0.6924    
2830-3980-0075.wav                       | 5.79         | 2.5136          | 0.4341    
672-122797-0001.wav                      | 15.13        | 4.5107          | 0.2981    
2830-3980-0006.wav                       | 6.41         | 2.6574          | 0.4146    
2830-3980-0035.wav                       | 3.33         | 1.8526          | 0.5555    
2830-3980-0011.wav                       | 5.53         | 2.3515          | 0.4256    
672-122797-0023.wav                      | 9.70         | 3.3848          | 0.3491    
2830-3980-0014.wav                       | 2.52         | 1.9020          | 0.7533    
2830-3980-0019.wav                       | 7.01         | 2.8462          | 0.4057    
672-122797-0004.wav                      | 10.25        | 3.3739          | 0.3292    
2830-3980-0056.wav                       | 5.35         | 2.4508          | 0.4581    
672-122797-0022.wav                      | 19.00        | 5.3536          | 0.2817    
2830-3980-0051.wav                       | 6.44         | 2.6889          | 0.4175    
2830-3980-0058.wav                       | 2.69         | 1.8229          | 0.6777    
2830-3980-0071.wav                       | 3.96         | 2.1076          | 0.5322    
2830-3980-0020.wav                       | 3.46         | 1.9377          | 0.5600    
2830-3980-0062.wav                       | 5.44         | 2.6406          | 0.4854    
2830-3980-0029.wav                       | 9.07         | 3.2917          | 0.3627    
2830-3980-0041.wav                       | 4.89         | 2.5109          | 0.5135    
2830-3980-0003.wav                       | 2.48         | 1.8103          | 0.7300    
2830-3980-0037.wav                       | 6.42         | 2.6522          | 0.4131    
2830-3980-0004.wav                       | 3.81         | 2.0037          | 0.5259    
672-122797-0045.wav                      | 13.96        | 4.3504          | 0.3116    
2830-3980-0001.wav                       | 3.94         | 2.0465          | 0.5188    
2830-3980-0065.wav                       | 6.51         | 2.7418          | 0.4208    
2830-3980-0026.wav                       | 1.49         | 1.6339          | 1.1003    
2830-3980-0036.wav                       | 5.76         | 2.5257          | 0.4381    
2830-3980-0022.wav                       | 3.27         | 1.8926          | 0.5788    
2830-3980-0045.wav                       | 3.51         | 2.0220          | 0.5761    
2830-3980-0044.wav                       | 3.49         | 1.9875          | 0.5695    
2830-3980-0030.wav                       | 5.25         | 2.3177          | 0.4415    
2830-3980-0042.wav                       | 3.02         | 1.8478          | 0.6119    
2830-3980-0049.wav                       | 3.42         | 1.8923          | 0.5533    
2830-3980-0000.wav                       | 3.73         | 1.8988          | 0.5091    
2830-3980-0031.wav                       | 8.48         | 2.8842          | 0.3399    
2830-3980-0050.wav                       | 7.47         | 2.7858          | 0.3727    
2830-3980-0060.wav                       | 2.67         | 1.8591          | 0.6950    
2830-3980-0059.wav                       | 1.82         | 1.6603          | 0.9097    
2830-3980-0015.wav                       | 2.69         | 1.9639          | 0.7314    
2830-3980-0039.wav                       | 5.20         | 2.3158          | 0.4458    
2830-3980-0028.wav                       | 3.54         | 2.0013          | 0.5653    
2830-3980-0013.wav                       | 4.14         | 2.1643          | 0.5221    
2830-3980-0070.wav                       | 3.73         | 2.0755          | 0.5564    
2830-3980-0024.wav                       | 3.94         | 2.2915          | 0.5823    
2830-3980-0061.wav                       | 7.12         | 2.6595          | 0.3735    
2830-3980-0074.wav                       | 5.70         | 2.4176          | 0.4241    
2830-3980-0027.wav                       | 2.27         | 1.8637          | 0.8210    
2830-3980-0048.wav                       | 10.44        | 3.3903          | 0.3247    
2830-3980-0064.wav                       | 2.88         | 1.9376          | 0.6728    
2830-3980-0002.wav                       | 2.02         | 1.7621          | 0.8702    
2830-3980-0040.wav                       | 2.62         | 1.7601          | 0.6718    
2830-3980-0055.wav                       | 7.33         | 2.9226          | 0.3984    
2830-3980-0063.wav                       | 5.42         | 2.6323          | 0.4861    
2830-3980-0067.wav                       | 8.13         | 3.2670          | 0.4018    
2830-3980-0005.wav                       | 6.45         | 2.8467          | 0.4413    
2830-3980-0076.wav                       | 4.81         | 2.4883          | 0.5173    
2830-3980-0054.wav                       | 10.09        | 3.6358          | 0.3605    
2830-3980-0009.wav                       | 3.88         | 2.1645          | 0.5571    
2830-3980-0023.wav                       | 6.16         | 2.7294          | 0.4431    
2830-3980-0073.wav                       | 16.56        | 4.7427          | 0.2864    
2830-3980-0053.wav                       | 5.01         | 2.6257          | 0.5236    
2830-3980-0008.wav                       | 4.84         | 2.3497          | 0.4855    
2830-3980-0052.wav                       | 4.88         | 2.5098          | 0.5143    
2830-3980-0047.wav                       | 7.87         | 3.3542          | 0.4265    
2830-3980-0072.wav                       | 4.86         | 2.4798          | 0.5108    
2830-3979-0010.wav                       | 3.36         | 2.1435          | 0.6380    
2830-3980-0038.wav                       | 5.54         | 2.5703          | 0.4640    
2830-3979-0012.wav                       | 3.62         | 2.1091          | 0.5818    
2830-3980-0007.wav                       | 10.19        | 3.5130          | 0.3447    
2830-3980-0025.wav                       | 8.79         | 3.3868          | 0.3851    
2830-3980-0066.wav                       | 6.08         | 2.9178          | 0.4795    
2830-3980-0068.wav                       | 5.00         | 2.3845          | 0.4769    
2830-3980-0032.wav                       | 7.22         | 2.9130          | 0.4035    
2830-3980-0057.wav                       | 8.07         | 3.1041          | 0.3846    
2830-3979-0004.wav                       | 1.95         | 1.8019          | 0.9264    
2830-3979-0005.wav                       | 2.10         | 1.7965          | 0.8534    
672-122797-0008.wav                      | 30.81        | 7.9466          | 0.2579    
2830-3979-0000.wav                       | 6.12         | 2.7154          | 0.4437    
2830-3980-0010.wav                       | 6.53         | 2.8992          | 0.4443    
61-70970-0017.wav                        | 2.55         | 1.7907          | 0.7022    
2830-3979-0002.wav                       | 4.32         | 2.0850          | 0.4832    
2830-3979-0006.wav                       | 4.55         | 1.9362          | 0.4255    
61-70970-0030.wav                        | 3.24         | 1.8084          | 0.5582    
2830-3979-0009.wav                       | 8.35         | 2.4224          | 0.2901    
2830-3979-0011.wav                       | 9.45         | 2.5610          | 0.2710    
61-70970-0014.wav                        | 3.40         | 1.5474          | 0.4545    
61-70970-0008.wav                        | 2.15         | 1.2747          | 0.5929    
61-70970-0006.wav                        | 2.33         | 1.1898          | 0.5095    
2830-3979-0003.wav                       | 8.09         | 2.3584          | 0.2917    
61-70970-0016.wav                        | 4.37         | 1.7763          | 0.4065    
61-70970-0037.wav                        | 5.98         | 1.9346          | 0.3235    
61-70970-0027.wav                        | 5.08         | 1.7313          | 0.3408    
61-70970-0005.wav                        | 2.02         | 1.1013          | 0.5452    
61-70970-0007.wav                        | 4.49         | 1.4781          | 0.3296    
61-70970-0025.wav                        | 7.43         | 2.1909          | 0.2947    
61-70970-0032.wav                        | 3.13         | 1.3135          | 0.4190    
61-70970-0036.wav                        | 6.79         | 1.9139          | 0.2821    
61-70970-0015.wav                        | 8.41         | 2.1023          | 0.2498    
61-70970-0010.wav                        | 3.04         | 1.0089          | 0.3313    
61-70970-0026.wav                        | 5.47         | 1.5245          | 0.2784    
2830-3979-0008.wav                       | 9.44         | 2.2548          | 0.2389    
61-70970-0012.wav                        | 3.13         | 1.2455          | 0.3973    
2830-3979-0007.wav                       | 14.68        | 3.4452          | 0.2348    
61-70970-0024.wav                        | 7.24         | 2.5002          | 0.3456    
61-70970-0002.wav                        | 4.17         | 2.1390          | 0.5136    
61-70970-0009.wav                        | 3.40         | 2.1486          | 0.6310    
61-70970-0034.wav                        | 4.49         | 2.4000          | 0.5351    
61-70970-0033.wav                        | 3.42         | 2.4676          | 0.7215    
61-70970-0000.wav                        | 6.08         | 3.1861          | 0.5245    
61-70968-0058.wav                        | 1.82         | 1.9347          | 1.0630    
61-70970-0003.wav                        | 3.83         | 2.7545          | 0.7183    
61-70968-0018.wav                        | 2.40         | 2.6290          | 1.0931    
61-70968-0031.wav                        | 2.92         | 2.5639          | 0.8766    
61-70968-0042.wav                        | 2.79         | 2.9158          | 1.0470    
61-70968-0036.wav                        | 2.93         | 2.8748          | 0.9795    
61-70968-0059.wav                        | 2.17         | 2.9313          | 1.3508    
61-70968-0012.wav                        | 2.61         | 3.2026          | 1.2271    
61-70970-0023.wav                        | 3.71         | 3.9886          | 1.0765    
61-70970-0011.wav                        | 6.08         | 4.3424          | 0.7148    
61-70970-0029.wav                        | 4.03         | 4.1156          | 1.0212    
61-70970-0039.wav                        | 6.67         | 4.5198          | 0.6781    
61-70968-0039.wav                        | 3.81         | 4.0192          | 1.0563    
61-70970-0022.wav                        | 3.97         | 4.1931          | 1.0562    
61-70968-0006.wav                        | 2.94         | 4.0588          | 1.3829    
61-70968-0034.wav                        | 4.23         | 4.0428          | 0.9557    
61-70970-0020.wav                        | 5.03         | 4.5994          | 0.9153    
61-70970-0001.wav                        | 6.16         | 5.2158          | 0.8474    
61-70968-0051.wav                        | 3.13         | 4.2896          | 1.3683    
61-70970-0019.wav                        | 3.78         | 4.7810          | 1.2648    
61-70968-0045.wav                        | 3.48         | 3.8821          | 1.1172    
61-70970-0013.wav                        | 4.35         | 5.2525          | 1.2075    
61-70970-0018.wav                        | 4.60         | 5.4830          | 1.1920    
61-70968-0062.wav                        | 2.56         | 2.5213          | 0.9868    
61-70970-0040.wav                        | 4.17         | 5.2970          | 1.2718    
61-70968-0052.wav                        | 2.65         | 3.8009          | 1.4343    
61-70970-0031.wav                        | 5.13         | 5.7724          | 1.1241    
61-70970-0021.wav                        | 5.41         | 5.7066          | 1.0558    
61-70968-0016.wav                        | 3.72         | 5.0581          | 1.3597    
61-70968-0040.wav                        | 3.95         | 4.1341          | 1.0466    
61-70968-0038.wav                        | 2.05         | 2.4650          | 1.2025    
61-70968-0025.wav                        | 4.41         | 4.5552          | 1.0329    
61-70968-0020.wav                        | 5.11         | 6.3460          | 1.2431    
61-70968-0021.wav                        | 2.69         | 2.7516          | 1.0229    
61-70968-0001.wav                        | 3.61         | 3.7625          | 1.0422    
61-70968-0008.wav                        | 3.54         | 3.6227          | 1.0248    
61-70968-0061.wav                        | 5.53         | 5.6301          | 1.0181    
61-70968-0060.wav                        | 3.73         | 3.6512          | 0.9776    
2830-3979-0001.wav                       | 16.13        | 9.4826          | 0.5881    
61-70968-0048.wav                        | 3.02         | 2.9839          | 0.9881    
61-70968-0030.wav                        | 5.68         | 7.3857          | 1.2992    
61-70968-0033.wav                        | 5.68         | 7.3818          | 1.2985    
61-70968-0005.wav                        | 5.07         | 5.6477          | 1.1139    
61-70970-0038.wav                        | 10.40        | 8.7928          | 0.8455    
61-70968-0057.wav                        | 5.07         | 5.4286          | 1.0718    
61-70970-0028.wav                        | 6.55         | 7.8231          | 1.1944    
61-70968-0007.wav                        | 3.55         | 3.2140          | 0.9054    
61-70968-0029.wav                        | 3.50         | 3.5676          | 1.0208    
61-70968-0041.wav                        | 6.83         | 7.1924          | 1.0538    
61-70970-0035.wav                        | 7.41         | 7.9068          | 1.0678    
61-70968-0028.wav                        | 5.36         | 5.3972          | 1.0079    
61-70968-0010.wav                        | 8.29         | 8.1304          | 0.9802    
61-70968-0015.wav                        | 5.38         | 5.1640          | 0.9607    
61-70968-0037.wav                        | 4.32         | 3.1372          | 0.7270    
61-70968-0055.wav                        | 3.96         | 3.7911          | 0.9561    
61-70968-0043.wav                        | 6.74         | 8.1498          | 1.2101    
61-70968-0013.wav                        | 4.45         | 4.3566          | 0.9790    
61-70968-0003.wav                        | 4.32         | 3.5023          | 0.8116    
61-70968-0002.wav                        | 2.97         | 2.9061          | 0.9785    
61-70968-0004.wav                        | 3.88         | 3.1563          | 0.8124    
61-70968-0032.wav                        | 4.28         | 4.7697          | 1.1144    
61-70968-0017.wav                        | 5.11         | 4.5516          | 0.8907    
61-70968-0044.wav                        | 2.77         | 1.8436          | 0.6656    
61-70968-0027.wav                        | 6.87         | 6.7592          | 0.9839    
61-70968-0000.wav                        | 4.91         | 4.5358          | 0.9247    
61-70968-0019.wav                        | 5.47         | 6.0751          | 1.1096    
61-70968-0046.wav                        | 3.55         | 2.6714          | 0.7525    
61-70968-0056.wav                        | 3.56         | 2.1293          | 0.5973    
61-70968-0022.wav                        | 4.67         | 4.0355          | 0.8641    
61-70968-0047.wav                        | 4.78         | 3.7600          | 0.7874    
61-70970-0004.wav                        | 10.52        | 9.7892          | 0.9310    
61-70968-0026.wav                        | 4.92         | 4.0358          | 0.8203    
61-70968-0053.wav                        | 4.22         | 2.7136          | 0.6430    
1221-135767-0015.wav                     | 2.85         | 1.8584          | 0.6521    
1221-135767-0008.wav                     | 3.10         | 2.0678          | 0.6681    
61-70968-0009.wav                        | 4.51         | 3.0724          | 0.6812    
61-70968-0024.wav                        | 6.03         | 4.8029          | 0.7972    
61-70968-0050.wav                        | 5.58         | 4.4453          | 0.7966    
61-70968-0023.wav                        | 5.03         | 3.3569          | 0.6680    
61-70968-0049.wav                        | 8.25         | 7.2148          | 0.8745    
1221-135767-0020.wav                     | 3.35         | 2.3290          | 0.6963    
61-70968-0011.wav                        | 6.38         | 4.4616          | 0.6999    
1221-135766-0015.wav                     | 2.63         | 1.4382          | 0.5468    
1221-135767-0019.wav                     | 3.78         | 2.4430          | 0.6463    
1221-135767-0005.wav                     | 5.87         | 3.8121          | 0.6500    
61-70968-0035.wav                        | 7.95         | 6.3539          | 0.7992    
1221-135766-0013.wav                     | 3.65         | 2.3378          | 0.6414    
61-70968-0014.wav                        | 7.49         | 5.4338          | 0.7260    
1221-135767-0024.wav                     | 5.85         | 3.9775          | 0.6799    
1221-135766-0002.wav                     | 4.83         | 3.1707          | 0.6571    
1221-135767-0014.wav                     | 7.07         | 4.5943          | 0.6498    
908-157963-0002.wav                      | 2.75         | 1.8650          | 0.6770    
61-70968-0054.wav                        | 7.86         | 5.4664          | 0.6955    
1221-135766-0014.wav                     | 4.75         | 3.3405          | 0.7033    
1221-135767-0010.wav                     | 8.20         | 5.3955          | 0.6580    
908-157963-0001.wav                      | 2.88         | 1.7118          | 0.5933    
908-157963-0009.wav                      | 4.06         | 2.7034          | 0.6659    
1221-135766-0004.wav                     | 7.44         | 5.2123          | 0.7006    
908-157963-0005.wav                      | 7.04         | 4.4736          | 0.6359    
1221-135766-0007.wav                     | 8.79         | 5.6410          | 0.6414    
1221-135766-0009.wav                     | 10.19        | 6.5393          | 0.6417    
1221-135767-0018.wav                     | 11.16        | 7.9247          | 0.7101    
908-157963-0013.wav                      | 4.32         | 3.0701          | 0.7115    
908-157963-0017.wav                      | 4.95         | 3.2874          | 0.6641    
1221-135767-0013.wav                     | 11.98        | 8.5217          | 0.7110    
1221-135767-0009.wav                     | 13.34        | 8.8617          | 0.6643    
1221-135767-0021.wav                     | 12.72        | 8.6756          | 0.6820    
908-157963-0028.wav                      | 4.96         | 3.5794          | 0.7224    
908-157963-0026.wav                      | 8.10         | 5.5981          | 0.6911    
1221-135767-0007.wav                     | 12.77        | 8.8977          | 0.6968    
1221-135766-0000.wav                     | 12.44        | 8.0341          | 0.6461    
1221-135767-0012.wav                     | 13.88        | 9.6900          | 0.6979    
908-157963-0030.wav                      | 4.52         | 3.0871          | 0.6830    
1221-135767-0022.wav                     | 14.39        | 9.6848          | 0.6728    
908-157963-0024.wav                      | 3.44         | 2.2472          | 0.6533    
908-157963-0014.wav                      | 4.52         | 2.9606          | 0.6550    
1221-135767-0001.wav                     | 13.43        | 8.9482          | 0.6663    
908-157963-0003.wav                      | 3.08         | 2.0052          | 0.6510    
1221-135766-0006.wav                     | 11.41        | 7.6686          | 0.6718    
1221-135766-0008.wav                     | 10.78        | 7.1344          | 0.6618    
1221-135767-0016.wav                     | 15.26        | 10.5999         | 0.6948    
908-157963-0020.wav                      | 9.80         | 6.8288          | 0.6968    
908-157963-0011.wav                      | 10.39        | 7.2185          | 0.6944    
1221-135766-0003.wav                     | 13.72        | 9.0349          | 0.6585    
908-157963-0029.wav                      | 3.63         | 2.5901          | 0.7135    
908-157963-0006.wav                      | 8.11         | 5.1934          | 0.6404    
1221-135767-0002.wav                     | 16.12        | 10.8594         | 0.6737    
908-157963-0018.wav                      | 4.25         | 3.0234          | 0.7106    
908-157963-0022.wav                      | 4.61         | 3.2225          | 0.6990    
1221-135767-0011.wav                     | 16.51        | 10.8619         | 0.6579    
908-157963-0012.wav                      | 10.09        | 6.6437          | 0.6584    
908-31957-0010.wav                       | 2.51         | 1.4642          | 0.5833    
1221-135766-0010.wav                     | 15.05        | 10.7669         | 0.7154    
1221-135767-0023.wav                     | 16.27        | 11.4796         | 0.7056    
908-31957-0018.wav                       | 3.92         | 2.6349          | 0.6730    
908-31957-0000.wav                       | 2.12         | 1.6680          | 0.7850    
908-157963-0016.wav                      | 5.11         | 3.2668          | 0.6399    
908-157963-0015.wav                      | 14.46        | 9.2149          | 0.6370    
908-31957-0005.wav                       | 4.49         | 3.0298          | 0.6748    
1221-135767-0017.wav                     | 16.72        | 11.6992         | 0.6997    
1221-135767-0003.wav                     | 18.63        | 12.3581         | 0.6633    
908-157963-0010.wav                      | 6.28         | 4.2821          | 0.6819    
908-31957-0002.wav                       | 4.79         | 3.0533          | 0.6374    
908-157963-0000.wav                      | 12.62        | 8.3352          | 0.6605    
1221-135766-0012.wav                     | 16.22        | 11.4037         | 0.7031    
908-157963-0027.wav                      | 5.22         | 3.7089          | 0.7098    
1221-135767-0004.wav                     | 19.09        | 13.0981         | 0.6861    
1221-135766-0005.wav                     | 16.64        | 11.9938         | 0.7206    
908-31957-0006.wav                       | 5.89         | 3.6373          | 0.6175    
908-31957-0011.wav                       | 2.33         | 1.4422          | 0.6176    
5142-36586-0001.wav                      | 2.21         | 1.2014          | 0.5424    
5142-36586-0002.wav                      | 2.33         | 1.5022          | 0.6434    
908-157963-0023.wav                      | 9.62         | 6.2259          | 0.6468    
908-157963-0025.wav                      | 9.27         | 6.0373          | 0.6516    
908-31957-0003.wav                       | 6.57         | 4.4498          | 0.6778    
1221-135766-0001.wav                     | 16.71        | 11.7023         | 0.7001    
908-157963-0004.wav                      | 13.99        | 9.3063          | 0.6652    
1221-135767-0006.wav                     | 20.56        | 13.9549         | 0.6787    
5142-33396-0050.wav                      | 2.88         | 1.8994          | 0.6584    
908-31957-0012.wav                       | 7.62         | 4.8915          | 0.6423    
5142-36586-0000.wav                      | 3.65         | 2.6902          | 0.7370    
908-31957-0007.wav                       | 5.80         | 3.9012          | 0.6726    
5142-33396-0039.wav                      | 2.00         | 1.7069          | 0.8556    
5142-36586-0004.wav                      | 3.56         | 2.5057          | 0.7029    
908-31957-0020.wav                       | 5.89         | 3.9759          | 0.6745    
908-31957-0017.wav                       | 7.79         | 5.4131          | 0.6944    
5142-33396-0056.wav                      | 3.07         | 1.9222          | 0.6261    
908-31957-0013.wav                       | 6.18         | 3.8274          | 0.6193    
5142-33396-0005.wav                      | 2.23         | 1.2784          | 0.5746    
908-31957-0023.wav                       | 8.52         | 5.0332          | 0.5911    
5142-33396-0004.wav                      | 2.21         | 1.1236          | 0.5073    
5142-33396-0038.wav                      | 4.18         | 2.5873          | 0.6190    
5142-33396-0061.wav                      | 2.14         | 1.1782          | 0.5506    
5142-33396-0009.wav                      | 3.37         | 2.1733          | 0.6449    
908-157963-0021.wav                      | 10.24        | 6.5879          | 0.6433    
5142-36586-0003.wav                      | 5.05         | 3.4312          | 0.6788    
1221-135766-0011.wav                     | 21.34        | 14.4933         | 0.6790    
908-31957-0009.wav                       | 7.71         | 5.0269          | 0.6524    
5142-33396-0008.wav                      | 2.11         | 1.0791          | 0.5114    
5142-33396-0001.wav                      | 5.02         | 3.3063          | 0.6586    
908-31957-0014.wav                       | 7.56         | 4.8901          | 0.6468    
5142-33396-0060.wav                      | 2.62         | 1.3260          | 0.5071    
5142-33396-0002.wav                      | 3.67         | 2.2101          | 0.6022    
5142-33396-0054.wav                      | 5.75         | 3.8385          | 0.6681    
5142-33396-0063.wav                      | 2.52         | 1.5286          | 0.6078    
908-31957-0016.wav                       | 6.48         | 4.5122          | 0.6963    
5142-33396-0037.wav                      | 3.58         | 2.1424          | 0.5993    
5142-33396-0027.wav                      | 2.23         | 1.3190          | 0.5902    
908-31957-0024.wav                       | 7.54         | 4.9582          | 0.6576    
5142-33396-0036.wav                      | 4.26         | 2.8481          | 0.6686    
908-31957-0001.wav                       | 11.31        | 7.5486          | 0.6671    
5142-33396-0041.wav                      | 2.83         | 1.8860          | 0.6664    
1221-135767-0000.wav                     | 24.85        | 16.6187         | 0.6688    
5142-33396-0013.wav                      | 2.11         | 1.2684          | 0.6011    
5142-33396-0007.wav                      | 4.97         | 3.1719          | 0.6376    
5142-33396-0045.wav                      | 2.38         | 1.5031          | 0.6302    
5142-33396-0049.wav                      | 3.31         | 2.2068          | 0.6677    
908-31957-0019.wav                       | 9.54         | 6.2819          | 0.6585    
5142-33396-0058.wav                      | 3.23         | 1.9532          | 0.6056    
5142-33396-0017.wav                      | 2.63         | 1.9272          | 0.7314    
5142-33396-0000.wav                      | 2.00         | 1.4741          | 0.7352    
5142-33396-0048.wav                      | 3.96         | 2.5394          | 0.6413    
5142-33396-0044.wav                      | 4.86         | 3.1635          | 0.6516    
5142-33396-0035.wav                      | 3.94         | 2.6464          | 0.6708    
5142-33396-0057.wav                      | 3.08         | 1.9166          | 0.6233    
5142-33396-0010.wav                      | 3.46         | 2.0205          | 0.5848    
908-31957-0008.wav                       | 10.01        | 6.7339          | 0.6731    
5142-33396-0016.wav                      | 2.17         | 1.3026          | 0.6017    
5142-33396-0065.wav                      | 5.20         | 3.6789          | 0.7082    
5142-33396-0029.wav                      | 2.13         | 1.4531          | 0.6806    
5142-33396-0031.wav                      | 7.84         | 5.3861          | 0.6866    
5142-33396-0030.wav                      | 2.77         | 1.9200          | 0.6944    
5142-33396-0051.wav                      | 5.57         | 3.6337          | 0.6524    
5142-33396-0064.wav                      | 3.30         | 2.3848          | 0.7227    
5142-33396-0062.wav                      | 2.90         | 2.1168          | 0.7299    
5142-33396-0018.wav                      | 3.94         | 2.8165          | 0.7149    
5142-33396-0055.wav                      | 2.77         | 2.2827          | 0.8241    
5142-33396-0053.wav                      | 3.93         | 3.2469          | 0.8262    
908-31957-0022.wav                       | 14.10        | 9.4830          | 0.6726    
5142-33396-0021.wav                      | 3.50         | 2.6713          | 0.7621    
908-31957-0021.wav                       | 10.90        | 7.8947          | 0.7240    
5142-33396-0043.wav                      | 3.77         | 3.2362          | 0.8584    
5142-33396-0012.wav                      | 4.59         | 3.9284          | 0.8559    
5142-33396-0040.wav                      | 2.81         | 2.3761          | 0.8456    
5142-33396-0015.wav                      | 4.31         | 3.7158          | 0.8621    
5142-33396-0011.wav                      | 3.52         | 3.2496          | 0.9232    
5142-33396-0025.wav                      | 3.32         | 3.5979          | 1.0837    
5142-33396-0014.wav                      | 3.25         | 3.1459          | 0.9695    
