nohup: ignoring input
------------------------------------------------------------
任务: 并发计算 TTFT (首字延迟)
并发数: 1 | 模型: medium.en | Device: cuda
2094-142345-0021.wav           | 1.1167   | OK        
2094-142345-0059.wav           | 1.1073   | OK        
2094-142345-0016.wav           | 2.2242   | OK        
2094-142345-0003.wav           | 1.1073   | OK        
2094-142345-0041.wav           | 1.7467   | OK        
2094-142345-0009.wav           | 1.1107   | OK        
2094-142345-0053.wav           | 1.1161   | OK        
2094-142345-0056.wav           | 1.1208   | OK        
2094-142345-0036.wav           | 1.1159   | OK        
2094-142345-0012.wav           | 1.1073   | OK        
2094-142345-0043.wav           | 4.9475   | OK        
2094-142345-0042.wav           | 1.1205   | OK        
2094-142345-0060.wav           | 1.1253   | OK        
2094-142345-0008.wav           | 1.1156   | OK        
2094-142345-0010.wav           | 1.1289   | OK        
2094-142345-0006.wav           | 1.1118   | OK        
2094-142345-0040.wav           | 1.1222   | OK        
2094-142345-0050.wav           | 1.1201   | OK        
2094-142345-0026.wav           | 1.1252   | OK        
2094-142345-0028.wav           | 1.1155   | OK        
2094-142345-0037.wav           | 1.1309   | OK        
2094-142345-0051.wav           | 1.1166   | OK        
2094-142345-0018.wav           | 1.1261   | OK        
2094-142345-0049.wav           | 1.1170   | OK        
2094-142345-0034.wav           | 1.1169   | OK        
5683-32866-0023.wav            | 1.1122   | OK        
5683-32866-0025.wav            | 1.1211   | OK        
5683-32866-0008.wav            | 2.2719   | OK        
5683-32866-0017.wav            | 1.1210   | OK        
5683-32866-0004.wav            | 2.2086   | OK        
5683-32866-0016.wav            | 1.1167   | OK        
5683-32866-0022.wav            | 1.1198   | OK        
5683-32866-0002.wav            | 1.1228   | OK        
5683-32866-0029.wav            | 1.1123   | OK        
5683-32866-0011.wav            | 1.1193   | OK        
5683-32866-0003.wav            | 1.1184   | OK        
5683-32866-0013.wav            | 1.1171   | OK        
5683-32866-0021.wav            | 1.1068   | OK        
5683-32866-0024.wav            | 1.1203   | OK        
5683-32866-0026.wav            | 1.1120   | OK        
5683-32866-0001.wav            | 1.1110   | OK        
5683-32866-0030.wav            | 1.1179   | OK        
5683-32866-0020.wav            | 1.1063   | OK        
5683-32866-0018.wav            | 1.1164   | OK        
5683-32866-0007.wav            | 1.1259   | OK        
5683-32866-0012.wav            | 1.1108   | OK        
5683-32866-0009.wav            | 1.1158   | OK        
5683-32866-0028.wav            | 1.1205   | OK        
5683-32866-0015.wav            | 1.1213   | OK        
5683-32866-0027.wav            | 1.1110   | OK        
5683-32866-0014.wav            | 1.1168   | OK        
5683-32866-0010.wav            | 1.1182   | OK        
5683-32866-0000.wav            | 1.1065   | OK        
5683-32866-0005.wav            | 1.1160   | OK        
5683-32866-0019.wav            | 1.1109   | OK        
5683-32866-0006.wav            | 2.2359   | OK        
5683-32865-0004.wav            | 2.2404   | OK        
5683-32865-0002.wav            | 1.1219   | OK        
5683-32865-0009.wav            | 1.1197   | OK        
5683-32865-0014.wav            | 1.1113   | OK        
5683-32865-0003.wav            | 1.1157   | OK        
5683-32865-0017.wav            | 1.1156   | OK        
5683-32865-0011.wav            | 2.2354   | OK        
5683-32865-0005.wav            | 1.1154   | OK        
5683-32865-0006.wav            | 1.1078   | OK        
5683-32865-0015.wav            | 1.1223   | OK        
5683-32865-0010.wav            | 1.1172   | OK        
5683-32865-0012.wav            | 1.1257   | OK        
5683-32865-0007.wav            | 1.1301   | OK        
5683-32865-0013.wav            | 1.1159   | OK        
5683-32865-0016.wav            | 1.1203   | OK        
5683-32865-0008.wav            | 1.1154   | OK        
5683-32865-0000.wav            | 1.1059   | OK        
5683-32865-0001.wav            | 1.1208   | OK        
5683-32879-0021.wav            | 2.2438   | OK        
5683-32879-0010.wav            | 2.2227   | OK        
5683-32879-0011.wav            | 2.2427   | OK        
5683-32879-0016.wav            | 1.1162   | OK        
5683-32879-0009.wav            | 1.1269   | OK        
5683-32879-0001.wav            | 1.1115   | OK        
5683-32879-0020.wav            | 1.1135   | OK        
5683-32879-0012.wav            | 1.1161   | OK        
5683-32879-0014.wav            | 2.2399   | OK        
5683-32879-0008.wav            | 1.1118   | OK        
5683-32879-0013.wav            | 2.2558   | OK        
5683-32879-0002.wav            | 2.2681   | OK        
5683-32879-0017.wav            | 1.1226   | OK        
5683-32879-0007.wav            | 2.2424   | OK        
5683-32879-0004.wav            | 1.1066   | OK        
5683-32879-0022.wav            | 1.1178   | OK        
5683-32879-0003.wav            | 1.1081   | OK        
5683-32879-0018.wav            | 1.1134   | OK        
5683-32879-0019.wav            | 1.1230   | OK        
5683-32879-0025.wav            | 1.1112   | OK        
5683-32879-0024.wav            | 1.1141   | OK        
5683-32879-0023.wav            | 1.1204   | OK        
5683-32879-0015.wav            | 2.2368   | OK        
5683-32879-0005.wav            | 1.1163   | OK        
5683-32879-0000.wav            | 1.1128   | OK        
5683-32879-0006.wav            | 1.1132   | OK        
672-122797-0009.wav            | 1.1083   | OK        
672-122797-0012.wav            | 2.2327   | OK        
672-122797-0049.wav            | 2.2481   | OK        
672-122797-0070.wav            | 1.1061   | OK        
672-122797-0051.wav            | 2.2451   | OK        
672-122797-0039.wav            | 1.1106   | OK        
672-122797-0044.wav            | 1.1169   | OK        
672-122797-0020.wav            | 1.1171   | OK        
672-122797-0055.wav            | 1.1161   | OK        
672-122797-0033.wav            | 1.1153   | OK        
672-122797-0038.wav            | 1.1303   | OK        
672-122797-0052.wav            | 1.1131   | OK        
672-122797-0016.wav            | 2.2407   | OK        
672-122797-0010.wav            | 2.2304   | OK        
672-122797-0066.wav            | 1.1058   | OK        
672-122797-0024.wav            | 1.5554   | OK        
672-122797-0060.wav            | 2.2328   | OK        
672-122797-0062.wav            | 2.2280   | OK        
672-122797-0047.wav            | 1.1113   | OK        
672-122797-0017.wav            | 1.1064   | OK        
672-122797-0056.wav            | 1.1167   | OK        
672-122797-0073.wav            | 1.1078   | OK        
672-122797-0058.wav            | 2.2314   | OK        
672-122797-0035.wav            | 1.1165   | OK        
672-122797-0042.wav            | 2.2121   | OK        
672-122797-0071.wav            | 1.1160   | OK        
672-122797-0036.wav            | 2.2474   | OK        
672-122797-0072.wav            | 1.1179   | OK        
672-122797-0025.wav            | 1.1065   | OK        
672-122797-0006.wav            | 1.1115   | OK        
672-122797-0050.wav            | 1.1120   | OK        
672-122797-0041.wav            | 1.1158   | OK        
672-122797-0015.wav            | 1.1120   | OK        
672-122797-0061.wav            | 1.1210   | OK        
672-122797-0064.wav            | 1.1061   | OK        
672-122797-0026.wav            | 1.1060   | OK        
672-122797-0000.wav            | 1.1172   | OK        
672-122797-0022.wav            | 1.1127   | OK        
672-122797-0074.wav            | 3.3790   | OK        
672-122797-0027.wav            | 1.1115   | OK        
672-122797-0067.wav            | 1.1214   | OK        
672-122797-0021.wav            | 1.1116   | OK        
672-122797-0034.wav            | 1.1120   | OK        
672-122797-0032.wav            | 1.1290   | OK        
672-122797-0046.wav            | 1.1118   | OK        
672-122797-0030.wav            | 2.2359   | OK        
672-122797-0040.wav            | 1.1112   | OK        
672-122797-0059.wav            | 2.2269   | OK        
672-122797-0002.wav            | 1.1177   | OK        
672-122797-0003.wav            | 1.1080   | OK        
672-122797-0031.wav            | 1.1137   | OK        
672-122797-0014.wav            | 1.1222   | OK        
672-122797-0053.wav            | 1.1112   | OK        
672-122797-0001.wav            | 1.2941   | OK        
672-122797-0037.wav            | 1.1302   | OK        
672-122797-0011.wav            | 1.1105   | OK        
672-122797-0005.wav            | 1.2052   | OK        
672-122797-0019.wav            | 2.2335   | OK        
672-122797-0018.wav            | 2.2356   | OK        
672-122797-0048.wav            | 3.3385   | OK        
672-122797-0007.wav            | 1.1106   | OK        
672-122797-0013.wav            | 1.1054   | OK        
672-122797-0043.wav            | 1.1161   | OK        
672-122797-0068.wav            | 1.1134   | OK        
672-122797-0008.wav            | 1.1160   | OK        
672-122797-0065.wav            | 2.2300   | OK        
672-122797-0063.wav            | 1.1104   | OK        
672-122797-0069.wav            | 1.1155   | OK        
672-122797-0057.wav            | 3.3587   | OK        
672-122797-0045.wav            | 2.2295   | OK        
672-122797-0029.wav            | 1.1209   | OK        
672-122797-0054.wav            | 1.1059   | OK        
672-122797-0023.wav            | 1.1057   | OK        
672-122797-0004.wav            | 3.3583   | OK        
672-122797-0028.wav            | 1.1345   | OK        
2830-3980-0034.wav             | 2.2359   | OK        
2830-3980-0029.wav             | 1.1065   | OK        
2830-3980-0069.wav             | 2.2849   | OK        
2830-3980-0018.wav             | 1.1160   | OK        
2830-3980-0019.wav             | 1.1173   | OK        
2830-3980-0006.wav             | 1.1095   | OK        
2830-3980-0075.wav             | 1.1114   | OK        
2830-3980-0012.wav             | 1.1132   | OK        
2830-3980-0017.wav             | 2.3169   | OK        
2830-3980-0046.wav             | 1.1207   | OK        
2830-3980-0051.wav             | 1.1106   | OK        
2830-3980-0043.wav             | 2.1955   | OK        
2830-3980-0016.wav             | 1.1106   | OK        
2830-3980-0011.wav             | 1.1066   | OK        
2830-3980-0056.wav             | 2.3424   | OK        
2830-3980-0021.wav             | 1.1204   | OK        
2830-3980-0062.wav             | 1.1110   | OK        
2830-3980-0033.wav             | 1.1060   | OK        
2830-3980-0041.wav             | 1.1061   | OK        
2830-3980-0037.wav             | 1.1202   | OK        
2830-3980-0035.wav             | 1.1109   | OK        
2830-3980-0065.wav             | 1.1068   | OK        
2830-3980-0014.wav             | 1.1270   | OK        
2830-3980-0071.wav             | 1.1109   | OK        
2830-3980-0073.wav             | 1.1058   | OK        
2830-3980-0036.wav             | 1.1105   | OK        
2830-3980-0020.wav             | 1.1199   | OK        
2830-3980-0058.wav             | 1.1105   | OK        
2830-3980-0031.wav             | 1.1202   | OK        
2830-3980-0001.wav             | 1.1251   | OK        
2830-3980-0004.wav             | 1.1170   | OK        
2830-3980-0050.wav             | 1.1183   | OK        
2830-3980-0003.wav             | 1.1111   | OK        
2830-3980-0048.wav             | 1.1105   | OK        
2830-3980-0030.wav             | 1.1157   | OK        
2830-3980-0045.wav             | 1.1107   | OK        
2830-3980-0022.wav             | 1.1162   | OK        
2830-3980-0044.wav             | 2.2956   | OK        
2830-3980-0026.wav             | 1.6961   | OK        
2830-3980-0054.wav             | 1.1110   | OK        
2830-3980-0042.wav             | 1.1057   | OK        
2830-3980-0049.wav             | 1.1171   | OK        
2830-3980-0000.wav             | 1.1082   | OK        
2830-3980-0067.wav             | 1.1071   | OK        
2830-3980-0061.wav             | 1.1064   | OK        
2830-3980-0055.wav             | 1.1108   | OK        
2830-3980-0039.wav             | 1.1114   | OK        
2830-3980-0074.wav             | 1.1109   | OK        
2830-3980-0024.wav             | 1.1179   | OK        
2830-3980-0060.wav             | 1.1121   | OK        
2830-3980-0013.wav             | 1.2274   | OK        
2830-3980-0015.wav             | 1.1228   | OK        
2830-3980-0063.wav             | 2.2329   | OK        
2830-3980-0007.wav             | 1.1113   | OK        
2830-3980-0005.wav             | 1.1162   | OK        
2830-3980-0070.wav             | 1.1134   | OK        
2830-3980-0047.wav             | 1.1155   | OK        
2830-3980-0028.wav             | 1.1110   | OK        
2830-3980-0025.wav             | 1.1158   | OK        
2830-3980-0023.wav             | 1.1110   | OK        
2830-3980-0059.wav             | 2.0630   | OK        
2830-3980-0076.wav             | 1.1213   | OK        
2830-3980-0027.wav             | 1.1211   | OK        
2830-3980-0053.wav             | 2.7478   | OK        
2830-3980-0064.wav             | 1.1169   | OK        
2830-3980-0066.wav             | 1.1082   | OK        
2830-3980-0002.wav             | 1.1226   | OK        
2830-3980-0057.wav             | 1.1077   | OK        
2830-3980-0040.wav             | 7.4018   | OK        
2830-3980-0009.wav             | 2.2940   | OK        
2830-3980-0008.wav             | 1.1067   | OK        
2830-3980-0032.wav             | 1.1209   | OK        
2830-3980-0052.wav             | 1.1260   | OK        
2830-3980-0038.wav             | 1.1112   | OK        
2830-3980-0072.wav             | 1.1063   | OK        
2830-3980-0010.wav             | 1.1419   | OK        
2830-3980-0068.wav             | 1.1119   | OK        
2830-3979-0000.wav             | 2.4214   | OK        
2830-3979-0010.wav             | 1.1070   | OK        
2830-3979-0012.wav             | 1.1065   | OK        
2830-3979-0007.wav             | 4.0973   | OK        
2830-3979-0011.wav             | 1.1111   | OK        
2830-3979-0009.wav             | 1.1158   | OK        
2830-3979-0003.wav             | 1.1118   | OK        
2830-3979-0002.wav             | 1.1111   | OK        
2830-3979-0004.wav             | 1.1166   | OK        
2830-3979-0001.wav             | 1.8520   | OK        
2830-3979-0005.wav             | 2.4465   | OK        
2830-3979-0006.wav             | 1.1157   | OK        
2830-3979-0008.wav             | 2.9036   | OK        
61-70970-0025.wav              | 1.1243   | OK        
61-70970-0017.wav              | 1.1185   | OK        
61-70970-0030.wav              | 1.1217   | OK        
61-70970-0015.wav              | 2.2354   | OK        
61-70970-0037.wav              | 1.1108   | OK        
61-70970-0036.wav              | 1.1153   | OK        
61-70970-0016.wav              | 2.3024   | OK        
61-70970-0027.wav              | 1.1095   | OK        
61-70970-0014.wav              | 1.1188   | OK        
61-70970-0024.wav              | 1.1198   | OK        
61-70970-0007.wav              | 1.1106   | OK        
61-70970-0026.wav              | 2.2583   | OK        
61-70970-0008.wav              | 1.1149   | OK        
61-70970-0000.wav              | 2.2472   | OK        
61-70970-0038.wav              | 1.1147   | OK        
61-70970-0006.wav              | 1.1100   | OK        
61-70970-0032.wav              | 1.1100   | OK        
61-70970-0005.wav              | 1.1097   | OK        
61-70970-0010.wav              | 1.1191   | OK        
61-70970-0034.wav              | 2.2503   | OK        
61-70970-0001.wav              | 1.1204   | OK        
61-70970-0012.wav              | 1.1201   | OK        
61-70970-0002.wav              | 6.6310   | OK        
61-70970-0011.wav              | 1.1113   | OK        
61-70970-0009.wav              | 1.1163   | OK        
61-70970-0039.wav              | 1.1164   | OK        
61-70970-0003.wav              | 1.1176   | OK        
61-70970-0033.wav              | 1.1165   | OK        
61-70970-0023.wav              | 1.1118   | OK        
61-70970-0004.wav              | 1.1263   | OK        
61-70970-0018.wav              | 1.1114   | OK        
61-70970-0031.wav              | 1.1065   | OK        
61-70970-0029.wav              | 1.1211   | OK        
61-70970-0020.wav              | 2.2345   | OK        
61-70970-0013.wav              | 1.1280   | OK        
61-70970-0019.wav              | 2.2451   | OK        
61-70970-0021.wav              | 4.2101   | OK        
61-70970-0022.wav              | 1.5685   | OK        
61-70970-0028.wav              | 1.1276   | OK        
61-70970-0040.wav              | 1.1173   | OK        
61-70970-0035.wav              | 2.5105   | OK        
61-70968-0039.wav              | 1.1126   | OK        
61-70968-0018.wav              | 1.1157   | OK        
61-70968-0010.wav              | 1.1107   | OK        
61-70968-0042.wav              | 2.8758   | OK        
61-70968-0006.wav              | 1.1162   | OK        
61-70968-0030.wav              | 1.1062   | OK        
61-70968-0031.wav              | 2.2428   | OK        
61-70968-0012.wav              | 1.1169   | OK        
61-70968-0034.wav              | 2.2771   | OK        
61-70968-0033.wav              | 1.1219   | OK        
61-70968-0036.wav              | 1.1161   | OK        
61-70968-0059.wav              | 1.1205   | OK        
61-70968-0058.wav              | 1.1206   | OK        
61-70968-0020.wav              | 1.1112   | OK        
61-70968-0043.wav              | 2.2416   | OK        
61-70968-0051.wav              | 1.1109   | OK        
61-70968-0016.wav              | 1.1209   | OK        
61-70968-0041.wav              | 1.1159   | OK        
61-70968-0045.wav              | 1.1158   | OK        
61-70968-0061.wav              | 1.1208   | OK        
61-70968-0040.wav              | 1.1171   | OK        
61-70968-0052.wav              | 1.1209   | OK        
61-70968-0005.wav              | 1.1069   | OK        
61-70968-0025.wav              | 1.1260   | OK        
61-70968-0027.wav              | 1.1170   | OK        
61-70968-0057.wav              | 1.1227   | OK        
61-70968-0028.wav              | 1.1212   | OK        
61-70968-0062.wav              | 1.1169   | OK        
61-70968-0015.wav              | 1.1181   | OK        
61-70968-0001.wav              | 1.1143   | OK        
61-70968-0019.wav              | 1.1154   | OK        
61-70968-0008.wav              | 1.1146   | OK        
61-70968-0049.wav              | 1.1117   | OK        
61-70968-0060.wav              | 1.1235   | OK        
61-70968-0032.wav              | 1.1277   | OK        
61-70968-0021.wav              | 1.1174   | OK        
61-70968-0038.wav              | 2.6451   | OK        
61-70968-0013.wav              | 1.1117   | OK        
61-70968-0029.wav              | 1.1209   | OK        
61-70968-0017.wav              | 1.1155   | OK        
61-70968-0048.wav              | 1.1162   | OK        
61-70968-0055.wav              | 7.1585   | OK        
61-70968-0007.wav              | 2.2445   | OK        
61-70968-0000.wav              | 1.1251   | OK        
61-70968-0003.wav              | 1.1200   | OK        
61-70968-0037.wav              | 1.1151   | OK        
61-70968-0035.wav              | 1.1067   | OK        
61-70968-0024.wav              | 1.1117   | OK        
61-70968-0022.wav              | 1.1128   | OK        
61-70968-0004.wav              | 1.1119   | OK        
61-70968-0026.wav              | 1.1219   | OK        
61-70968-0047.wav              | 1.1110   | OK        
61-70968-0002.wav              | 1.1102   | OK        
61-70968-0050.wav              | 3.1420   | OK        
61-70968-0011.wav              | 1.1290   | OK        
61-70968-0046.wav              | 1.1098   | OK        
61-70968-0009.wav              | 1.1101   | OK        
61-70968-0014.wav              | 1.1156   | OK        
61-70968-0053.wav              | 1.1103   | OK        
61-70968-0044.wav              | 1.1198   | OK        
61-70968-0056.wav              | 1.1213   | OK        
61-70968-0023.wav              | 1.1158   | OK        
61-70968-0054.wav              | 2.2448   | OK        
1221-135767-0009.wav           | 1.1060   | OK        
1221-135767-0016.wav           | 1.1160   | OK        
1221-135767-0008.wav           | 1.1073   | OK        
1221-135767-0005.wav           | 1.1210   | OK        
1221-135767-0021.wav           | 1.1122   | OK        
1221-135767-0013.wav           | 1.1159   | OK        
1221-135767-0015.wav           | 1.1158   | OK        
1221-135767-0012.wav           | 3.6592   | OK        
1221-135767-0022.wav           | 1.1208   | OK        
1221-135767-0010.wav           | 1.1159   | OK        
1221-135767-0018.wav           | 2.2344   | OK        
1221-135767-0004.wav           | 1.1165   | OK        
1221-135767-0014.wav           | 1.1118   | OK        
1221-135767-0003.wav           | 1.1061   | OK        
1221-135767-0024.wav           | 2.2326   | OK        
1221-135767-0002.wav           | 1.1214   | OK        
1221-135767-0007.wav           | 1.1115   | OK        
1221-135767-0011.wav           | 1.1118   | OK        
1221-135767-0000.wav           | 1.1239   | OK        
1221-135767-0023.wav           | 1.1162   | OK        
1221-135767-0020.wav           | 6.5782   | OK        
1221-135767-0006.wav           | 3.7626   | OK        
1221-135767-0001.wav           | 2.2401   | OK        
1221-135767-0017.wav           | 1.1123   | OK        
1221-135767-0019.wav           | 1.1159   | OK        
1221-135766-0010.wav           | 1.1208   | OK        
1221-135766-0009.wav           | 1.1213   | OK        
1221-135766-0005.wav           | 2.2403   | OK        
1221-135766-0002.wav           | 1.1059   | OK        
1221-135766-0013.wav           | 1.1111   | OK        
1221-135766-0000.wav           | 1.1200   | OK        
1221-135766-0011.wav           | 1.1178   | OK        
1221-135766-0004.wav           | 1.1067   | OK        
1221-135766-0003.wav           | 1.1168   | OK        
1221-135766-0012.wav           | 2.2620   | OK        
1221-135766-0014.wav           | 2.2432   | OK        
1221-135766-0015.wav           | 1.1066   | OK        
1221-135766-0007.wav           | 2.2520   | OK        
1221-135766-0006.wav           | 1.6064   | OK        
1221-135766-0008.wav           | 1.1062   | OK        
1221-135766-0001.wav           | 1.1162   | OK        
908-157963-0005.wav            | 1.1161   | OK        
908-157963-0002.wav            | 1.1176   | OK        
908-157963-0015.wav            | 1.1157   | OK        
908-157963-0011.wav            | 1.1209   | OK        
908-157963-0026.wav            | 1.1114   | OK        
908-157963-0020.wav            | 1.1121   | OK        
908-157963-0009.wav            | 1.1110   | OK        
908-157963-0007.wav            | 1.1153   | OK        
908-157963-0001.wav            | 1.1108   | OK        
908-157963-0000.wav            | 1.1114   | OK        
908-157963-0012.wav            | 1.1187   | OK        
908-157963-0017.wav            | 1.1192   | OK        
908-157963-0028.wav            | 1.1161   | OK        
908-157963-0013.wav            | 1.1117   | OK        
908-157963-0004.wav            | 1.1110   | OK        
908-157963-0006.wav            | 1.1061   | OK        
908-157963-0030.wav            | 1.1159   | OK        
908-157963-0014.wav            | 2.2475   | OK        
908-157963-0024.wav            | 1.1113   | OK        
908-157963-0008.wav            | 1.1116   | OK        
908-157963-0003.wav            | 1.1167   | OK        
908-157963-0023.wav            | 1.1121   | OK        
908-157963-0022.wav            | 1.1217   | OK        
908-157963-0025.wav            | 1.1108   | OK        
908-157963-0018.wav            | 1.1067   | OK        
908-157963-0019.wav            | 1.1162   | OK        
908-157963-0010.wav            | 1.1060   | OK        
908-157963-0029.wav            | 3.6814   | OK        
908-157963-0016.wav            | 1.1213   | OK        
908-157963-0027.wav            | 1.1158   | OK        
908-157963-0021.wav            | 1.1154   | OK        
908-31957-0005.wav             | 2.2259   | OK        
908-31957-0018.wav             | 1.1060   | OK        
908-31957-0001.wav             | 1.1108   | OK        
908-31957-0002.wav             | 1.1174   | OK        
908-31957-0006.wav             | 1.1204   | OK        
908-31957-0017.wav             | 1.1965   | OK        
908-31957-0012.wav             | 1.1137   | OK        
908-31957-0022.wav             | 1.1067   | OK        
908-31957-0003.wav             | 1.4638   | OK        
908-31957-0010.wav             | 1.1133   | OK        
908-31957-0015.wav             | 1.4848   | OK        
908-31957-0000.wav             | 1.1222   | OK        
908-31957-0023.wav             | 1.1181   | OK        
908-31957-0009.wav             | 1.1096   | OK        
908-31957-0020.wav             | 1.1058   | OK        
908-31957-0007.wav             | 1.1120   | OK        
908-31957-0019.wav             | 1.1192   | OK        
908-31957-0008.wav             | 2.2270   | OK        
908-31957-0013.wav             | 1.1209   | OK        
908-31957-0014.wav             | 1.1108   | OK        
908-31957-0021.wav             | 2.2525   | OK        
908-31957-0024.wav             | 1.1256   | OK        
908-31957-0025.wav             | 1.1173   | OK        
908-31957-0011.wav             | 2.2268   | OK        
908-31957-0016.wav             | 2.2312   | OK        
908-31957-0004.wav             | 1.1154   | OK        
5142-36586-0000.wav            | 1.1155   | OK        
5142-36586-0001.wav            | 1.1210   | OK        
5142-36586-0003.wav            | 1.1207   | OK        
5142-36586-0002.wav            | 1.1107   | OK        
5142-36586-0004.wav            | 2.2399   | OK        
5142-33396-0054.wav            | 1.1302   | OK        
5142-33396-0050.wav            | 1.1201   | OK        
5142-33396-0001.wav            | 1.1213   | OK        
5142-33396-0031.wav            | 1.1233   | OK        
5142-33396-0038.wav            | 1.1284   | OK        
5142-33396-0056.wav            | 1.1351   | OK        
5142-33396-0039.wav            | 1.1169   | OK        
5142-33396-0032.wav            | 1.1271   | OK        
5142-33396-0009.wav            | 1.1123   | OK        
5142-33396-0036.wav            | 1.1140   | OK        
5142-33396-0007.wav            | 1.1279   | OK        
5142-33396-0005.wav            | 1.1259   | OK        
5142-33396-0002.wav            | 1.1853   | OK        
5142-33396-0044.wav            | 1.1218   | OK        
5142-33396-0004.wav            | 1.1212   | OK        
5142-33396-0037.wav            | 2.2655   | OK        
5142-33396-0061.wav            | 1.1258   | OK        
5142-33396-0065.wav            | 1.1066   | OK        
5142-33396-0051.wav            | 1.1265   | OK        
5142-33396-0035.wav            | 1.1224   | OK        
5142-33396-0008.wav            | 1.1418   | OK        
5142-33396-0063.wav            | 1.1335   | OK        
5142-33396-0060.wav            | 1.1333   | OK        
5142-33396-0048.wav            | 1.1135   | OK        
5142-33396-0041.wav            | 1.1245   | OK        
5142-33396-0049.wav            | 1.1346   | OK        
5142-33396-0027.wav            | 1.1495   | OK        
5142-33396-0058.wav            | 1.1196   | OK        
5142-33396-0017.wav            | 1.1329   | OK        
5142-33396-0067.wav            | 1.1216   | OK        
5142-33396-0045.wav            | 1.1209   | OK        
5142-33396-0013.wav            | 1.1280   | OK        
5142-33396-0010.wav            | 1.1236   | OK        
5142-33396-0053.wav            | 1.1132   | OK        
5142-33396-0012.wav            | 1.1238   | OK        
5142-33396-0057.wav            | 1.1219   | OK        
5142-33396-0000.wav            | 1.2805   | OK        
5142-33396-0018.wav            | 1.1173   | OK        
5142-33396-0064.wav            | 1.1137   | OK        
5142-33396-0024.wav            | 1.1246   | OK        
5142-33396-0059.wav            | 2.4282   | OK        
5142-33396-0043.wav            | 1.1117   | OK        
5142-33396-0030.wav            | 1.1211   | OK        
5142-33396-0062.wav            | 1.1261   | OK        
5142-33396-0015.wav            | 1.1219   | OK        
5142-33396-0021.wav            | 1.1221   | OK        
5142-33396-0029.wav            | 1.1212   | OK        
5142-33396-0055.wav            | 1.1208   | OK        
5142-33396-0016.wav            | 1.1258   | OK        
5142-33396-0034.wav            | 1.1363   | OK        
5142-33396-0025.wav            | 1.1215   | OK        
5142-33396-0052.wav            | 1.1274   | OK        
5142-33396-0026.wav            | 1.1172   | OK        
5142-33396-0068.wav            | 1.1166   | OK        
5142-33396-0011.wav            | 1.1323   | OK        
5142-33396-0019.wav            | 1.1211   | OK        
5142-33396-0022.wav            | 1.1199   | OK        
5142-33396-0028.wav            | 1.1244   | OK        
5142-33396-0014.wav            | 1.1108   | OK        
5142-33396-0023.wav            | 1.1250   | OK        
5142-33396-0046.wav            | 1.1204   | OK        
5142-33396-0042.wav            | 1.1244   | OK        
5142-33396-0006.wav            | 1.1290   | OK        
5142-33396-0033.wav            | 1.1340   | OK        
5142-33396-0040.wav            | 1.1255   | OK        
5142-33396-0066.wav            | 1.1251   | OK        
5142-33396-0047.wav            | 1.1155   | OK        
5142-33396-0003.wav            | 1.1256   | OK        
5142-33396-0020.wav            | 1.1208   | OK        
5142-36600-0001.wav            | 1.1161   | OK        
5142-36600-0000.wav            | 1.1066   | OK        
5142-36377-0020.wav            | 1.1211   | OK        
5142-36377-0018.wav            | 1.1221   | OK        
5142-36377-0024.wav            | 1.1214   | OK        
5142-36377-0010.wav            | 1.1212   | OK        
5142-36377-0001.wav            | 1.1161   | OK        
5142-36377-0021.wav            | 2.2419   | OK        
5142-36377-0005.wav            | 1.1212   | OK        
5142-36377-0000.wav            | 1.1308   | OK        
5142-36377-0009.wav            | 1.1168   | OK        
5142-36377-0004.wav            | 1.1239   | OK        
5142-36377-0016.wav            | 1.1216   | OK        
5142-36377-0012.wav            | 1.1207   | OK        
5142-36377-0025.wav            | 2.2570   | OK        
5142-36377-0011.wav            | 1.1212   | OK        
5142-36377-0015.wav            | 1.1162   | OK        
5142-36377-0019.wav            | 1.1211   | OK        
5142-36377-0002.wav            | 1.5261   | OK        
5142-36377-0003.wav            | 4.2407   | OK        
5142-36377-0013.wav            | 1.1166   | OK        
5142-36377-0022.wav            | 1.1262   | OK        
5142-36377-0023.wav            | 1.1165   | OK        
5142-36377-0008.wav            | 1.1256   | OK        
5142-36377-0014.wav            | 1.1212   | OK        
5142-36377-0006.wav            | 1.1348   | OK        
5142-36377-0017.wav            | 1.1196   | OK        
5142-36377-0007.wav            | 1.1189   | OK        
1284-134647-0005.wav           | 2.4915   | OK        
1284-134647-0002.wav           | 1.1188   | OK        
1284-134647-0007.wav           | 2.2659   | OK        
1284-134647-0004.wav           | 2.2660   | OK        
1284-134647-0000.wav           | 1.1061   | OK        
1284-134647-0006.wav           | 2.2362   | OK        
1284-134647-0003.wav           | 2.2161   | OK        
1284-134647-0001.wav           | 2.2431   | OK        
1284-1181-0018.wav             | 1.1122   | OK        
1284-1181-0017.wav             | 1.1208   | OK        
1284-1181-0009.wav             | 1.1059   | OK        
1284-1181-0004.wav             | 1.1160   | OK        
1284-1181-0003.wav             | 1.1175   | OK        
1284-1181-0015.wav             | 1.1085   | OK        
1284-1181-0000.wav             | 1.1137   | OK        
1284-1181-0011.wav             | 1.1092   | OK        
1284-1181-0005.wav             | 1.1216   | OK        
1284-1181-0014.wav             | 1.1077   | OK        
1284-1181-0007.wav             | 1.1112   | OK        
1284-1181-0010.wav             | 1.1123   | OK        
1284-1181-0008.wav             | 1.1166   | OK        
