nohup: ignoring input
------------------------------------------------------------
任务: 并发计算 TTFT (首字延迟)
并发数: 6 | 模型: medium.en | Device: cuda
2094-142345-0021.wav           | 1.6369   | OK        
2094-142345-0059.wav           | 1.6263   | OK        
2094-142345-0003.wav           | 1.5964   | OK        
2094-142345-0053.wav           | 1.5988   | OK        
2094-142345-0009.wav           | 1.6211   | OK        
2094-142345-0056.wav           | 1.6100   | OK        
2094-142345-0016.wav           | 3.2353   | OK        
2094-142345-0036.wav           | 1.6526   | OK        
2094-142345-0012.wav           | 1.6525   | OK        
2094-142345-0042.wav           | 2.7516   | OK        
2094-142345-0060.wav           | 2.9973   | OK        
2094-142345-0008.wav           | 4.1014   | OK        
2094-142345-0041.wav           | 5.7709   | OK        
2094-142345-0010.wav           | 4.0936   | OK        
2094-142345-0006.wav           | 3.1302   | OK        
2094-142345-0040.wav           | 3.1282   | OK        
2094-142345-0050.wav           | 1.9891   | OK        
2094-142345-0026.wav           | 1.9897   | OK        
2094-142345-0028.wav           | 2.0013   | OK        
2094-142345-0037.wav           | 1.9104   | OK        
2094-142345-0051.wav           | 1.6867   | OK        
2094-142345-0043.wav           | 7.2781   | OK        
2094-142345-0018.wav           | 1.6807   | OK        
2094-142345-0049.wav           | 1.6804   | OK        
2094-142345-0034.wav           | 1.6668   | OK        
5683-32866-0023.wav            | 1.6670   | OK        
5683-32866-0025.wav            | 1.6872   | OK        
5683-32866-0017.wav            | 1.7299   | OK        
5683-32866-0016.wav            | 2.9137   | OK        
5683-32866-0022.wav            | 3.0739   | OK        
5683-32866-0008.wav            | 4.4932   | OK        
5683-32866-0004.wav            | 3.4814   | OK        
5683-32866-0002.wav            | 2.9732   | OK        
5683-32866-0029.wav            | 2.9746   | OK        
5683-32866-0011.wav            | 1.7862   | OK        
5683-32866-0003.wav            | 1.6427   | OK        
5683-32866-0013.wav            | 1.6413   | OK        
5683-32866-0021.wav            | 1.6410   | OK        
5683-32866-0024.wav            | 1.6412   | OK        
5683-32866-0026.wav            | 1.6913   | OK        
5683-32866-0001.wav            | 1.6381   | OK        
5683-32866-0030.wav            | 1.6397   | OK        
5683-32866-0018.wav            | 1.5777   | OK        
5683-32866-0020.wav            | 1.5995   | OK        
5683-32866-0007.wav            | 1.6436   | OK        
5683-32866-0012.wav            | 1.5513   | OK        
5683-32866-0009.wav            | 1.7465   | OK        
5683-32866-0028.wav            | 1.6525   | OK        
5683-32866-0015.wav            | 1.6018   | OK        
5683-32866-0027.wav            | 1.6423   | OK        
5683-32866-0014.wav            | 1.7025   | OK        
5683-32866-0010.wav            | 1.6473   | OK        
5683-32866-0000.wav            | 1.6250   | OK        
5683-32866-0005.wav            | 1.6199   | OK        
5683-32866-0019.wav            | 1.6197   | OK        
5683-32865-0002.wav            | 1.6137   | OK        
5683-32865-0009.wav            | 1.6228   | OK        
5683-32865-0014.wav            | 1.6506   | OK        
5683-32865-0003.wav            | 1.6509   | OK        
5683-32866-0006.wav            | 3.3498   | OK        
5683-32865-0017.wav            | 1.6835   | OK        
5683-32865-0004.wav            | 3.3207   | OK        
5683-32865-0005.wav            | 1.6688   | OK        
5683-32865-0006.wav            | 1.6683   | OK        
5683-32865-0015.wav            | 1.5902   | OK        
5683-32865-0010.wav            | 1.5843   | OK        
5683-32865-0012.wav            | 1.6394   | OK        
5683-32865-0011.wav            | 3.3679   | OK        
5683-32865-0007.wav            | 1.6857   | OK        
5683-32865-0013.wav            | 1.6862   | OK        
5683-32865-0016.wav            | 1.6865   | OK        
5683-32865-0008.wav            | 1.6683   | OK        
5683-32865-0000.wav            | 1.6679   | OK        
5683-32865-0001.wav            | 1.6269   | OK        
5683-32879-0016.wav            | 1.6392   | OK        
5683-32879-0009.wav            | 1.6411   | OK        
5683-32879-0001.wav            | 1.6716   | OK        
5683-32879-0021.wav            | 3.3117   | OK        
5683-32879-0010.wav            | 3.3110   | OK        
5683-32879-0011.wav            | 3.3100   | OK        
5683-32879-0020.wav            | 1.6776   | OK        
5683-32879-0012.wav            | 1.6760   | OK        
5683-32879-0008.wav            | 1.6672   | OK        
5683-32879-0017.wav            | 1.7581   | OK        
5683-32879-0013.wav            | 3.2379   | OK        
5683-32879-0014.wav            | 3.3872   | OK        
5683-32879-0002.wav            | 3.2119   | OK        
5683-32879-0004.wav            | 1.6746   | OK        
5683-32879-0022.wav            | 1.6847   | OK        
5683-32879-0007.wav            | 3.4223   | OK        
5683-32879-0003.wav            | 1.6462   | OK        
5683-32879-0018.wav            | 1.6462   | OK        
5683-32879-0019.wav            | 1.6447   | OK        
5683-32879-0025.wav            | 1.6438   | OK        
5683-32879-0024.wav            | 1.6294   | OK        
5683-32879-0023.wav            | 1.6259   | OK        
5683-32879-0005.wav            | 1.6193   | OK        
5683-32879-0000.wav            | 1.6196   | OK        
5683-32879-0006.wav            | 1.6195   | OK        
672-122797-0009.wav            | 1.6460   | OK        
5683-32879-0015.wav            | 3.1709   | OK        
672-122797-0070.wav            | 1.6070   | OK        
672-122797-0039.wav            | 1.5906   | OK        
672-122797-0012.wav            | 3.2892   | OK        
672-122797-0044.wav            | 1.7389   | OK        
672-122797-0020.wav            | 1.6719   | OK        
672-122797-0049.wav            | 3.3024   | OK        
672-122797-0051.wav            | 3.2937   | OK        
672-122797-0055.wav            | 1.6223   | OK        
672-122797-0033.wav            | 1.6764   | OK        
672-122797-0038.wav            | 1.5962   | OK        
672-122797-0052.wav            | 1.6273   | OK        
672-122797-0066.wav            | 1.6315   | OK        
672-122797-0016.wav            | 3.4642   | OK        
672-122797-0010.wav            | 3.4437   | OK        
672-122797-0024.wav            | 2.1077   | OK        
672-122797-0047.wav            | 1.7487   | OK        
672-122797-0060.wav            | 3.4336   | OK        
672-122797-0062.wav            | 3.4389   | OK        
672-122797-0017.wav            | 1.6322   | OK        
672-122797-0056.wav            | 1.6260   | OK        
672-122797-0073.wav            | 1.6255   | OK        
672-122797-0035.wav            | 1.5556   | OK        
672-122797-0071.wav            | 1.5745   | OK        
672-122797-0072.wav            | 1.6828   | OK        
672-122797-0058.wav            | 3.2531   | OK        
672-122797-0025.wav            | 1.6190   | OK        
672-122797-0006.wav            | 1.6363   | OK        
672-122797-0042.wav            | 3.3016   | OK        
672-122797-0036.wav            | 3.2693   | OK        
672-122797-0050.wav            | 1.5853   | OK        
672-122797-0041.wav            | 1.6402   | OK        
672-122797-0015.wav            | 1.6523   | OK        
672-122797-0061.wav            | 1.6241   | OK        
672-122797-0064.wav            | 1.6277   | OK        
672-122797-0026.wav            | 1.6216   | OK        
672-122797-0000.wav            | 1.6219   | OK        
672-122797-0022.wav            | 1.6231   | OK        
672-122797-0027.wav            | 1.6281   | OK        
672-122797-0067.wav            | 1.6239   | OK        
672-122797-0021.wav            | 1.6330   | OK        
672-122797-0034.wav            | 1.6336   | OK        
672-122797-0032.wav            | 1.6336   | OK        
672-122797-0046.wav            | 1.6192   | OK        
672-122797-0040.wav            | 1.6057   | OK        
672-122797-0002.wav            | 1.6046   | OK        
672-122797-0074.wav            | 4.9866   | OK        
672-122797-0003.wav            | 1.6511   | OK        
672-122797-0030.wav            | 3.2357   | OK        
672-122797-0031.wav            | 1.6699   | OK        
672-122797-0059.wav            | 3.3316   | OK        
672-122797-0014.wav            | 1.6710   | OK        
672-122797-0053.wav            | 1.6557   | OK        
672-122797-0037.wav            | 1.7318   | OK        
672-122797-0011.wav            | 1.7248   | OK        
672-122797-0001.wav            | 1.9020   | OK        
672-122797-0007.wav            | 2.9949   | OK        
672-122797-0013.wav            | 3.0356   | OK        
672-122797-0019.wav            | 4.7605   | OK        
672-122797-0018.wav            | 4.7115   | OK        
672-122797-0005.wav            | 5.2283   | OK        
672-122797-0043.wav            | 1.6533   | OK        
672-122797-0068.wav            | 1.6537   | OK        
672-122797-0008.wav            | 1.7089   | OK        
672-122797-0063.wav            | 1.5994   | OK        
672-122797-0069.wav            | 1.6219   | OK        
672-122797-0048.wav            | 6.3740   | OK        
672-122797-0065.wav            | 3.2717   | OK        
672-122797-0029.wav            | 1.6348   | OK        
672-122797-0054.wav            | 1.6335   | OK        
672-122797-0023.wav            | 1.6317   | OK        
672-122797-0045.wav            | 3.2750   | OK        
672-122797-0028.wav            | 1.6985   | OK        
2830-3980-0029.wav             | 1.6657   | OK        
672-122797-0057.wav            | 4.9842   | OK        
2830-3980-0018.wav             | 1.7267   | OK        
2830-3980-0034.wav             | 3.3942   | OK        
2830-3980-0019.wav             | 1.7285   | OK        
2830-3980-0069.wav             | 3.1119   | OK        
2830-3980-0006.wav             | 1.6488   | OK        
672-122797-0004.wav            | 5.1426   | OK        
2830-3980-0075.wav             | 1.6972   | OK        
2830-3980-0012.wav             | 1.6967   | OK        
2830-3980-0046.wav             | 1.6974   | OK        
2830-3980-0051.wav             | 1.6963   | OK        
2830-3980-0016.wav             | 1.6573   | OK        
2830-3980-0011.wav             | 1.6567   | OK        
2830-3980-0017.wav             | 3.3556   | OK        
2830-3980-0021.wav             | 1.7361   | OK        
2830-3980-0043.wav             | 3.3606   | OK        
2830-3980-0062.wav             | 1.7385   | OK        
2830-3980-0033.wav             | 1.7390   | OK        
2830-3980-0041.wav             | 1.7366   | OK        
2830-3980-0037.wav             | 1.7021   | OK        
2830-3980-0035.wav             | 1.6408   | OK        
2830-3980-0056.wav             | 3.9555   | OK        
2830-3980-0065.wav             | 1.6374   | OK        
2830-3980-0014.wav             | 1.6388   | OK        
2830-3980-0071.wav             | 1.6387   | OK        
2830-3980-0073.wav             | 1.6385   | OK        
2830-3980-0036.wav             | 1.6438   | OK        
2830-3980-0020.wav             | 1.6426   | OK        
2830-3980-0058.wav             | 1.6521   | OK        
2830-3980-0031.wav             | 1.6515   | OK        
2830-3980-0001.wav             | 1.6524   | OK        
2830-3980-0004.wav             | 1.6540   | OK        
2830-3980-0050.wav             | 1.6232   | OK        
2830-3980-0003.wav             | 1.6231   | OK        
2830-3980-0048.wav             | 1.6229   | OK        
2830-3980-0030.wav             | 1.6231   | OK        
2830-3980-0045.wav             | 1.6223   | OK        
2830-3980-0022.wav             | 1.6216   | OK        
2830-3980-0054.wav             | 1.5968   | OK        
2830-3980-0042.wav             | 1.5966   | OK        
2830-3980-0049.wav             | 1.5970   | OK        
2830-3980-0000.wav             | 1.5966   | OK        
2830-3980-0026.wav             | 2.7578   | OK        
2830-3980-0044.wav             | 3.3004   | OK        
2830-3980-0067.wav             | 1.6868   | OK        
2830-3980-0061.wav             | 1.6870   | OK        
2830-3980-0055.wav             | 1.6865   | OK        
2830-3980-0039.wav             | 1.6864   | OK        
2830-3980-0074.wav             | 1.6442   | OK        
2830-3980-0024.wav             | 1.6390   | OK        
2830-3980-0060.wav             | 1.6315   | OK        
2830-3980-0015.wav             | 1.8957   | OK        
2830-3980-0007.wav             | 3.1301   | OK        
2830-3980-0005.wav             | 3.1301   | OK        
2830-3980-0070.wav             | 3.1524   | OK        
2830-3980-0013.wav             | 3.7840   | OK        
2830-3980-0047.wav             | 2.8881   | OK        
2830-3980-0063.wav             | 4.7865   | OK        
2830-3980-0025.wav             | 1.6451   | OK        
2830-3980-0028.wav             | 1.6676   | OK        
2830-3980-0023.wav             | 1.6519   | OK        
2830-3980-0076.wav             | 1.6966   | OK        
2830-3980-0027.wav             | 1.6941   | OK        
2830-3980-0059.wav             | 3.0726   | OK        
2830-3980-0064.wav             | 1.7191   | OK        
2830-3980-0066.wav             | 3.1403   | OK        
2830-3980-0002.wav             | 3.1419   | OK        
2830-3980-0057.wav             | 3.6032   | OK        
2830-3980-0053.wav             | 7.3228   | OK        
2830-3980-0008.wav             | 5.1882   | OK        
2830-3980-0032.wav             | 6.3531   | OK        
2830-3980-0052.wav             | 5.8934   | OK        
2830-3980-0038.wav             | 4.1102   | OK        
2830-3980-0009.wav             | 10.7147  | OK        
2830-3980-0072.wav             | 4.0955   | OK        
2830-3980-0040.wav             | 9.8290   | OK        
2830-3980-0010.wav             | 2.8853   | OK        
2830-3980-0068.wav             | 2.8850   | OK        
2830-3979-0010.wav             | 1.7994   | OK        
2830-3979-0012.wav             | 1.8069   | OK        
2830-3979-0011.wav             | 1.8509   | OK        
2830-3979-0009.wav             | 1.8495   | OK        
2830-3979-0003.wav             | 3.0425   | OK        
2830-3979-0000.wav             | 4.8672   | OK        
2830-3979-0002.wav             | 3.0531   | OK        
2830-3979-0004.wav             | 3.1224   | OK        
2830-3979-0007.wav             | 5.2607   | OK        
2830-3979-0006.wav             | 1.9178   | OK        
61-70970-0025.wav              | 3.2313   | OK        
61-70970-0017.wav              | 5.8131   | OK        
61-70970-0030.wav              | 6.4355   | OK        
2830-3979-0005.wav             | 7.3779   | OK        
2830-3979-0001.wav             | 9.1872   | OK        
2830-3979-0008.wav             | 7.3358   | OK        
61-70970-0037.wav              | 2.3905   | OK        
61-70970-0036.wav              | 1.6964   | OK        
61-70970-0014.wav              | 1.6739   | OK        
61-70970-0027.wav              | 1.6967   | OK        
61-70970-0015.wav              | 6.7109   | OK        
61-70970-0024.wav              | 1.6984   | OK        
61-70970-0007.wav              | 1.6681   | OK        
61-70970-0016.wav              | 3.3665   | OK        
61-70970-0008.wav              | 1.6821   | OK        
61-70970-0038.wav              | 1.7194   | OK        
61-70970-0000.wav              | 3.2562   | OK        
61-70970-0006.wav              | 1.6801   | OK        
61-70970-0032.wav              | 1.6786   | OK        
61-70970-0026.wav              | 3.3615   | OK        
61-70970-0005.wav              | 1.6789   | OK        
61-70970-0010.wav              | 1.6843   | OK        
61-70970-0001.wav              | 2.7129   | OK        
61-70970-0012.wav              | 2.7128   | OK        
61-70970-0011.wav              | 2.8736   | OK        
61-70970-0002.wav              | 3.1050   | OK        
61-70970-0009.wav              | 2.8250   | OK        
61-70970-0034.wav              | 4.5119   | OK        
61-70970-0039.wav              | 1.7991   | OK        
61-70970-0003.wav              | 1.7993   | OK        
61-70970-0033.wav              | 1.6622   | OK        
61-70970-0023.wav              | 1.6712   | OK        
61-70970-0004.wav              | 1.6721   | OK        
61-70970-0018.wav              | 1.6325   | OK        
61-70970-0031.wav              | 1.6325   | OK        
61-70970-0029.wav              | 1.6328   | OK        
61-70970-0013.wav              | 1.6176   | OK        
61-70970-0028.wav              | 1.8260   | OK        
61-70970-0020.wav              | 3.4664   | OK        
61-70970-0040.wav              | 3.1031   | OK        
61-70970-0019.wav              | 4.7228   | OK        
61-70970-0021.wav              | 3.8437   | OK        
61-70968-0039.wav              | 3.1744   | OK        
61-70970-0022.wav              | 4.1723   | OK        
61-70968-0018.wav              | 1.8977   | OK        
61-70968-0010.wav              | 1.8962   | OK        
61-70968-0006.wav              | 1.7838   | OK        
61-70968-0030.wav              | 1.8247   | OK        
61-70968-0012.wav              | 1.7896   | OK        
61-70970-0035.wav              | 5.8168   | OK        
61-70968-0033.wav              | 1.8722   | OK        
61-70968-0031.wav              | 3.6642   | OK        
61-70968-0036.wav              | 1.8731   | OK        
61-70968-0042.wav              | 3.1859   | OK        
61-70968-0059.wav              | 1.7638   | OK        
61-70968-0034.wav              | 3.6151   | OK        
61-70968-0058.wav              | 1.6762   | OK        
61-70968-0020.wav              | 1.6732   | OK        
61-70968-0051.wav              | 1.6728   | OK        
61-70968-0016.wav              | 1.6327   | OK        
61-70968-0041.wav              | 1.6413   | OK        
61-70968-0045.wav              | 1.6739   | OK        
61-70968-0061.wav              | 1.6741   | OK        
61-70968-0043.wav              | 3.3484   | OK        
61-70968-0040.wav              | 1.6751   | OK        
61-70968-0052.wav              | 1.6731   | OK        
61-70968-0005.wav              | 1.6680   | OK        
61-70968-0025.wav              | 1.6671   | OK        
61-70968-0027.wav              | 1.6675   | OK        
61-70968-0057.wav              | 1.6109   | OK        
61-70968-0028.wav              | 1.6114   | OK        
61-70968-0062.wav              | 1.6225   | OK        
61-70968-0015.wav              | 1.7230   | OK        
61-70968-0001.wav              | 1.6245   | OK        
61-70968-0019.wav              | 1.6241   | OK        
61-70968-0008.wav              | 1.6241   | OK        
61-70968-0049.wav              | 1.6236   | OK        
61-70968-0060.wav              | 1.6686   | OK        
61-70968-0032.wav              | 1.6437   | OK        
61-70968-0021.wav              | 1.6439   | OK        
61-70968-0013.wav              | 1.7145   | OK        
61-70968-0029.wav              | 1.7148   | OK        
61-70968-0017.wav              | 1.7775   | OK        
61-70968-0048.wav              | 1.8176   | OK        
61-70968-0000.wav              | 1.9329   | OK        
61-70968-0003.wav              | 3.1661   | OK        
61-70968-0037.wav              | 3.1150   | OK        
61-70968-0055.wav              | 3.9332   | OK        
61-70968-0007.wav              | 4.9096   | OK        
61-70968-0035.wav              | 2.9758   | OK        
61-70968-0024.wav              | 1.6455   | OK        
61-70968-0038.wav              | 6.0395   | OK        
61-70968-0022.wav              | 1.6326   | OK        
61-70968-0004.wav              | 1.6324   | OK        
61-70968-0026.wav              | 1.6299   | OK        
61-70968-0047.wav              | 1.6301   | OK        
61-70968-0002.wav              | 1.8330   | OK        
61-70968-0011.wav              | 2.2649   | OK        
61-70968-0046.wav              | 2.2649   | OK        
61-70968-0009.wav              | 2.2242   | OK        
61-70968-0014.wav              | 2.2245   | OK        
61-70968-0053.wav              | 2.0545   | OK        
61-70968-0044.wav              | 1.6641   | OK        
61-70968-0056.wav              | 1.6647   | OK        
61-70968-0050.wav              | 4.1015   | OK        
61-70968-0023.wav              | 1.6620   | OK        
1221-135767-0009.wav           | 1.6386   | OK        
1221-135767-0016.wav           | 1.5845   | OK        
1221-135767-0008.wav           | 1.5842   | OK        
1221-135767-0005.wav           | 1.6424   | OK        
1221-135767-0021.wav           | 1.6422   | OK        
61-70968-0054.wav              | 3.3615   | OK        
1221-135767-0013.wav           | 2.2429   | OK        
1221-135767-0015.wav           | 3.5637   | OK        
1221-135767-0022.wav           | 3.5212   | OK        
1221-135767-0010.wav           | 3.5216   | OK        
1221-135767-0004.wav           | 4.4771   | OK        
1221-135767-0012.wav           | 5.6871   | OK        
1221-135767-0014.wav           | 3.1454   | OK        
1221-135767-0003.wav           | 3.1668   | OK        
1221-135767-0018.wav           | 6.6888   | OK        
1221-135767-0002.wav           | 1.6280   | OK        
1221-135767-0007.wav           | 1.6946   | OK        
1221-135767-0011.wav           | 1.6949   | OK        
1221-135767-0000.wav           | 1.6995   | OK        
1221-135767-0024.wav           | 4.8675   | OK        
1221-135767-0023.wav           | 1.6987   | OK        
1221-135767-0020.wav           | 5.3483   | OK        
1221-135767-0017.wav           | 5.0910   | OK        
1221-135767-0019.wav           | 5.0905   | OK        
1221-135766-0010.wav           | 5.1711   | OK        
1221-135767-0001.wav           | 7.2958   | OK        
1221-135766-0009.wav           | 2.1059   | OK        
1221-135766-0002.wav           | 2.1056   | OK        
1221-135766-0013.wav           | 2.4613   | OK        
1221-135767-0006.wav           | 7.0809   | OK        
1221-135766-0000.wav           | 2.1000   | OK        
1221-135766-0011.wav           | 2.1002   | OK        
1221-135766-0005.wav           | 4.2076   | OK        
1221-135766-0004.wav           | 2.1010   | OK        
1221-135766-0003.wav           | 1.6693   | OK        
1221-135766-0015.wav           | 1.6845   | OK        
1221-135766-0008.wav           | 1.7190   | OK        
1221-135766-0012.wav           | 3.1650   | OK        
1221-135766-0006.wav           | 1.9845   | OK        
1221-135766-0014.wav           | 3.4376   | OK        
1221-135766-0001.wav           | 1.7525   | OK        
1221-135766-0007.wav           | 3.4380   | OK        
908-157963-0002.wav            | 1.6757   | OK        
908-157963-0005.wav            | 1.6994   | OK        
908-157963-0015.wav            | 1.6848   | OK        
908-157963-0011.wav            | 1.6400   | OK        
908-157963-0026.wav            | 1.6415   | OK        
908-157963-0020.wav            | 1.6384   | OK        
908-157963-0007.wav            | 1.6377   | OK        
908-157963-0009.wav            | 1.6602   | OK        
908-157963-0001.wav            | 1.6482   | OK        
908-157963-0000.wav            | 1.6409   | OK        
908-157963-0012.wav            | 1.6391   | OK        
908-157963-0017.wav            | 1.6406   | OK        
908-157963-0013.wav            | 1.6144   | OK        
908-157963-0028.wav            | 1.6367   | OK        
908-157963-0004.wav            | 1.6256   | OK        
908-157963-0006.wav            | 1.6236   | OK        
908-157963-0030.wav            | 1.6242   | OK        
908-157963-0008.wav            | 1.6201   | OK        
908-157963-0024.wav            | 1.6428   | OK        
908-157963-0003.wav            | 1.6326   | OK        
908-157963-0022.wav            | 1.6358   | OK        
908-157963-0023.wav            | 1.6582   | OK        
908-157963-0014.wav            | 3.2727   | OK        
908-157963-0025.wav            | 1.6456   | OK        
908-157963-0018.wav            | 1.6451   | OK        
908-157963-0019.wav            | 1.6456   | OK        
908-157963-0010.wav            | 2.4946   | OK        
908-157963-0016.wav            | 3.9050   | OK        
908-157963-0021.wav            | 3.8531   | OK        
908-157963-0027.wav            | 3.8754   | OK        
908-157963-0029.wav            | 4.3551   | OK        
908-31957-0018.wav             | 3.0558   | OK        
908-31957-0001.wav             | 1.6891   | OK        
908-31957-0002.wav             | 1.7301   | OK        
908-31957-0006.wav             | 1.7300   | OK        
908-31957-0005.wav             | 5.5184   | OK        
908-31957-0012.wav             | 1.7357   | OK        
908-31957-0017.wav             | 1.9316   | OK        
908-31957-0022.wav             | 1.6905   | OK        
908-31957-0010.wav             | 2.5036   | OK        
908-31957-0015.wav             | 2.5873   | OK        
908-31957-0000.wav             | 3.1086   | OK        
908-31957-0023.wav             | 3.1087   | OK        
908-31957-0009.wav             | 3.1088   | OK        
908-31957-0003.wav             | 3.7947   | OK        
908-31957-0020.wav             | 2.2903   | OK        
908-31957-0007.wav             | 2.2828   | OK        
908-31957-0019.wav             | 1.6213   | OK        
908-31957-0013.wav             | 1.6216   | OK        
908-31957-0014.wav             | 1.6348   | OK        
908-31957-0024.wav             | 1.6342   | OK        
908-31957-0025.wav             | 1.6588   | OK        
908-31957-0008.wav             | 3.2814   | OK        
908-31957-0021.wav             | 3.2874   | OK        
908-31957-0004.wav             | 1.5968   | OK        
5142-36586-0000.wav            | 1.6540   | OK        
5142-36586-0001.wav            | 1.6537   | OK        
908-31957-0011.wav             | 3.3143   | OK        
908-31957-0016.wav             | 3.3012   | OK        
5142-36586-0003.wav            | 1.6493   | OK        
5142-36586-0002.wav            | 1.6481   | OK        
5142-33396-0054.wav            | 1.6627   | OK        
5142-33396-0050.wav            | 1.6624   | OK        
5142-33396-0001.wav            | 1.6758   | OK        
5142-33396-0031.wav            | 1.6757   | OK        
5142-33396-0038.wav            | 1.6762   | OK        
5142-36586-0004.wav            | 3.3420   | OK        
5142-33396-0056.wav            | 1.6795   | OK        
5142-33396-0039.wav            | 1.6793   | OK        
5142-33396-0032.wav            | 1.6652   | OK        
5142-33396-0009.wav            | 1.6651   | OK        
5142-33396-0036.wav            | 1.7198   | OK        
5142-33396-0007.wav            | 1.6548   | OK        
5142-33396-0005.wav            | 1.6548   | OK        
5142-33396-0044.wav            | 1.6834   | OK        
5142-33396-0004.wav            | 1.7309   | OK        
5142-33396-0002.wav            | 1.9114   | OK        
5142-33396-0061.wav            | 1.7448   | OK        
5142-33396-0065.wav            | 1.7444   | OK        
5142-33396-0051.wav            | 1.7154   | OK        
5142-33396-0037.wav            | 3.2225   | OK        
5142-33396-0035.wav            | 1.6807   | OK        
5142-33396-0008.wav            | 1.6818   | OK        
5142-33396-0063.wav            | 1.6891   | OK        
5142-33396-0060.wav            | 1.6902   | OK        
5142-33396-0048.wav            | 1.7149   | OK        
5142-33396-0041.wav            | 1.7144   | OK        
5142-33396-0049.wav            | 1.7149   | OK        
5142-33396-0027.wav            | 1.7148   | OK        
5142-33396-0058.wav            | 1.7060   | OK        
5142-33396-0017.wav            | 1.7057   | OK        
5142-33396-0067.wav            | 1.6788   | OK        
5142-33396-0013.wav            | 1.6667   | OK        
5142-33396-0045.wav            | 1.6904   | OK        
5142-33396-0010.wav            | 1.6781   | OK        
5142-33396-0053.wav            | 1.6728   | OK        
5142-33396-0012.wav            | 1.6726   | OK        
5142-33396-0057.wav            | 1.6655   | OK        
5142-33396-0018.wav            | 2.8548   | OK        
5142-33396-0064.wav            | 2.8558   | OK        
5142-33396-0024.wav            | 4.4711   | OK        
5142-33396-0043.wav            | 4.4867   | OK        
5142-33396-0000.wav            | 5.1524   | OK        
5142-33396-0030.wav            | 3.2971   | OK        
5142-33396-0062.wav            | 3.2978   | OK        
5142-33396-0015.wav            | 1.7000   | OK        
5142-33396-0059.wav            | 6.1728   | OK        
5142-33396-0021.wav            | 1.6990   | OK        
5142-33396-0029.wav            | 1.6990   | OK        
5142-33396-0055.wav            | 1.6993   | OK        
5142-33396-0016.wav            | 1.6981   | OK        
5142-33396-0034.wav            | 1.6902   | OK        
5142-33396-0025.wav            | 1.6888   | OK        
5142-33396-0052.wav            | 1.6924   | OK        
5142-33396-0026.wav            | 1.6924   | OK        
5142-33396-0068.wav            | 1.6921   | OK        
5142-33396-0011.wav            | 1.6926   | OK        
5142-33396-0019.wav            | 1.6842   | OK        
5142-33396-0022.wav            | 1.6846   | OK        
5142-33396-0028.wav            | 1.6763   | OK        
5142-33396-0014.wav            | 1.6761   | OK        
5142-33396-0023.wav            | 1.6766   | OK        
5142-33396-0046.wav            | 1.6762   | OK        
5142-33396-0042.wav            | 1.6861   | OK        
5142-33396-0006.wav            | 1.6861   | OK        
5142-33396-0033.wav            | 1.6810   | OK        
5142-33396-0040.wav            | 1.6816   | OK        
5142-33396-0066.wav            | 1.6815   | OK        
5142-33396-0047.wav            | 1.6817   | OK        
5142-33396-0003.wav            | 1.6599   | OK        
5142-33396-0020.wav            | 1.6598   | OK        
5142-36600-0001.wav            | 1.6644   | OK        
5142-36600-0000.wav            | 1.6638   | OK        
5142-36377-0020.wav            | 1.6641   | OK        
5142-36377-0018.wav            | 1.6643   | OK        
5142-36377-0024.wav            | 1.6538   | OK        
5142-36377-0010.wav            | 1.6537   | OK        
5142-36377-0001.wav            | 1.6628   | OK        
5142-36377-0005.wav            | 1.6630   | OK        
5142-36377-0000.wav            | 1.6636   | OK        
5142-36377-0009.wav            | 1.6850   | OK        
5142-36377-0004.wav            | 1.6852   | OK        
5142-36377-0016.wav            | 1.6665   | OK        
5142-36377-0021.wav            | 3.3311   | OK        
5142-36377-0012.wav            | 1.6674   | OK        
5142-36377-0011.wav            | 1.7005   | OK        
5142-36377-0015.wav            | 1.7002   | OK        
5142-36377-0019.wav            | 1.7275   | OK        
5142-36377-0025.wav            | 3.6169   | OK        
5142-36377-0002.wav            | 2.6124   | OK        
5142-36377-0013.wav            | 2.0967   | OK        
5142-36377-0022.wav            | 2.0975   | OK        
5142-36377-0023.wav            | 2.0925   | OK        
5142-36377-0008.wav            | 1.9785   | OK        
5142-36377-0014.wav            | 1.8490   | OK        
5142-36377-0006.wav            | 1.7593   | OK        
5142-36377-0017.wav            | 1.7590   | OK        
5142-36377-0007.wav            | 1.7543   | OK        
1284-134647-0002.wav           | 3.2041   | OK        
5142-36377-0003.wav            | 6.6681   | OK        
1284-134647-0000.wav           | 4.3549   | OK        
1284-134647-0004.wav           | 6.1725   | OK        
1284-134647-0005.wav           | 5.6166   | OK        
1284-134647-0007.wav           | 6.2766   | OK        
1284-1181-0018.wav             | 1.6868   | OK        
1284-1181-0017.wav             | 1.6874   | OK        
1284-134647-0001.wav           | 3.4635   | OK        
1284-134647-0006.wav           | 4.7279   | OK        
1284-134647-0003.wav           | 4.7265   | OK        
1284-1181-0009.wav             | 1.6552   | OK        
1284-1181-0004.wav             | 1.6276   | OK        
1284-1181-0003.wav             | 1.6274   | OK        
1284-1181-0015.wav             | 1.6258   | OK        
1284-1181-0000.wav             | 1.6242   | OK        
1284-1181-0011.wav             | 1.6234   | OK        
1284-1181-0005.wav             | 1.6240   | OK        
1284-1181-0014.wav             | 1.6257   | OK        
1284-1181-0007.wav             | 1.6255   | OK        
1284-1181-0010.wav             | 1.6259   | OK        
1284-1181-0008.wav             | 1.6259   | OK        
