nohup: ignoring input
----------------------------------------------------------------------
Sherpa-onnx 并行 TTFT 测试
并发数 (Threads): 1
计算公式: TTFT = (Chunks * 0.1s) + Parse_Time
模型加载完成。
----------------------------------------------------------------------
正在扫描文件列表: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean ...
共找到 2620 个音频文件。开始并行处理...
文件名                                      | 分片数    | 计算耗时(s)      | TTFT(s)   
672-122797-0072.wav                      | 11     | 0.0308       | 1.1308    
672-122797-0025.wav                      | 11     | 0.0306       | 1.1306    
672-122797-0006.wav                      | 11     | 0.0304       | 1.1304    
672-122797-0050.wav                      | 11     | 0.0344       | 1.1344    
672-122797-0041.wav                      | 11     | 0.0325       | 1.1325    
672-122797-0015.wav                      | 11     | 0.0331       | 1.1331    
672-122797-0061.wav                      | 8      | 0.0344       | 0.8344    
672-122797-0064.wav                      | 11     | 0.0327       | 1.1327    
672-122797-0026.wav                      | 14     | 0.0323       | 1.4323    
672-122797-0000.wav                      | 11     | 0.0317       | 1.1317    
672-122797-0022.wav                      | 11     | 0.0309       | 1.1309    
672-122797-0074.wav                      | 11     | 0.0310       | 1.1310    
672-122797-0027.wav                      | 11     | 0.0311       | 1.1311    
672-122797-0067.wav                      | 8      | 0.0307       | 0.8307    
672-122797-0021.wav                      | 11     | 0.0316       | 1.1316    
672-122797-0034.wav                      | 8      | 0.0311       | 0.8311    
672-122797-0032.wav                      | 8      | 0.0321       | 0.8321    
672-122797-0046.wav                      | 11     | 0.0339       | 1.1339    
672-122797-0030.wav                      | 11     | 0.0312       | 1.1312    
672-122797-0040.wav                      | 11     | 0.0305       | 1.1305    
672-122797-0059.wav                      | 14     | 0.0313       | 1.4313    
672-122797-0002.wav                      | 11     | 0.0313       | 1.1313    
672-122797-0003.wav                      | 11     | 0.0318       | 1.1318    
672-122797-0031.wav                      | 11     | 0.0302       | 1.1302    
672-122797-0014.wav                      | 11     | 0.0316       | 1.1316    
672-122797-0053.wav                      | 11     | 0.0312       | 1.1312    
672-122797-0001.wav                      | 11     | 0.0304       | 1.1304    
672-122797-0037.wav                      | 8      | 0.0310       | 0.8310    
672-122797-0011.wav                      | 8      | 0.0309       | 0.8309    
672-122797-0005.wav                      | 14     | 0.0328       | 1.4328    
672-122797-0019.wav                      | 11     | 0.0323       | 1.1323    
672-122797-0018.wav                      | 14     | 0.0321       | 1.4321    
672-122797-0048.wav                      | 14     | 0.0310       | 1.4310    
672-122797-0007.wav                      | 11     | 0.0310       | 1.1310    
672-122797-0013.wav                      | 11     | 0.0315       | 1.1315    
672-122797-0043.wav                      | 14     | 0.0319       | 1.4319    
672-122797-0068.wav                      | 8      | 0.0322       | 0.8322    
672-122797-0008.wav                      | 11     | 0.0403       | 1.1403    
672-122797-0065.wav                      | 14     | 0.0306       | 1.4306    
672-122797-0063.wav                      | 11     | 0.0318       | 1.1318    
672-122797-0069.wav                      | 11     | 0.0319       | 1.1319    
672-122797-0057.wav                      | 14     | 0.0314       | 1.4314    
672-122797-0045.wav                      | 14     | 0.0316       | 1.4316    
672-122797-0029.wav                      | 11     | 0.0317       | 1.1317    
672-122797-0054.wav                      | 11     | 0.0310       | 1.1310    
672-122797-0023.wav                      | 11     | 0.0304       | 1.1304    
672-122797-0004.wav                      | 11     | 0.0304       | 1.1304    
672-122797-0028.wav                      | 14     | 0.0304       | 1.4304    
2830-3980-0034.wav                       | 14     | 0.0313       | 1.4313    
2830-3980-0029.wav                       | 11     | 0.0336       | 1.1336    
2830-3980-0069.wav                       | 11     | 0.0312       | 1.1312    
2830-3980-0018.wav                       | 8      | 0.0313       | 0.8313    
2830-3980-0019.wav                       | 8      | 0.0338       | 0.8338    
2830-3980-0006.wav                       | 11     | 0.0341       | 1.1341    
2830-3980-0075.wav                       | 11     | 0.0323       | 1.1323    
2830-3980-0012.wav                       | 11     | 0.0310       | 1.1310    
2830-3980-0017.wav                       | 8      | 0.0302       | 0.8302    
2830-3980-0046.wav                       | 8      | 0.0306       | 0.8306    
2830-3980-0051.wav                       | 11     | 0.0300       | 1.1300    
2830-3980-0043.wav                       | 11     | 0.0302       | 1.1302    
2830-3980-0016.wav                       | 14     | 0.0342       | 1.4342    
2830-3980-0011.wav                       | 11     | 0.0371       | 1.1371    
2830-3980-0056.wav                       | 11     | 0.0348       | 1.1348    
2830-3980-0021.wav                       | 11     | 0.0336       | 1.1336    
2830-3980-0062.wav                       | 11     | 0.0320       | 1.1320    
2830-3980-0033.wav                       | 11     | 0.0329       | 1.1329    
2830-3980-0041.wav                       | 14     | 0.0318       | 1.4318    
2830-3980-0037.wav                       | 11     | 0.0319       | 1.1319    
2830-3980-0035.wav                       | 11     | 0.0316       | 1.1316    
2830-3980-0065.wav                       | 11     | 0.0312       | 1.1312    
2830-3980-0014.wav                       | 11     | 0.0308       | 1.1308    
2830-3980-0071.wav                       | 11     | 0.0319       | 1.1319    
2830-3980-0073.wav                       | 11     | 0.0351       | 1.1351    
2830-3980-0036.wav                       | 11     | 0.0321       | 1.1321    
2830-3980-0020.wav                       | 8      | 0.0327       | 0.8327    
2830-3980-0058.wav                       | 11     | 0.0385       | 1.1385    
2830-3980-0031.wav                       | 11     | 0.0327       | 1.1327    
2830-3980-0001.wav                       | 8      | 0.0327       | 0.8327    
2830-3980-0004.wav                       | 8      | 0.0319       | 0.8319    
2830-3980-0050.wav                       | 11     | 0.0319       | 1.1319    
2830-3980-0003.wav                       | 11     | 0.0317       | 1.1317    
2830-3980-0048.wav                       | 8      | 0.0320       | 0.8320    
2830-3980-0030.wav                       | 11     | 0.0309       | 1.1309    
2830-3980-0045.wav                       | 11     | 0.0319       | 1.1319    
2830-3980-0022.wav                       | 11     | 0.0337       | 1.1337    
2830-3980-0044.wav                       | 11     | 0.0320       | 1.1320    
2830-3980-0026.wav                       | 14     | 0.0328       | 1.4328    
2830-3980-0054.wav                       | 11     | 0.0330       | 1.1330    
2830-3980-0042.wav                       | 11     | 0.0321       | 1.1321    
2830-3980-0049.wav                       | 8      | 0.0353       | 0.8353    
2830-3980-0000.wav                       | 11     | 0.0322       | 1.1322    
2830-3980-0067.wav                       | 11     | 0.0323       | 1.1323    
2830-3980-0061.wav                       | 11     | 0.0363       | 1.1363    
2830-3980-0055.wav                       | 11     | 0.0372       | 1.1372    
2830-3980-0039.wav                       | 11     | 0.0374       | 1.1374    
2830-3980-0074.wav                       | 14     | 0.0317       | 1.4317    
2830-3980-0024.wav                       | 14     | 0.0318       | 1.4318    
2830-3980-0060.wav                       | 8      | 0.0328       | 0.8328    
2830-3980-0013.wav                       | 11     | 0.0331       | 1.1331    
2830-3980-0015.wav                       | 11     | 0.0321       | 1.1321    
2830-3980-0063.wav                       | 14     | 0.0325       | 1.4325    
2830-3980-0007.wav                       | 11     | 0.0328       | 1.1328    
2830-3980-0005.wav                       | 8      | 0.0322       | 0.8322    
2830-3980-0070.wav                       | 11     | 0.0322       | 1.1322    
2830-3980-0047.wav                       | 11     | 0.0330       | 1.1330    
2830-3980-0028.wav                       | 11     | 0.0333       | 1.1333    
2830-3980-0025.wav                       | 8      | 0.0332       | 0.8332    
2830-3980-0023.wav                       | 8      | 0.0317       | 0.8317    
2830-3980-0059.wav                       | 14     | 0.0320       | 1.4320    
2830-3980-0076.wav                       | 8      | 0.0315       | 0.8315    
2830-3980-0027.wav                       | 11     | 0.0325       | 1.1325    
2830-3980-0053.wav                       | 11     | 0.0315       | 1.1315    
2830-3980-0064.wav                       | 11     | 0.0326       | 1.1326    
2830-3980-0066.wav                       | 11     | 0.0315       | 1.1315    
2830-3980-0002.wav                       | 8      | 0.0321       | 0.8321    
2830-3980-0057.wav                       | 11     | 0.0312       | 1.1312    
2830-3980-0040.wav                       | 11     | 0.0318       | 1.1318    
2830-3980-0009.wav                       | 11     | 0.0319       | 1.1319    
2830-3980-0008.wav                       | 11     | 0.0315       | 1.1315    
2830-3980-0032.wav                       | 8      | 0.0309       | 0.8309    
2830-3980-0052.wav                       | 11     | 0.0314       | 1.1314    
2830-3980-0038.wav                       | 14     | 0.0307       | 1.4307    
2830-3980-0072.wav                       | 11     | 0.0302       | 1.1302    
2830-3980-0010.wav                       | 8      | 0.0310       | 0.8310    
2830-3980-0068.wav                       | 11     | 0.0301       | 1.1301    
2830-3979-0000.wav                       | 8      | 0.0296       | 0.8296    
2830-3979-0010.wav                       | 11     | 0.0303       | 1.1303    
2830-3979-0012.wav                       | 11     | 0.0299       | 1.1299    
2830-3979-0007.wav                       | 11     | 0.0300       | 1.1300    
2830-3979-0011.wav                       | 11     | 0.0308       | 1.1308    
2830-3979-0009.wav                       | 8      | 0.0308       | 0.8308    
2830-3979-0003.wav                       | 11     | 0.0304       | 1.1304    
2830-3979-0002.wav                       | 11     | 0.0301       | 1.1301    
2830-3979-0004.wav                       | 11     | 0.0307       | 1.1307    
2830-3979-0001.wav                       | 11     | 0.0309       | 1.1309    
2830-3979-0005.wav                       | 11     | 0.0319       | 1.1319    
2830-3979-0006.wav                       | 11     | 0.0308       | 1.1308    
2830-3979-0008.wav                       | 11     | 0.0307       | 1.1307    
61-70970-0025.wav                        | 11     | 0.0305       | 1.1305    
61-70970-0017.wav                        | 11     | 0.0302       | 1.1302    
61-70970-0030.wav                        | 11     | 0.0304       | 1.1304    
61-70970-0015.wav                        | 14     | 0.0310       | 1.4310    
61-70970-0037.wav                        | 11     | 0.0309       | 1.1309    
61-70970-0036.wav                        | 11     | 0.0309       | 1.1309    
61-70970-0016.wav                        | 8      | 0.0306       | 0.8306    
61-70970-0027.wav                        | 11     | 0.0307       | 1.1307    
61-70970-0014.wav                        | 8      | 0.0312       | 0.8312    
61-70970-0024.wav                        | 8      | 0.0305       | 0.8305    
61-70970-0007.wav                        | 11     | 0.0307       | 1.1307    
61-70970-0026.wav                        | 14     | 0.0302       | 1.4302    
61-70970-0008.wav                        | 11     | 0.0299       | 1.1299    
61-70970-0000.wav                        | 11     | 0.0302       | 1.1302    
61-70970-0038.wav                        | 11     | 0.0306       | 1.1306    
61-70970-0006.wav                        | 11     | 0.0312       | 1.1312    
61-70970-0032.wav                        | 11     | 0.0317       | 1.1317    
61-70970-0005.wav                        | 11     | 0.0306       | 1.1306    
61-70970-0010.wav                        | 8      | 0.0304       | 0.8304    
61-70970-0034.wav                        | 14     | 0.0302       | 1.4302    
61-70970-0001.wav                        | 11     | 0.0305       | 1.1305    
61-70970-0012.wav                        | 8      | 0.0303       | 0.8303    
61-70970-0002.wav                        | 11     | 0.0300       | 1.1300    
61-70970-0011.wav                        | 11     | 0.0306       | 1.1306    
61-70970-0009.wav                        | 11     | 0.0306       | 1.1306    
61-70970-0039.wav                        | 8      | 0.0301       | 0.8301    
61-70970-0003.wav                        | 8      | 0.0310       | 0.8310    
61-70970-0033.wav                        | 8      | 0.0311       | 0.8311    
61-70970-0023.wav                        | 11     | 0.0324       | 1.1324    
61-70970-0004.wav                        | 11     | 0.0310       | 1.1310    
61-70970-0018.wav                        | 11     | 0.0309       | 1.1309    
61-70970-0031.wav                        | 11     | 0.0317       | 1.1317    
61-70970-0029.wav                        | 8      | 0.0315       | 0.8315    
61-70970-0020.wav                        | 17     | 0.0360       | 1.7360    
61-70970-0013.wav                        | 8      | 0.0309       | 0.8309    
61-70970-0019.wav                        | 11     | 0.0308       | 1.1308    
61-70970-0021.wav                        | 8      | 0.0306       | 0.8306    
61-70970-0022.wav                        | 11     | 0.0313       | 1.1313    
61-70970-0028.wav                        | 11     | 0.0310       | 1.1310    
61-70970-0040.wav                        | 11     | 0.0319       | 1.1319    
61-70970-0035.wav                        | 14     | 0.0322       | 1.4322    
61-70968-0039.wav                        | 11     | 0.0311       | 1.1311    
61-70968-0018.wav                        | 8      | 0.0298       | 0.8298    
61-70968-0010.wav                        | 11     | 0.0310       | 1.1310    
61-70968-0042.wav                        | 11     | 0.0313       | 1.1313    
61-70968-0006.wav                        | 8      | 0.0310       | 0.8310    
61-70968-0030.wav                        | 11     | 0.0312       | 1.1312    
61-70968-0031.wav                        | 11     | 0.0312       | 1.1312    
61-70968-0012.wav                        | 11     | 0.0316       | 1.1316    
61-70968-0034.wav                        | 11     | 0.0314       | 1.1314    
61-70968-0033.wav                        | 8      | 0.0306       | 0.8306    
61-70968-0036.wav                        | 8      | 0.0325       | 0.8325    
61-70968-0059.wav                        | 8      | 0.0326       | 0.8326    
61-70968-0058.wav                        | 11     | 0.0309       | 1.1309    
61-70968-0020.wav                        | 11     | 0.0309       | 1.1309    
61-70968-0043.wav                        | 14     | 0.0303       | 1.4303    
61-70968-0051.wav                        | 11     | 0.0303       | 1.1303    
61-70968-0016.wav                        | 8      | 0.0300       | 0.8300    
61-70968-0041.wav                        | 11     | 0.0306       | 1.1306    
61-70968-0045.wav                        | 11     | 0.0306       | 1.1306    
61-70968-0061.wav                        | 11     | 0.0299       | 1.1299    
61-70968-0040.wav                        | 11     | 0.0305       | 1.1305    
61-70968-0052.wav                        | 8      | 0.0304       | 0.8304    
61-70968-0005.wav                        | 11     | 0.0333       | 1.1333    
61-70968-0025.wav                        | 11     | 0.0311       | 1.1311    
61-70968-0027.wav                        | 11     | 0.0306       | 1.1306    
61-70968-0057.wav                        | 11     | 0.0306       | 1.1306    
61-70968-0028.wav                        | 8      | 0.0303       | 0.8303    
61-70968-0062.wav                        | 11     | 0.0302       | 1.1302    
61-70968-0015.wav                        | 11     | 0.0300       | 1.1300    
61-70968-0001.wav                        | 11     | 0.0309       | 1.1309    
61-70968-0019.wav                        | 14     | 0.0301       | 1.4301    
61-70968-0008.wav                        | 8      | 0.0302       | 0.8302    
61-70968-0049.wav                        | 14     | 0.0309       | 1.4309    
61-70968-0060.wav                        | 11     | 0.0311       | 1.1311    
61-70968-0032.wav                        | 8      | 0.0323       | 0.8323    
61-70968-0021.wav                        | 8      | 0.0311       | 0.8311    
61-70968-0038.wav                        | 14     | 0.0305       | 1.4305    
61-70968-0013.wav                        | 11     | 0.0310       | 1.1310    
61-70968-0029.wav                        | 8      | 0.0305       | 0.8305    
61-70968-0017.wav                        | 11     | 0.0302       | 1.1302    
61-70968-0048.wav                        | 8      | 0.0301       | 0.8301    
61-70968-0055.wav                        | 11     | 0.0310       | 1.1310    
61-70968-0007.wav                        | 14     | 0.0305       | 1.4305    
61-70968-0000.wav                        | 8      | 0.0305       | 0.8305    
61-70968-0003.wav                        | 8      | 0.0312       | 0.8312    
61-70968-0037.wav                        | 11     | 0.0363       | 1.1363    
61-70968-0035.wav                        | 8      | 0.0309       | 0.8309    
61-70968-0024.wav                        | 8      | 0.0327       | 0.8327    
61-70968-0022.wav                        | 11     | 0.0315       | 1.1315    
61-70968-0004.wav                        | 11     | 0.0308       | 1.1308    
61-70968-0026.wav                        | 11     | 0.0307       | 1.1307    
61-70968-0047.wav                        | 11     | 0.0301       | 1.1301    
61-70968-0002.wav                        | 8      | 0.0304       | 0.8304    
61-70968-0050.wav                        | 8      | 0.0308       | 0.8308    
61-70968-0011.wav                        | 11     | 0.0306       | 1.1306    
61-70968-0046.wav                        | 11     | 0.0301       | 1.1301    
61-70968-0009.wav                        | 14     | 0.0309       | 1.4309    
61-70968-0014.wav                        | 11     | 0.0311       | 1.1311    
61-70968-0053.wav                        | 11     | 0.0317       | 1.1317    
61-70968-0044.wav                        | 8      | 0.0319       | 0.8319    
61-70968-0056.wav                        | 11     | 0.0307       | 1.1307    
61-70968-0023.wav                        | 8      | 0.0305       | 0.8305    
61-70968-0054.wav                        | 14     | 0.0312       | 1.4312    
1221-135767-0009.wav                     | 11     | 0.0311       | 1.1311    
1221-135767-0016.wav                     | 8      | 0.0303       | 0.8303    
1221-135767-0008.wav                     | 11     | 0.0297       | 1.1297    
1221-135767-0005.wav                     | 8      | 0.0298       | 0.8298    
1221-135767-0021.wav                     | 11     | 0.0300       | 1.1300    
1221-135767-0013.wav                     | 11     | 0.0300       | 1.1300    
1221-135767-0015.wav                     | 11     | 0.0302       | 1.1302    
1221-135767-0012.wav                     | 11     | 0.0303       | 1.1303    
1221-135767-0022.wav                     | 8      | 0.0322       | 0.8322    
1221-135767-0010.wav                     | 8      | 0.0303       | 0.8303    
1221-135767-0018.wav                     | 14     | 0.0300       | 1.4300    
1221-135767-0004.wav                     | 11     | 0.0296       | 1.1296    
1221-135767-0014.wav                     | 8      | 0.0299       | 0.8299    
1221-135767-0003.wav                     | 11     | 0.0296       | 1.1296    
1221-135767-0024.wav                     | 11     | 0.0301       | 1.1301    
1221-135767-0002.wav                     | 8      | 0.0298       | 0.8298    
1221-135767-0007.wav                     | 8      | 0.0298       | 0.8298    
1221-135767-0011.wav                     | 8      | 0.0299       | 0.8299    
1221-135767-0000.wav                     | 11     | 0.0298       | 1.1298    
1221-135767-0023.wav                     | 11     | 0.0301       | 1.1301    
1221-135767-0020.wav                     | 11     | 0.0306       | 1.1306    
1221-135767-0006.wav                     | 8      | 0.0312       | 0.8312    
1221-135767-0001.wav                     | 14     | 0.0299       | 1.4299    
1221-135767-0017.wav                     | 11     | 0.0299       | 1.1299    
1221-135767-0019.wav                     | 8      | 0.0296       | 0.8296    
1221-135766-0010.wav                     | 11     | 0.0296       | 1.1296    
1221-135766-0009.wav                     | 8      | 0.0304       | 0.8304    
1221-135766-0005.wav                     | 11     | 0.0305       | 1.1305    
1221-135766-0002.wav                     | 8      | 0.0304       | 0.8304    
1221-135766-0013.wav                     | 11     | 0.0308       | 1.1308    
1221-135766-0000.wav                     | 8      | 0.0299       | 0.8299    
1221-135766-0011.wav                     | 8      | 0.0298       | 0.8298    
1221-135766-0004.wav                     | 11     | 0.0297       | 1.1297    
1221-135766-0003.wav                     | 8      | 0.0300       | 0.8300    
1221-135766-0012.wav                     | 11     | 0.0319       | 1.1319    
1221-135766-0014.wav                     | 14     | 0.0298       | 1.4298    
1221-135766-0015.wav                     | 8      | 0.0296       | 0.8296    
1221-135766-0007.wav                     | 11     | 0.0294       | 1.1294    
1221-135766-0006.wav                     | 11     | 0.0300       | 1.1300    
1221-135766-0008.wav                     | 11     | 0.0297       | 1.1297    
1221-135766-0001.wav                     | 11     | 0.0297       | 1.1297    
908-157963-0005.wav                      | 8      | 0.0296       | 0.8296    
908-157963-0002.wav                      | 11     | 0.0298       | 1.1298    
908-157963-0015.wav                      | 11     | 0.0295       | 1.1295    
908-157963-0011.wav                      | 8      | 0.0296       | 0.8296    
908-157963-0026.wav                      | 11     | 0.0305       | 1.1305    
908-157963-0020.wav                      | 8      | 0.0306       | 0.8306    
908-157963-0009.wav                      | 8      | 0.0308       | 0.8308    
908-157963-0007.wav                      | 11     | 0.0298       | 1.1298    
908-157963-0001.wav                      | 14     | 0.0300       | 1.4300    
908-157963-0000.wav                      | 8      | 0.0301       | 0.8301    
908-157963-0012.wav                      | 8      | 0.0303       | 0.8303    
908-157963-0017.wav                      | 11     | 0.0305       | 1.1305    
908-157963-0028.wav                      | 11     | 0.0298       | 1.1298    
908-157963-0013.wav                      | 11     | 0.0309       | 1.1309    
908-157963-0004.wav                      | 11     | 0.0298       | 1.1298    
908-157963-0006.wav                      | 11     | 0.0296       | 1.1296    
908-157963-0030.wav                      | 11     | 0.0297       | 1.1297    
908-157963-0014.wav                      | 11     | 0.0302       | 1.1302    
908-157963-0024.wav                      | 8      | 0.0307       | 0.8307    
908-157963-0008.wav                      | 11     | 0.0301       | 1.1301    
908-157963-0003.wav                      | 14     | 0.0297       | 1.4297    
908-157963-0023.wav                      | 14     | 0.0298       | 1.4298    
908-157963-0022.wav                      | 11     | 0.0297       | 1.1297    
908-157963-0025.wav                      | 11     | 0.0294       | 1.1294    
908-157963-0018.wav                      | 11     | 0.0297       | 1.1297    
908-157963-0019.wav                      | 8      | 0.0303       | 0.8303    
908-157963-0010.wav                      | 14     | 0.0299       | 1.4299    
908-157963-0029.wav                      | 14     | 0.0296       | 1.4296    
908-157963-0016.wav                      | 11     | 0.0300       | 1.1300    
908-157963-0027.wav                      | 11     | 0.0308       | 1.1308    
908-157963-0021.wav                      | 11     | 0.0300       | 1.1300    
908-31957-0005.wav                       | 11     | 0.0298       | 1.1298    
908-31957-0018.wav                       | 11     | 0.0303       | 1.1303    
908-31957-0001.wav                       | 8      | 0.0297       | 0.8297    
908-31957-0002.wav                       | 11     | 0.0304       | 1.1304    
908-31957-0006.wav                       | 11     | 0.0294       | 1.1294    
908-31957-0017.wav                       | 11     | 0.0298       | 1.1298    
908-31957-0012.wav                       | 8      | 0.0300       | 0.8300    
908-31957-0022.wav                       | 11     | 0.0297       | 1.1297    
908-31957-0003.wav                       | 8      | 0.0294       | 0.8294    
908-31957-0010.wav                       | 11     | 0.0301       | 1.1301    
908-31957-0015.wav                       | 11     | 0.0307       | 1.1307    
908-31957-0000.wav                       | 11     | 0.0303       | 1.1303    
908-31957-0023.wav                       | 11     | 0.0300       | 1.1300    
908-31957-0009.wav                       | 11     | 0.0298       | 1.1298    
908-31957-0020.wav                       | 11     | 0.0297       | 1.1297    
908-31957-0007.wav                       | 11     | 0.0299       | 1.1299    
908-31957-0019.wav                       | 11     | 0.0302       | 1.1302    
908-31957-0008.wav                       | 11     | 0.0296       | 1.1296    
908-31957-0013.wav                       | 11     | 0.0299       | 1.1299    
908-31957-0014.wav                       | 11     | 0.0301       | 1.1301    
908-31957-0021.wav                       | 14     | 0.0303       | 1.4303    
908-31957-0024.wav                       | 8      | 0.0317       | 0.8317    
908-31957-0025.wav                       | 11     | 0.0314       | 1.1314    
908-31957-0011.wav                       | 8      | 0.0310       | 0.8310    
908-31957-0016.wav                       | 11     | 0.0305       | 1.1305    
908-31957-0004.wav                       | 11     | 0.0301       | 1.1301    
5142-36586-0000.wav                      | 11     | 0.0296       | 1.1296    
5142-36586-0001.wav                      | 8      | 0.0299       | 0.8299    
5142-36586-0003.wav                      | 8      | 0.0297       | 0.8297    
5142-36586-0002.wav                      | 11     | 0.0303       | 1.1303    
5142-36586-0004.wav                      | 11     | 0.0303       | 1.1303    
5142-33396-0054.wav                      | 8      | 0.0297       | 0.8297    
5142-33396-0050.wav                      | 8      | 0.0329       | 0.8329    
5142-33396-0001.wav                      | 8      | 0.0314       | 0.8314    
5142-33396-0031.wav                      | 8      | 0.0360       | 0.8360    
5142-33396-0038.wav                      | 8      | 0.0313       | 0.8313    
5142-33396-0056.wav                      | 8      | 0.0310       | 0.8310    
5142-33396-0039.wav                      | 8      | 0.0307       | 0.8307    
5142-33396-0032.wav                      | 8      | 0.0308       | 0.8308    
5142-33396-0009.wav                      | 11     | 0.0299       | 1.1299    
5142-33396-0036.wav                      | 8      | 0.0302       | 0.8302    
5142-33396-0007.wav                      | 11     | 0.0302       | 1.1302    
5142-33396-0005.wav                      | 8      | 0.0296       | 0.8296    
5142-33396-0002.wav                      | 11     | 0.0297       | 1.1297    
5142-33396-0044.wav                      | 8      | 0.0300       | 0.8300    
5142-33396-0004.wav                      | 11     | 0.0298       | 1.1298    
5142-33396-0037.wav                      | 11     | 0.0309       | 1.1309    
5142-33396-0061.wav                      | 8      | 0.0299       | 0.8299    
5142-33396-0065.wav                      | 11     | 0.0304       | 1.1304    
5142-33396-0051.wav                      | 8      | 0.0303       | 0.8303    
5142-33396-0035.wav                      | 8      | 0.0310       | 0.8310    
5142-33396-0008.wav                      | 8      | 0.0307       | 0.8307    
5142-33396-0063.wav                      | 8      | 0.0309       | 0.8309    
5142-33396-0060.wav                      | 8      | 0.0306       | 0.8306    
5142-33396-0048.wav                      | 11     | 0.0321       | 1.1321    
5142-33396-0041.wav                      | 8      | 0.0301       | 0.8301    
5142-33396-0049.wav                      | 11     | 0.0301       | 1.1301    
5142-33396-0027.wav                      | 8      | 0.0297       | 0.8297    
5142-33396-0058.wav                      | 8      | 0.0299       | 0.8299    
5142-33396-0017.wav                      | 8      | 0.0295       | 0.8295    
5142-33396-0067.wav                      | 8      | 0.0295       | 0.8295    
5142-33396-0045.wav                      | 8      | 0.0301       | 0.8301    
5142-33396-0013.wav                      | 8      | 0.0299       | 0.8299    
5142-33396-0010.wav                      | 11     | 0.0300       | 1.1300    
5142-33396-0053.wav                      | 8      | 0.0301       | 0.8301    
5142-33396-0012.wav                      | 8      | 0.0299       | 0.8299    
5142-33396-0057.wav                      | 8      | 0.0305       | 0.8305    
5142-33396-0000.wav                      | 8      | 0.0301       | 0.8301    
5142-33396-0018.wav                      | 11     | 0.0303       | 1.1303    
5142-33396-0064.wav                      | 11     | 0.0305       | 1.1305    
5142-33396-0024.wav                      | 11     | 0.0302       | 1.1302    
5142-33396-0059.wav                      | 11     | 0.0302       | 1.1302    
5142-33396-0043.wav                      | 8      | 0.0298       | 0.8298    
5142-33396-0030.wav                      | 11     | 0.0307       | 1.1307    
5142-33396-0062.wav                      | 8      | 0.0307       | 0.8307    
5142-33396-0015.wav                      | 8      | 0.0305       | 0.8305    
5142-33396-0021.wav                      | 8      | 0.0305       | 0.8305    
5142-33396-0029.wav                      | 8      | 0.0305       | 0.8305    
5142-33396-0055.wav                      | 8      | 0.0312       | 0.8312    
5142-33396-0016.wav                      | 8      | 0.0315       | 0.8315    
5142-33396-0034.wav                      | 8      | 0.0307       | 0.8307    
5142-33396-0025.wav                      | 11     | 0.0314       | 1.1314    
5142-33396-0052.wav                      | 8      | 0.0328       | 0.8328    
5142-33396-0026.wav                      | 8      | 0.0297       | 0.8297    
5142-33396-0068.wav                      | 8      | 0.0297       | 0.8297    
5142-33396-0011.wav                      | 8      | 0.0297       | 0.8297    
5142-33396-0019.wav                      | 11     | 0.0301       | 1.1301    
5142-33396-0022.wav                      | 11     | 0.0299       | 1.1299    
5142-33396-0028.wav                      | 8      | 0.0302       | 0.8302    
5142-33396-0014.wav                      | 8      | 0.0301       | 0.8301    
5142-33396-0023.wav                      | 8      | 0.0304       | 0.8304    
5142-33396-0046.wav                      | 11     | 0.0298       | 1.1298    
5142-33396-0042.wav                      | 8      | 0.0299       | 0.8299    
5142-33396-0006.wav                      | 8      | 0.0303       | 0.8303    
5142-33396-0033.wav                      | 8      | 0.0300       | 0.8300    
5142-33396-0040.wav                      | 8      | 0.0297       | 0.8297    
5142-33396-0066.wav                      | 11     | 0.0315       | 1.1315    
5142-33396-0047.wav                      | 8      | 0.0352       | 0.8352    
5142-33396-0003.wav                      | 8      | 0.0304       | 0.8304    
5142-33396-0020.wav                      | 8      | 0.0297       | 0.8297    
5142-36600-0001.wav                      | 11     | 0.0302       | 1.1302    
5142-36600-0000.wav                      | 8      | 0.0300       | 0.8300    
5142-36377-0020.wav                      | 8      | 0.0303       | 0.8303    
5142-36377-0018.wav                      | 8      | 0.0304       | 0.8304    
5142-36377-0024.wav                      | 8      | 0.0307       | 0.8307    
5142-36377-0010.wav                      | 11     | 0.0307       | 1.1307    
5142-36377-0001.wav                      | 8      | 0.0305       | 0.8305    
5142-36377-0021.wav                      | 8      | 0.0303       | 0.8303    
5142-36377-0005.wav                      | 8      | 0.0305       | 0.8305    
5142-36377-0000.wav                      | 8      | 0.0356       | 0.8356    
5142-36377-0009.wav                      | 8      | 0.0301       | 0.8301    
5142-36377-0004.wav                      | 8      | 0.0296       | 0.8296    
5142-36377-0016.wav                      | 8      | 0.0299       | 0.8299    
5142-36377-0012.wav                      | 8      | 0.0307       | 0.8307    
5142-36377-0025.wav                      | 11     | 0.0299       | 1.1299    
5142-36377-0011.wav                      | 11     | 0.0298       | 1.1298    
5142-36377-0015.wav                      | 11     | 0.0300       | 1.1300    
5142-36377-0019.wav                      | 8      | 0.0308       | 0.8308    
5142-36377-0002.wav                      | 8      | 0.0295       | 0.8295    
5142-36377-0003.wav                      | 11     | 0.0299       | 1.1299    
5142-36377-0013.wav                      | 8      | 0.0298       | 0.8298    
5142-36377-0022.wav                      | 8      | 0.0300       | 0.8300    
5142-36377-0023.wav                      | 11     | 0.0298       | 1.1298    
