nohup: ignoring input
------------------------------------------------------------------------------------------
TTFT 压力测试初始化 (并发数 Workers=46)...
Device set to use cuda:0
/project/sherpa-onnx/csrc/session.cc:GetSessionOptionsImpl:181 Please compile with -DSHERPA_ONNX_ENABLE_GPU=ON. Available providers: CPUExecutionProvider, . Fallback to cpu!
模型加载完成。
待处理文件数: 2620
算法逻辑: TTFT = max(音频传输耗时, 系统当前时刻) + 解码耗时 + NLP耗时
------------------------------------------------------------------------------------------
文件名                                      | TTFT(s)    | 首字内容 (前30字符)
260-123440-0009.wav                      | 2.3744     | i shall.
260-123440-0007.wav                      | 2.4177     | i.
260-123440-0008.wav                      | 2.3451     | i'll.
260-123440-0004.wav                      | 2.3705     | a.
260-123440-0015.wav                      | 2.3769     | i.
260-123440-0012.wav                      | 2.1328     | it.
260-123440-0000.wav                      | 2.0810     | and.
260-123440-0020.wav                      | 2.1057     | we.
260-123440-0006.wav                      | 2.3627     | i wonder.
260-123440-0002.wav                      | 2.0817     | it.
260-123440-0013.wav                      | 1.8296     | i.
260-123440-0011.wav                      | 2.0973     | no.
2094-142345-0044.wav                     | 2.0777     | said:
2094-142345-0055.wav                     | 2.3250     | but you.
260-123440-0001.wav                      | 2.6982     | poor.
2094-142345-0039.wav                     | 2.0975     | i.
260-123440-0014.wav                      | 2.4168     | and.
2094-142345-0057.wav                     | 2.1329     | i.
2094-142345-0048.wav                     | 1.9799     | said:
260-123440-0017.wav                      | 2.4322     | that.
2094-142345-0011.wav                     | 2.7114     | do not.
2094-142345-0027.wav                     | 2.5663     | mo.
2094-142345-0033.wav                     | 2.4090     | when she.
2094-142345-0019.wav                     | 2.4218     | comb.
2094-142345-0024.wav                     | 2.6791     | money.
2094-142345-0020.wav                     | 2.0406     | that's.
2094-142345-0023.wav                     | 1.9530     | you.
2094-142345-0047.wav                     | 2.3725     | poy.
2094-142345-0004.wav                     | 2.4148     | and.
2094-142345-0000.wav                     | 2.4208     | it is.
2094-142345-0029.wav                     | 2.1424     | did.
2094-142345-0017.wav                     | 2.0671     | i.
2094-142345-0035.wav                     | 2.1302     | but,
2094-142345-0045.wav                     | 2.3934     | oh.
2094-142345-0022.wav                     | 2.6227     | mister.
2094-142345-0007.wav                     | 2.3730     | the his.
2094-142345-0038.wav                     | 2.4093     | i.
2094-142345-0001.wav                     | 2.4261     | but the.
2094-142345-0046.wav                     | 2.3551     | i.
2094-142345-0052.wav                     | 2.3400     | i must.
2094-142345-0030.wav                     | 2.4022     | tot.
2094-142345-0015.wav                     | 2.3223     | to.
2094-142345-0014.wav                     | 2.3479     | the.
2094-142345-0025.wav                     | 2.7405     | cold.
2094-142345-0031.wav                     | 2.3506     | and she.
2094-142345-0013.wav                     | 2.3417     | her.
2094-142345-0032.wav                     | 1.9553     | i.
2094-142345-0058.wav                     | 2.0458     | by.
2094-142345-0005.wav                     | 2.4300     | sever.
2094-142345-0054.wav                     | 2.6844     | oh.
2094-142345-0003.wav                     | 2.1398     | a.
2094-142345-0021.wav                     | 2.2552     | that's the.
2094-142345-0002.wav                     | 2.3693     | for.
2094-142345-0059.wav                     | 2.2636     | this:
2094-142345-0016.wav                     | 2.5959     | spinn.
2094-142345-0053.wav                     | 2.0114     | for.
2094-142345-0041.wav                     | 2.3656     | di.
2094-142345-0009.wav                     | 2.3356     | for the.
2094-142345-0012.wav                     | 2.2460     | the fam.
2094-142345-0056.wav                     | 2.0367     | i think,
2094-142345-0043.wav                     | 2.2863     | by this.
2094-142345-0042.wav                     | 2.2358     | i had
2094-142345-0008.wav                     | 2.2501     | but,
2094-142345-0036.wav                     | 2.3754     | nay.
2094-142345-0060.wav                     | 2.3362     | oh.
2094-142345-0006.wav                     | 2.2769     | at the.
2094-142345-0010.wav                     | 2.3491     | hetty.
2094-142345-0050.wav                     | 2.0355     | but,
2094-142345-0026.wav                     | 2.0150     | she's.
2094-142345-0037.wav                     | 1.9505     | we.
2094-142345-0040.wav                     | 2.0744     | i.
2094-142345-0049.wav                     | 2.2888     | no.
2094-142345-0028.wav                     | 2.5923     | no, no.
2094-142345-0018.wav                     | 2.0587     | who.
2094-142345-0051.wav                     | 2.3424     | no.
5683-32866-0025.wav                      | 2.0077     | i.
5683-32866-0023.wav                      | 2.0746     | all.
2094-142345-0034.wav                     | 2.3369     | and there.
5683-32866-0008.wav                      | 2.3214     | brockton.
5683-32866-0017.wav                      | 2.0209     | i a.
5683-32866-0022.wav                      | 2.0179     | it.
5683-32866-0004.wav                      | 2.3277     | by this.
5683-32866-0016.wav                      | 2.2978     | mark.
5683-32866-0003.wav                      | 1.9952     | in the.
5683-32866-0013.wav                      | 1.9610     | there.
5683-32866-0002.wav                      | 2.3200     | but don'.
5683-32866-0011.wav                      | 2.5785     | their walk.
5683-32866-0029.wav                      | 2.3463     | somehow.
5683-32866-0024.wav                      | 2.2381     | i.
5683-32866-0021.wav                      | 2.2923     | my.
5683-32866-0030.wav                      | 1.9737     | a.
5683-32866-0001.wav                      | 2.3083     | and he.
5683-32866-0026.wav                      | 2.3454     | i.
5683-32866-0020.wav                      | 2.2812     | the.
5683-32866-0009.wav                      | 2.2304     | i.
5683-32866-0018.wav                      | 2.3381     | to.
5683-32866-0015.wav                      | 2.2460     | what i.
5683-32866-0012.wav                      | 2.3609     | now.
5683-32866-0028.wav                      | 2.2694     | the som.
5683-32866-0007.wav                      | 2.1395     | if a.
5683-32866-0014.wav                      | 2.2479     | don't.
5683-32866-0010.wav                      | 2.2317     | well.
5683-32866-0019.wav                      | 1.9548     | the.
5683-32866-0027.wav                      | 2.4153     | a.
5683-32866-0000.wav                      | 2.3059     | miss.
5683-32865-0009.wav                      | 1.9238     | and he.
5683-32866-0005.wav                      | 2.0145     | and.
5683-32865-0004.wav                      | 2.3250     | what.
5683-32866-0006.wav                      | 2.6574     | yes.
5683-32865-0002.wav                      | 2.3221     | he had.
5683-32865-0011.wav                      | 2.2129     | whereu.
5683-32865-0003.wav                      | 2.2791     | they are.
5683-32865-0005.wav                      | 1.9873     | but,
5683-32865-0017.wav                      | 2.2583     | all.
5683-32865-0014.wav                      | 2.3737     | he.
5683-32865-0006.wav                      | 2.3429     | at.
5683-32865-0013.wav                      | 1.9000     | do
5683-32865-0015.wav                      | 2.0896     | i.
5683-32865-0012.wav                      | 1.9762     | and.
5683-32865-0010.wav                      | 2.3087     | i was.
5683-32865-0007.wav                      | 2.3147     | i am.
5683-32865-0008.wav                      | 2.0166     | i.
5683-32865-0016.wav                      | 2.3253     | oh.
5683-32879-0021.wav                      | 2.2441     | dorc.
5683-32865-0000.wav                      | 2.3553     | you.
5683-32865-0001.wav                      | 2.0465     | said:
5683-32879-0020.wav                      | 1.9391     | and.
5683-32879-0011.wav                      | 2.3062     | she.
5683-32879-0010.wav                      | 2.5636     | poor.
5683-32879-0014.wav                      | 2.2416     | yes.
5683-32879-0016.wav                      | 2.3673     | and.
5683-32879-0009.wav                      | 2.3567     | ill.
5683-32879-0017.wav                      | 1.9469     | of.
5683-32879-0013.wav                      | 2.3163     | chelf.
5683-32879-0012.wav                      | 2.6251     | thank you.
5683-32879-0025.wav                      | 2.3671     | thank you.
5683-32879-0008.wav                      | 2.3320     | you.
5683-32879-0001.wav                      | 2.6802     | well, she.
5683-32879-0002.wav                      | 2.4000     | so.
5683-32879-0024.wav                      | 1.9696     | ye.
5683-32879-0007.wav                      | 2.3623     | rachel.
5683-32879-0004.wav                      | 2.3907     | but,
5683-32879-0022.wav                      | 2.3577     | i.
5683-32879-0003.wav                      | 2.3761     | women.
5683-32879-0019.wav                      | 2.1237     | i.
5683-32879-0023.wav                      | 2.0951     | you.
5683-32879-0018.wav                      | 2.4696     | it is.
5683-32879-0015.wav                      | 2.4026     | yes.
5683-32879-0000.wav                      | 2.3346     | it.
672-122797-0012.wav                      | 2.5797     | i.
5683-32879-0005.wav                      | 2.3788     | this:
672-122797-0009.wav                      | 2.3926     | have.
5683-32879-0006.wav                      | 2.3964     | there was.
672-122797-0020.wav                      | 2.2774     | but,
672-122797-0044.wav                      | 2.2900     | and he.
672-122797-0049.wav                      | 2.6932     | squeak.
672-122797-0070.wav                      | 2.4341     | the.
672-122797-0051.wav                      | 2.6674     | i.
672-122797-0039.wav                      | 2.6934     | i.
672-122797-0055.wav                      | 2.3955     | and.
672-122797-0033.wav                      | 2.3919     | a.
672-122797-0060.wav                      | 2.4413     | it.
672-122797-0052.wav                      | 2.3515     | there's.
672-122797-0038.wav                      | 2.1263     | thought.
672-122797-0010.wav                      | 2.6489     | rejo.
672-122797-0016.wav                      | 2.4136     | ye.
672-122797-0024.wav                      | 2.3634     | the.
672-122797-0061.wav                      | 1.6297     | don.
672-122797-0066.wav                      | 2.5009     | why,
672-122797-0017.wav                      | 2.3716     | something.
672-122797-0047.wav                      | 2.4082     | how.
672-122797-0062.wav                      | 2.9542     | no.
672-122797-0073.wav                      | 2.3887     | the.
672-122797-0035.wav                      | 2.0808     | but,
672-122797-0071.wav                      | 2.3234     | in.
672-122797-0056.wav                      | 2.2281     | said:
672-122797-0042.wav                      | 2.4218     | but,
672-122797-0006.wav                      | 2.2292     | to.
672-122797-0058.wav                      | 2.7252     | who.
672-122797-0064.wav                      | 2.2239     | at.
672-122797-0015.wav                      | 2.3497     | were.
672-122797-0041.wav                      | 2.2839     | in.
672-122797-0026.wav                      | 2.5004     | there.
672-122797-0072.wav                      | 2.4647     | and.
672-122797-0030.wav                      | 1.9474     | perhaps.
672-122797-0036.wav                      | 2.6699     | humpy.
672-122797-0074.wav                      | 2.3125     | however.
672-122797-0025.wav                      | 2.5069     | the.
672-122797-0050.wav                      | 2.4632     | they.
672-122797-0022.wav                      | 2.3847     | the.
672-122797-0000.wav                      | 2.4540     | out.
672-122797-0027.wav                      | 2.4179     | the ser.
672-122797-0034.wav                      | 2.0820     | a.
672-122797-0067.wav                      | 2.1166     | the.
672-122797-0032.wav                      | 2.1272     | cried.
672-122797-0040.wav                      | 2.3483     | and the.
672-122797-0021.wav                      | 2.5364     | and toward.
672-122797-0046.wav                      | 2.4832     | tis.
672-122797-0002.wav                      | 2.3915     | he.
672-122797-0014.wav                      | 2.3401     | were i.
672-122797-0059.wav                      | 2.7716     | only.
672-122797-0053.wav                      | 2.3390     | they.
672-122797-0003.wav                      | 2.4458     | but,
672-122797-0011.wav                      | 2.0371     | and.
672-122797-0031.wav                      | 2.4155     | it.
672-122797-0001.wav                      | 2.3039     | the.
672-122797-0037.wav                      | 2.0848     | that's.
672-122797-0005.wav                      | 2.6160     | oh.
672-122797-0019.wav                      | 2.3097     | re.
672-122797-0068.wav                      | 1.9998     | but,
672-122797-0048.wav                      | 2.6522     | if.
672-122797-0018.wav                      | 2.7234     | rejo.
672-122797-0007.wav                      | 2.3986     | in.
672-122797-0013.wav                      | 2.4016     | i.
672-122797-0043.wav                      | 2.6871     | what's.
672-122797-0069.wav                      | 2.3365     | it was.
672-122797-0063.wav                      | 2.4150     | then,
672-122797-0065.wav                      | 2.6947     | now.
672-122797-0008.wav                      | 2.4932     | this:
672-122797-0029.wav                      | 2.4474     | how it?
672-122797-0045.wav                      | 2.7042     | time.
672-122797-0057.wav                      | 2.6986     | yes.
2830-3980-0018.wav                       | 1.9579     | i.
2830-3980-0029.wav                       | 2.3139     | alth.
672-122797-0054.wav                      | 2.4473     | i.
672-122797-0004.wav                      | 2.4025     | in.
2830-3980-0019.wav                       | 2.0239     | i.
672-122797-0028.wav                      | 2.6449     | this:
672-122797-0023.wav                      | 2.4471     | he.
2830-3980-0017.wav                       | 2.0197     | when.
2830-3980-0034.wav                       | 2.6524     | these.
2830-3980-0006.wav                       | 2.3478     | again.
2830-3980-0046.wav                       | 2.0387     | was.
2830-3980-0069.wav                       | 2.4403     | the.
2830-3980-0012.wav                       | 2.3996     | the most.
2830-3980-0075.wav                       | 2.4029     | but the.
2830-3980-0051.wav                       | 2.3528     | when.
2830-3980-0011.wav                       | 2.3667     | paul.
2830-3980-0043.wav                       | 2.4612     | exper.
2830-3980-0021.wav                       | 2.3162     | and.
2830-3980-0016.wav                       | 2.7238     | it spoil.
2830-3980-0056.wav                       | 2.3987     | otherwi.
2830-3980-0033.wav                       | 2.3503     | not
2830-3980-0062.wav                       | 2.4214     | not
2830-3980-0036.wav                       | 2.2350     | where.
2830-3980-0035.wav                       | 2.3071     | they re.
2830-3980-0041.wav                       | 2.5443     | grace in.
2830-3980-0037.wav                       | 2.3203     | so much.
2830-3980-0020.wav                       | 1.9388     | this:
2830-3980-0065.wav                       | 2.3311     | paul.
2830-3980-0073.wav                       | 2.3092     | this:
2830-3980-0031.wav                       | 2.2416     | why,
2830-3980-0058.wav                       | 2.3026     | moha.
2830-3980-0014.wav                       | 2.3955     | the.
2830-3980-0071.wav                       | 2.4133     | we think.
2830-3980-0004.wav                       | 2.0352     | in.
2830-3980-0003.wav                       | 2.2639     | paul.
2830-3980-0048.wav                       | 1.9825     | he.
2830-3980-0001.wav                       | 2.0893     | they.
2830-3980-0050.wav                       | 2.3578     | did not.
2830-3980-0030.wav                       | 2.3030     | they do.
2830-3980-0044.wav                       | 2.2000     | however.
2830-3980-0045.wav                       | 2.2706     | men.
2830-3980-0049.wav                       | 1.9592     | em.
2830-3980-0022.wav                       | 2.3571     | the.
2830-3980-0026.wav                       | 2.5965     | verse.
2830-3980-0042.wav                       | 2.2890     | the.
2830-3980-0000.wav                       | 2.2499     | in.
2830-3980-0067.wav                       | 2.2259     | this:
2830-3980-0054.wav                       | 2.3388     | that ch.
2830-3980-0039.wav                       | 2.2225     | the ter.
2830-3980-0061.wav                       | 2.3207     | not
2830-3980-0013.wav                       | 2.2443     | he mention.
2830-3980-0007.wav                       | 2.2015     | as the.
2830-3980-0024.wav                       | 2.5649     | in this.
2830-3980-0060.wav                       | 2.0378     | he never.
2830-3980-0055.wav                       | 2.3988     | to.
2830-3980-0074.wav                       | 2.6194     | this attit.
2830-3980-0005.wav                       | 1.9943     | do
2830-3980-0063.wav                       | 2.5713     | underscor.
2830-3980-0015.wav                       | 2.3936     | for.
2830-3980-0070.wav                       | 2.3009     | but,
2830-3980-0028.wav                       | 2.2449     | this:
2830-3980-0047.wav                       | 2.2864     | to do.
2830-3980-0025.wav                       | 1.9985     | by.
2830-3980-0023.wav                       | 1.9768     | the.
2830-3980-0059.wav                       | 2.5635     | paul sti.
2830-3980-0076.wav                       | 2.0470     | on the.
2830-3980-0027.wav                       | 2.2826     | and all.
2830-3980-0057.wav                       | 2.1905     | the.
2830-3980-0064.wav                       | 2.2391     | how.
2830-3980-0002.wav                       | 1.9810     | he was.
2830-3980-0032.wav                       | 1.8896     | we.
2830-3980-0053.wav                       | 2.4203     | at.
2830-3980-0066.wav                       | 2.3569     | since.
2830-3980-0052.wav                       | 2.2476     | we are.
2830-3980-0040.wav                       | 2.3454     | the.
2830-3980-0009.wav                       | 2.3676     | paul.
2830-3980-0008.wav                       | 2.3516     | paul.
2830-3979-0006.wav                       | 1.7840     | a.
2830-3979-0000.wav                       | 1.9840     | we want.
2830-3980-0072.wav                       | 2.3395     | this:
2830-3980-0010.wav                       | 2.0974     | either.
2830-3980-0068.wav                       | 2.3476     | the.
2830-3979-0010.wav                       | 2.3424     | but,
2830-3979-0012.wav                       | 2.3511     | the.
2830-3979-0007.wav                       | 2.3181     | much.
2830-3979-0009.wav                       | 2.0367     | it.
2830-3980-0038.wav                       | 2.9000     | grace.
2830-3979-0002.wav                       | 2.2590     | let us.
2830-3979-0003.wav                       | 2.3187     | the.
2830-3979-0011.wav                       | 2.4168     | the.
2830-3979-0001.wav                       | 2.2622     | the.
2830-3979-0008.wav                       | 2.2544     | in.
2830-3979-0005.wav                       | 2.3307     | the work.
61-70970-0025.wav                        | 2.3012     | they were.
61-70970-0030.wav                        | 2.2962     | save.
61-70970-0036.wav                        | 2.2073     | robin.
2830-3979-0004.wav                       | 2.4212     | it was.
61-70970-0017.wav                        | 2.2766     | rest.
61-70970-0037.wav                        | 2.2867     | his.
61-70970-0027.wav                        | 2.2879     | rob.
61-70970-0016.wav                        | 2.0274     | we will.
61-70970-0014.wav                        | 2.0511     | present.
61-70970-0015.wav                        | 2.6343     | will.
61-70970-0024.wav                        | 2.1436     | they.
61-70970-0007.wav                        | 2.3655     | he was.
61-70970-0008.wav                        | 2.3781     | now.
61-70970-0000.wav                        | 2.3905     | young.
61-70970-0038.wav                        | 2.3365     | the.
61-70970-0026.wav                        | 2.7019     | fitsoo.
61-70970-0005.wav                        | 2.2935     | the la.
61-70970-0002.wav                        | 2.1715     | most.
61-70970-0006.wav                        | 2.4241     | never,
61-70970-0010.wav                        | 2.0159     | dism.
61-70970-0012.wav                        | 2.0589     | yet.
61-70970-0032.wav                        | 2.4545     | inquired:
61-70970-0011.wav                        | 2.2599     | as.
61-70970-0001.wav                        | 2.4109     | there be.
61-70970-0034.wav                        | 2.6857     | nay.
61-70970-0009.wav                        | 2.4142     | tis late.
61-70970-0003.wav                        | 2.1273     | if.
61-70970-0039.wav                        | 2.1734     | he.
61-70970-0033.wav                        | 2.1193     | tru.
61-70970-0023.wav                        | 2.4303     | be not.
61-70970-0004.wav                        | 2.4297     | but take.
61-70970-0013.wav                        | 1.9851     | there.
61-70970-0018.wav                        | 2.4487     | the.
61-70970-0031.wav                        | 2.4356     | cried.
61-70970-0029.wav                        | 2.1937     | from the.
61-70970-0021.wav                        | 2.0997     | they.
61-70970-0019.wav                        | 2.4841     | at last.
61-70970-0028.wav                        | 2.4025     | stutele.
61-70968-0039.wav                        | 2.3520     | and mi.
61-70970-0040.wav                        | 2.4079     | they reg.
61-70970-0022.wav                        | 2.5214     | robin.
61-70970-0020.wav                        | 3.1720     | will whi.
61-70968-0018.wav                        | 2.1819     | so.
61-70968-0010.wav                        | 2.3909     | forthw.
61-70968-0006.wav                        | 2.0864     | but,
61-70970-0035.wav                        | 2.8399     | warrent.
61-70968-0030.wav                        | 2.4225     | now.
61-70968-0034.wav                        | 2.3914     | a.
61-70968-0059.wav                        | 2.1229     | it'll.
61-70968-0031.wav                        | 2.4300     | sil.
61-70968-0012.wav                        | 2.4280     | cries.
61-70968-0033.wav                        | 2.3053     | thru.
61-70968-0036.wav                        | 2.3365     | ge.
61-70968-0058.wav                        | 2.5151     | will you?
61-70968-0043.wav                        | 2.6771     | friend.
61-70968-0042.wav                        | 2.7286     | montfic.
61-70968-0045.wav                        | 2.3884     | pray.
61-70968-0016.wav                        | 2.1644     | and.
61-70968-0020.wav                        | 2.6592     | shame.
61-70968-0005.wav                        | 2.4216     | this:
61-70968-0051.wav                        | 2.6192     | begged.
61-70968-0040.wav                        | 2.4838     | right.
61-70968-0041.wav                        | 2.5963     | i like.
61-70968-0061.wav                        | 2.5554     | you.
61-70968-0028.wav                        | 2.2029     | the.
61-70968-0052.wav                        | 2.3807     | but,
61-70968-0057.wav                        | 2.5627     | these es:
61-70968-0015.wav                        | 2.4561     | nay.
61-70968-0027.wav                        | 2.6298     | robin.
61-70968-0062.wav                        | 2.5616     | i.
61-70968-0025.wav                        | 2.7082     | come to.
61-70968-0001.wav                        | 2.6097     | kev.
61-70968-0008.wav                        | 2.3156     | take.
61-70968-0049.wav                        | 2.8178     | have.
61-70968-0060.wav                        | 2.5474     | no than.
61-70968-0019.wav                        | 2.8856     | it.
61-70968-0032.wav                        | 2.3462     | he.
61-70968-0021.wav                        | 2.3251     | sure.
61-70968-0029.wav                        | 2.2697     | the.
61-70968-0013.wav                        | 2.6400     | before.
61-70968-0048.wav                        | 2.2351     | and.
61-70968-0038.wav                        | 2.9578     | robin.
61-70968-0017.wav                        | 2.6219     | i.
61-70968-0007.wav                        | 2.7332     | sist.
61-70968-0000.wav                        | 2.3392     | he.
1221-135767-0009.wav                     | 1.9209     | but,
61-70968-0055.wav                        | 2.6750     | robin.
61-70968-0024.wav                        | 2.2863     | spoke.
61-70968-0003.wav                        | 2.4325     | he.
61-70968-0035.wav                        | 2.3304     | tak.
61-70968-0002.wav                        | 2.1930     | a.
61-70968-0022.wav                        | 2.6372     | tis.
61-70968-0037.wav                        | 2.7110     | what.
61-70968-0047.wav                        | 2.5987     | mas.
61-70968-0050.wav                        | 2.3113     | he.
61-70968-0011.wav                        | 2.5620     | he gave.
61-70968-0046.wav                        | 2.5316     | notting.
61-70968-0026.wav                        | 2.6842     | the stroll.
61-70968-0053.wav                        | 2.5389     | he.
61-70968-0004.wav                        | 2.8046     | also.
61-70968-0023.wav                        | 2.2832     | but,
61-70968-0044.wav                        | 2.3539     | it.
61-70968-0054.wav                        | 2.7368     | mistress.
61-70968-0056.wav                        | 2.6104     | the.
1221-135767-0016.wav                     | 2.2499     | with.
61-70968-0009.wav                        | 2.9682     | like.
1221-135767-0008.wav                     | 2.5266     | come.
61-70968-0014.wav                        | 2.6991     | what.
1221-135767-0005.wav                     | 2.3361     | it.
1221-135767-0013.wav                     | 2.5248     | lifting.
1221-135767-0015.wav                     | 2.5469     | ye may.
1221-135767-0022.wav                     | 2.2443     | but,
1221-135767-0021.wav                     | 2.6371     | pearl.
1221-135767-0010.wav                     | 2.2405     | she.
1221-135767-0012.wav                     | 2.6050     | they a.
1221-135767-0018.wav                     | 2.8315     | little.
1221-135767-0004.wav                     | 2.5834     | we have.
1221-135767-0002.wav                     | 2.1205     | at.
1221-135767-0007.wav                     | 2.1982     | but,
1221-135767-0024.wav                     | 2.5003     | pear.
1221-135767-0014.wav                     | 2.3856     | ye.
1221-135767-0000.wav                     | 2.5345     | hes.
1221-135767-0011.wav                     | 2.3204     | it.
1221-135767-0003.wav                     | 2.6531     | the per.
1221-135767-0006.wav                     | 2.1438     | the.
1221-135767-0023.wav                     | 2.5804     | there were.
1221-135767-0017.wav                     | 2.3824     | on the.
1221-135767-0020.wav                     | 2.4112     | in tru.
1221-135767-0019.wav                     | 2.1588     | mo.
1221-135767-0001.wav                     | 2.8151     | another.
1221-135766-0009.wav                     | 2.1479     | as.
1221-135766-0010.wav                     | 2.4604     | it was.
1221-135766-0002.wav                     | 2.2049     | ye.
1221-135766-0011.wav                     | 2.1014     | be,
1221-135766-0013.wav                     | 2.4417     | pearl.
1221-135766-0005.wav                     | 2.5223     | he.
1221-135766-0000.wav                     | 2.2991     | how.
1221-135766-0015.wav                     | 2.0720     | if.
1221-135766-0012.wav                     | 2.4258     | broo.
1221-135766-0003.wav                     | 2.2441     | the.
1221-135766-0007.wav                     | 2.3386     | he.
1221-135766-0004.wav                     | 2.4904     | this:
1221-135766-0014.wav                     | 2.7258     | pearl.
908-157963-0005.wav                      | 2.0950     | like.
1221-135766-0008.wav                     | 2.3999     | mindful.
1221-135766-0001.wav                     | 2.4612     | god.
1221-135766-0006.wav                     | 2.5817     | they were now.
908-157963-0009.wav                      | 2.0516     | why,
908-157963-0026.wav                      | 2.3938     | and.
908-157963-0011.wav                      | 2.2032     | which.
908-157963-0015.wav                      | 2.5081     | o.
908-157963-0002.wav                      | 2.5989     | why,
908-157963-0020.wav                      | 2.2068     | till.
908-157963-0000.wav                      | 2.1412     | to.
908-157963-0007.wav                      | 2.4763     | the.
908-157963-0001.wav                      | 2.7315     | o life.
908-157963-0012.wav                      | 2.2158     | but,
908-157963-0028.wav                      | 2.4375     | or
908-157963-0017.wav                      | 2.4757     | the.
908-157963-0013.wav                      | 2.5178     | and.
908-157963-0014.wav                      | 2.4016     | descend.
908-157963-0030.wav                      | 2.4634     | why,
908-157963-0004.wav                      | 2.5143     | fell.
908-157963-0024.wav                      | 2.1434     | im.
908-157963-0006.wav                      | 2.5340     | and.
908-157963-0008.wav                      | 2.5181     | thou.
908-157963-0019.wav                      | 2.1551     | it.
908-157963-0025.wav                      | 2.4328     | i.
908-157963-0003.wav                      | 2.7490     | why,
908-157963-0016.wav                      | 2.3245     | i.
908-157963-0018.wav                      | 2.4274     | and.
908-157963-0022.wav                      | 2.4833     | come for.
908-157963-0023.wav                      | 2.7815     | the he.
908-157963-0029.wav                      | 2.8397     | why a?
908-31957-0005.wav                       | 2.4673     | ala.
908-31957-0018.wav                       | 2.4422     | but,
908-157963-0010.wav                      | 2.9150     | she ce.
908-157963-0027.wav                      | 2.5972     | and la.
908-31957-0003.wav                       | 2.1084     | when.
908-157963-0021.wav                      | 2.6658     | lives.
908-31957-0001.wav                       | 2.2968     | i.
908-31957-0017.wav                       | 2.4732     | mussul.
908-31957-0002.wav                       | 2.5459     | i did.
908-31957-0012.wav                       | 2.2517     | if.
908-31957-0006.wav                       | 2.6454     | open.
908-31957-0015.wav                       | 2.4550     | that.
908-31957-0010.wav                       | 2.5468     | o.
908-31957-0022.wav                       | 2.6084     | then,
908-31957-0007.wav                       | 2.3934     | could.
908-31957-0000.wav                       | 2.5289     | all is.
908-31957-0023.wav                       | 2.5806     | i.
908-31957-0020.wav                       | 2.5676     | i.
908-31957-0009.wav                       | 2.6656     | and.
908-31957-0019.wav                       | 2.5506     | thou can.
908-31957-0008.wav                       | 2.5421     | na.
908-31957-0024.wav                       | 2.2163     | i.
908-31957-0014.wav                       | 2.5275     | a.
908-31957-0013.wav                       | 2.5967     | slow.
908-31957-0025.wav                       | 2.5363     | i.
908-31957-0011.wav                       | 2.3216     | and.
5142-36586-0001.wav                      | 2.1441     | so.
908-31957-0021.wav                       | 3.0355     | o.
5142-36586-0000.wav                      | 2.6180     | it.
908-31957-0004.wav                       | 2.6275     | shall i.
908-31957-0016.wav                       | 2.6556     | dear.
5142-36586-0003.wav                      | 2.3623     | but this.
5142-33396-0050.wav                      | 2.2899     | may.
5142-33396-0054.wav                      | 2.3360     | that.
5142-36586-0004.wav                      | 2.6117     | eff.
5142-33396-0001.wav                      | 2.3271     | what.
5142-33396-0039.wav                      | 2.1738     | i.
5142-33396-0031.wav                      | 2.3360     | they.
5142-36586-0002.wav                      | 2.7896     | the varia.
5142-33396-0032.wav                      | 2.2746     | the.
5142-33396-0036.wav                      | 2.3429     | so.
5142-33396-0038.wav                      | 2.3814     | he shall.
5142-33396-0056.wav                      | 2.4040     | here,
5142-33396-0009.wav                      | 2.5885     | there.
5142-33396-0007.wav                      | 2.6556     | at the.
5142-33396-0044.wav                      | 2.2863     | i.
5142-33396-0005.wav                      | 2.3597     | but,
5142-33396-0051.wav                      | 2.1870     | and.
5142-33396-0035.wav                      | 2.1878     | did you.
5142-33396-0002.wav                      | 2.6377     | two.
5142-33396-0004.wav                      | 2.6812     | these he.
5142-33396-0061.wav                      | 2.3112     | your.
5142-33396-0037.wav                      | 2.7318     | hearke.
5142-33396-0027.wav                      | 2.1072     | he.
5142-33396-0063.wav                      | 2.2619     | and.
5142-33396-0060.wav                      | 2.3319     | take.
5142-33396-0008.wav                      | 2.4213     | i pa.
5142-33396-0065.wav                      | 2.7732     | sof.
5142-33396-0058.wav                      | 2.1868     | a.
5142-33396-0048.wav                      | 2.5427     | by the.
5142-33396-0049.wav                      | 2.5743     | here,
5142-33396-0013.wav                      | 2.1778     | he.
5142-33396-0067.wav                      | 2.2644     | but,
5142-33396-0041.wav                      | 2.4539     | so.
5142-33396-0053.wav                      | 2.1935     | i.
5142-33396-0012.wav                      | 2.2549     | then,
5142-33396-0017.wav                      | 2.4689     | we.
5142-33396-0057.wav                      | 2.2366     | we.
5142-33396-0000.wav                      | 2.2146     | at.
5142-33396-0062.wav                      | 1.9934     | now.
5142-33396-0029.wav                      | 1.9322     | bring.
5142-33396-0064.wav                      | 2.5370     | your father.
5142-33396-0018.wav                      | 2.5367     | a dragon.
5142-33396-0045.wav                      | 2.5288     | this:
5142-33396-0010.wav                      | 2.7155     | in the ster.
5142-33396-0015.wav                      | 2.1576     | as our.
5142-33396-0043.wav                      | 2.2380     | their.
5142-33396-0024.wav                      | 2.5637     | i stood.
5142-33396-0059.wav                      | 2.5416     | yes.
5142-33396-0021.wav                      | 2.2379     | up.
