nohup: ignoring input
--------------------------------------------------
正在加载模型 medium.en (RTF 专项测试)...
模型加载完成。
--------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
4992-23283-0012           | 3.3656       | 21.73      | 0.1548  
4992-23283-0013           | 0.6313       | 6.63       | 0.0952  
4992-23283-0014           | 0.6432       | 4.54       | 0.1418  
4992-23283-0015           | 0.3158       | 3.67       | 0.0859  
4992-23283-0016           | 0.4206       | 4.50       | 0.0936  
4992-23283-0017           | 1.4495       | 14.31      | 0.1013  
4992-23283-0018           | 0.6748       | 6.58       | 0.1026  
4992-23283-0019           | 0.6388       | 6.58       | 0.0970  
4992-23283-0020           | 1.0513       | 10.42      | 0.1009  
4992-41797-0000           | 0.6258       | 5.49       | 0.1141  
4992-41797-0001           | 2.9558       | 28.41      | 0.1040  
4992-41797-0002           | 0.5121       | 5.62       | 0.0910  
4992-41797-0003           | 0.3070       | 2.83       | 0.1083  
4992-41797-0004           | 0.7458       | 7.32       | 0.1020  
4992-41797-0005           | 0.4153       | 3.85       | 0.1080  
4992-41797-0006           | 0.5060       | 4.55       | 0.1112  
4992-41797-0007           | 0.7843       | 6.91       | 0.1136  
4992-41797-0008           | 1.4502       | 8.96       | 0.1618  
4992-41797-0009           | 1.5347       | 13.20      | 0.1163  
4992-41797-0010           | 0.7228       | 6.82       | 0.1060  
4992-41797-0011           | 0.7542       | 5.45       | 0.1385  
4992-41797-0012           | 0.3279       | 2.71       | 0.1212  
4992-41797-0013           | 1.0200       | 9.80       | 0.1041  
4992-41797-0014           | 0.7399       | 7.21       | 0.1026  
4992-41797-0015           | 1.3385       | 8.65       | 0.1547  
4992-41797-0016           | 0.3215       | 3.30       | 0.0974  
4992-41797-0017           | 0.8298       | 8.69       | 0.0955  
4992-41797-0018           | 0.9621       | 9.15       | 0.1051  
4992-41797-0019           | 0.5168       | 4.75       | 0.1087  
4992-41797-0020           | 0.7366       | 7.49       | 0.0983  
4992-41797-0021           | 0.8537       | 8.23       | 0.1037  
4992-41797-0022           | 0.6365       | 6.45       | 0.0987  
237-134500-0000           | 0.6468       | 6.13       | 0.1055  
237-134500-0001           | 0.1886       | 1.81       | 0.1042  
237-134500-0002           | 0.5277       | 5.07       | 0.1041  
237-134500-0003           | 0.3141       | 3.17       | 0.0991  
237-134500-0004           | 0.2055       | 2.23       | 0.0924  
237-134500-0005           | 0.3264       | 2.39       | 0.1366  
237-134500-0006           | 0.4257       | 4.22       | 0.1008  
237-134500-0007           | 0.3200       | 2.39       | 0.1339  
237-134500-0008           | 0.4260       | 3.76       | 0.1133  
237-134500-0009           | 0.2220       | 2.22       | 0.1000  
237-134500-0010           | 0.4359       | 4.00       | 0.1091  
237-134500-0011           | 0.3298       | 3.35       | 0.0984  
237-134500-0012           | 1.1561       | 10.94      | 0.1057  
237-134500-0013           | 1.1490       | 10.56      | 0.1088  
237-134500-0014           | 0.4167       | 4.25       | 0.0980  
237-134500-0015           | 1.1895       | 10.81      | 0.1100  
237-134500-0016           | 0.3302       | 3.16       | 0.1045  
237-134500-0017           | 0.2185       | 2.18       | 0.1003  
237-134500-0018           | 1.3499       | 12.85      | 0.1051  
237-134500-0019           | 0.3093       | 2.86       | 0.1082  
237-134500-0020           | 0.2018       | 2.18       | 0.0926  
237-134500-0021           | 0.5354       | 5.12       | 0.1046  
237-134500-0022           | 0.5744       | 5.17       | 0.1112  
237-134500-0023           | 0.3501       | 3.06       | 0.1144  
237-134500-0024           | 0.4465       | 4.41       | 0.1013  
237-134500-0025           | 0.2010       | 1.63       | 0.1233  
237-134500-0026           | 0.3166       | 3.05       | 0.1038  
237-134500-0027           | 0.2977       | 3.27       | 0.0910  
237-134500-0028           | 0.4213       | 4.52       | 0.0931  
237-134500-0029           | 0.2501       | 2.06       | 0.1211  
237-134500-0030           | 0.2273       | 2.78       | 0.0817  
237-134500-0031           | 1.1972       | 10.61      | 0.1128  
237-134500-0032           | 0.5301       | 5.03       | 0.1055  
237-134500-0033           | 0.5490       | 6.35       | 0.0865  
237-134500-0034           | 0.2970       | 3.08       | 0.0966  
237-134500-0035           | 0.2190       | 2.56       | 0.0857  
237-134500-0036           | 0.7357       | 6.60       | 0.1115  
237-134500-0037           | 0.7415       | 7.11       | 0.1044  
237-134500-0038           | 0.3090       | 2.44       | 0.1269  
237-134500-0039           | 0.5421       | 4.63       | 0.1171  
237-134500-0040           | 0.4432       | 4.03       | 0.1100  
237-134500-0041           | 0.9418       | 8.92       | 0.1056  
237-134500-0042           | 0.2083       | 2.58       | 0.0809  
237-134493-0000           | 0.4101       | 4.11       | 0.0999  
237-134493-0001           | 0.7442       | 7.38       | 0.1008  
237-134493-0002           | 1.1273       | 11.39      | 0.0989  
237-134493-0003           | 1.4128       | 12.77      | 0.1107  
237-134493-0004           | 0.7508       | 6.83       | 0.1100  
237-134493-0005           | 1.1524       | 10.95      | 0.1053  
237-134493-0006           | 0.5665       | 4.39       | 0.1289  
237-134493-0007           | 0.2047       | 2.04       | 0.1006  
237-134493-0008           | 0.1989       | 2.31       | 0.0863  
237-134493-0009           | 0.3057       | 2.98       | 0.1027  
237-134493-0010           | 0.3055       | 2.88       | 0.1063  
237-134493-0011           | 0.5822       | 5.04       | 0.1156  
237-134493-0012           | 0.3553       | 3.66       | 0.0971  
237-134493-0013           | 1.5307       | 4.09       | 0.3743  
237-134493-0014           | 0.4212       | 3.70       | 0.1138  
237-134493-0015           | 0.7941       | 6.55       | 0.1212  
237-134493-0016           | 1.0404       | 10.09      | 0.1032  
237-134493-0017           | 0.9865       | 9.11       | 0.1083  
237-134493-0018           | 0.5527       | 4.79       | 0.1154  
237-126133-0000           | 1.4143       | 13.29      | 0.1064  
237-126133-0001           | 1.2683       | 11.96      | 0.1060  
237-126133-0002           | 0.9700       | 8.92       | 0.1087  
237-126133-0003           | 1.7822       | 6.56       | 0.2717  
237-126133-0004           | 0.3386       | 3.29       | 0.1028  
237-126133-0005           | 0.7824       | 6.51       | 0.1202  
237-126133-0006           | 0.5974       | 6.15       | 0.0971  
237-126133-0007           | 0.8871       | 8.68       | 0.1022  
237-126133-0008           | 0.4320       | 3.87       | 0.1118  
237-126133-0009           | 0.4205       | 3.97       | 0.1059  
237-126133-0010           | 0.6827       | 6.24       | 0.1094  
237-126133-0011           | 0.6452       | 6.71       | 0.0962  
237-126133-0012           | 0.4247       | 4.45       | 0.0954  
237-126133-0013           | 0.7167       | 6.82       | 0.1052  
237-126133-0014           | 0.7451       | 6.79       | 0.1097  
237-126133-0015           | 0.9464       | 9.34       | 0.1013  
237-126133-0016           | 0.4105       | 4.25       | 0.0966  
237-126133-0017           | 0.6414       | 6.21       | 0.1033  
237-126133-0018           | 0.4316       | 4.09       | 0.1054  
237-126133-0019           | 0.7447       | 7.12       | 0.1046  
237-126133-0020           | 0.2180       | 2.24       | 0.0973  
237-126133-0021           | 0.4411       | 4.37       | 0.1010  
237-126133-0022           | 0.5336       | 5.04       | 0.1059  
237-126133-0023           | 1.8809       | 6.67       | 0.2818  
237-126133-0024           | 1.0731       | 9.66       | 0.1110  
237-126133-0025           | 0.3426       | 3.75       | 0.0912  
260-123288-0000           | 0.3259       | 3.04       | 0.1072  
260-123288-0001           | 0.4199       | 5.08       | 0.0827  
260-123288-0002           | 0.7254       | 7.25       | 0.1001  
260-123288-0003           | 0.9886       | 8.90       | 0.1110  
260-123288-0004           | 0.3969       | 4.31       | 0.0921  
260-123288-0005           | 1.3029       | 12.55      | 0.1038  
260-123288-0006           | 0.5145       | 4.88       | 0.1054  
260-123288-0007           | 2.1994       | 11.20      | 0.1964  
260-123288-0008           | 0.6126       | 5.51       | 0.1111  
260-123288-0009           | 0.3300       | 3.44       | 0.0961  
260-123288-0010           | 1.0184       | 9.99       | 0.1019  
260-123288-0011           | 1.0083       | 8.98       | 0.1123  
260-123288-0012           | 0.4101       | 3.54       | 0.1157  
260-123288-0013           | 1.1329       | 11.39      | 0.0995  
260-123288-0014           | 0.1950       | 1.80       | 0.1080  
260-123288-0015           | 2.1765       | 21.18      | 0.1027  
260-123288-0016           | 0.4326       | 4.87       | 0.0889  
260-123288-0017           | 0.5039       | 5.22       | 0.0964  
260-123288-0018           | 0.3029       | 3.25       | 0.0934  
260-123288-0019           | 0.3065       | 2.96       | 0.1037  
260-123288-0020           | 1.3706       | 2.90       | 0.4726  
260-123288-0021           | 0.2155       | 2.71       | 0.0795  
260-123288-0022           | 0.4614       | 3.71       | 0.1245  
260-123288-0023           | 0.2020       | 2.38       | 0.0847  
260-123288-0024           | 1.4804       | 14.60      | 0.1014  
260-123288-0025           | 1.5783       | 13.45      | 0.1174  
260-123288-0026           | 1.7216       | 16.04      | 0.1073  
260-123288-0027           | 0.6079       | 6.30       | 0.0964  
260-123288-0028           | 0.3040       | 2.61       | 0.1165  
260-123286-0000           | 0.7124       | 7.04       | 0.1012  
260-123286-0001           | 0.3027       | 3.07       | 0.0986  
260-123286-0002           | 3.0085       | 9.98       | 0.3013  
260-123286-0003           | 0.7377       | 7.37       | 0.1001  
260-123286-0004           | 0.3036       | 3.46       | 0.0876  
260-123286-0005           | 0.4190       | 4.81       | 0.0871  
260-123286-0006           | 2.9117       | 7.41       | 0.3932  
260-123286-0007           | 0.5126       | 4.55       | 0.1127  
260-123286-0008           | 0.4237       | 3.73       | 0.1134  
260-123286-0009           | 0.6325       | 5.79       | 0.1091  
260-123286-0010           | 0.1905       | 2.58       | 0.0740  
260-123286-0011           | 0.4010       | 4.25       | 0.0942  
260-123286-0012           | 0.3098       | 2.43       | 0.1275  
260-123286-0013           | 0.4212       | 4.73       | 0.0890  
260-123286-0014           | 0.3130       | 2.98       | 0.1050  
260-123286-0015           | 0.5282       | 5.21       | 0.1014  
260-123286-0016           | 0.7156       | 7.00       | 0.1022  
260-123286-0017           | 0.4135       | 3.98       | 0.1040  
260-123286-0018           | 0.6208       | 5.67       | 0.1095  
260-123286-0019           | 1.2312       | 11.90      | 0.1034  
260-123286-0020           | 0.2922       | 3.06       | 0.0955  
260-123286-0021           | 0.2031       | 2.55       | 0.0796  
260-123286-0022           | 0.2928       | 3.23       | 0.0905  
260-123286-0023           | 0.6369       | 5.88       | 0.1084  
260-123286-0024           | 0.3086       | 3.04       | 0.1015  
260-123286-0025           | 0.9289       | 9.21       | 0.1009  
260-123286-0026           | 0.7353       | 6.94       | 0.1060  
260-123286-0027           | 0.7879       | 7.17       | 0.1099  
260-123286-0028           | 0.7250       | 7.46       | 0.0971  
260-123286-0029           | 0.5025       | 4.54       | 0.1106  
260-123286-0030           | 0.8599       | 7.53       | 0.1142  
260-123286-0031           | 0.5443       | 5.06       | 0.1076  
260-123440-0000           | 1.1750       | 2.17       | 0.5427  
260-123440-0001           | 0.1942       | 1.74       | 0.1116  
260-123440-0002           | 1.5858       | 14.71      | 0.1078  
260-123440-0003           | 0.4901       | 3.58       | 0.1367  
260-123440-0004           | 1.2492       | 12.02      | 0.1039  
260-123440-0005           | 0.3020       | 3.10       | 0.0973  
260-123440-0006           | 0.3061       | 2.71       | 0.1127  
260-123440-0007           | 0.4059       | 3.38       | 0.1199  
260-123440-0008           | 0.4187       | 3.75       | 0.1118  
260-123440-0009           | 0.3029       | 3.12       | 0.0972  
260-123440-0010           | 0.8035       | 8.31       | 0.0966  
260-123440-0011           | 0.5409       | 4.87       | 0.1111  
260-123440-0012           | 0.5411       | 5.25       | 0.1032  
260-123440-0013           | 0.4091       | 3.48       | 0.1177  
260-123440-0014           | 0.3952       | 3.81       | 0.1036  
260-123440-0015           | 1.6974       | 6.20       | 0.2738  
260-123440-0016           | 0.5390       | 4.89       | 0.1101  
260-123440-0017           | 0.3160       | 3.07       | 0.1029  
260-123440-0018           | 0.3159       | 3.64       | 0.0868  
260-123440-0019           | 0.7415       | 6.63       | 0.1118  
260-123440-0020           | 0.5209       | 5.00       | 0.1043  
2094-142345-0000          | 2.2535       | 22.57      | 0.0998  
2094-142345-0001          | 0.8234       | 8.03       | 0.1025  
2094-142345-0002          | 2.4904       | 15.52      | 0.1605  
2094-142345-0003          | 1.2898       | 14.68      | 0.0879  
2094-142345-0004          | 0.3291       | 2.64       | 0.1247  
2094-142345-0005          | 0.9182       | 9.09       | 0.1010  
2094-142345-0006          | 1.4298       | 13.82      | 0.1035  
2094-142345-0007          | 0.3034       | 2.70       | 0.1124  
2094-142345-0008          | 3.2180       | 31.65      | 0.1017  
2094-142345-0009          | 1.4923       | 14.40      | 0.1036  
2094-142345-0010          | 4.0821       | 30.61      | 0.1333  
2094-142345-0011          | 1.6760       | 16.26      | 0.1031  
2094-142345-0012          | 1.7149       | 16.13      | 0.1063  
2094-142345-0013          | 1.4643       | 14.25      | 0.1028  
2094-142345-0014          | 1.8558       | 12.99      | 0.1428  
2094-142345-0015          | 1.5182       | 15.02      | 0.1011  
2094-142345-0016          | 0.1874       | 2.26       | 0.0829  
2094-142345-0017          | 0.3189       | 2.83       | 0.1125  
2094-142345-0018          | 0.3260       | 3.15       | 0.1033  
2094-142345-0019          | 0.3169       | 2.66       | 0.1191  
2094-142345-0020          | 0.2609       | 2.44       | 0.1072  
2094-142345-0021          | 0.6424       | 5.33       | 0.1204  
2094-142345-0022          | 0.2122       | 2.28       | 0.0930  
2094-142345-0023          | 0.5737       | 5.18       | 0.1107  
2094-142345-0024          | 0.5328       | 5.27       | 0.1011  
2094-142345-0025          | 0.4256       | 3.60       | 0.1184  
2094-142345-0026          | 0.3176       | 2.83       | 0.1124  
2094-142345-0027          | 0.6270       | 5.63       | 0.1114  
2094-142345-0028          | 1.7415       | 6.84       | 0.2546  
2094-142345-0029          | 2.0221       | 8.53       | 0.2372  
2094-142345-0030          | 1.9356       | 16.12      | 0.1201  
2094-142345-0031          | 0.3144       | 2.78       | 0.1131  
2094-142345-0032          | 0.3307       | 3.24       | 0.1021  
2094-142345-0033          | 1.4246       | 12.87      | 0.1107  
2094-142345-0034          | 0.8668       | 7.99       | 0.1085  
2094-142345-0035          | 0.4953       | 3.58       | 0.1386  
2094-142345-0036          | 0.7376       | 6.92       | 0.1067  
2094-142345-0037          | 1.0599       | 10.49      | 0.1010  
2094-142345-0038          | 2.1447       | 20.25      | 0.1059  
2094-142345-0039          | 0.6497       | 6.28       | 0.1035  
2094-142345-0040          | 0.2074       | 2.38       | 0.0870  
2094-142345-0041          | 0.1965       | 1.42       | 0.1384  
2094-142345-0042          | 0.2168       | 2.46       | 0.0883  
2094-142345-0043          | 0.7683       | 7.35       | 0.1045  
2094-142345-0044          | 0.4050       | 3.52       | 0.1150  
2094-142345-0045          | 0.3263       | 3.00       | 0.1086  
2094-142345-0046          | 0.1932       | 1.91       | 0.1014  
2094-142345-0047          | 0.2135       | 2.21       | 0.0966  
2094-142345-0048          | 0.6291       | 6.39       | 0.0984  
2094-142345-0049          | 0.6502       | 6.12       | 0.1062  
2094-142345-0050          | 0.4323       | 4.04       | 0.1069  
2094-142345-0051          | 0.5489       | 5.31       | 0.1034  
2094-142345-0052          | 0.7272       | 6.53       | 0.1114  
2094-142345-0053          | 0.3528       | 3.40       | 0.1039  
2094-142345-0054          | 0.6162       | 5.68       | 0.1085  
2094-142345-0055          | 0.3145       | 2.65       | 0.1185  
2094-142345-0056          | 0.4419       | 3.84       | 0.1151  
2094-142345-0057          | 2.1775       | 10.08      | 0.2160  
2094-142345-0058          | 0.5152       | 4.93       | 0.1045  
2094-142345-0059          | 1.0627       | 10.01      | 0.1062  
2094-142345-0060          | 0.3479       | 2.71       | 0.1284  
5683-32866-0000           | 0.3059       | 2.65       | 0.1156  
5683-32866-0001           | 0.3037       | 3.47       | 0.0875  
5683-32866-0002           | 0.5361       | 5.12       | 0.1046  
5683-32866-0003           | 0.3231       | 2.87       | 0.1128  
5683-32866-0004           | 0.9442       | 9.22       | 0.1024  
5683-32866-0005           | 1.5953       | 4.59       | 0.3476  
5683-32866-0006           | 0.4234       | 4.21       | 0.1005  
5683-32866-0007           | 0.4329       | 4.12       | 0.1051  
5683-32866-0008           | 0.3243       | 3.30       | 0.0983  
5683-32866-0009           | 1.3534       | 13.26      | 0.1021  
5683-32866-0010           | 1.6988       | 15.03      | 0.1130  
5683-32866-0011           | 0.7691       | 7.37       | 0.1044  
5683-32866-0012           | 0.9485       | 8.26       | 0.1148  
5683-32866-0013           | 1.0647       | 9.93       | 0.1072  
5683-32866-0014           | 0.4198       | 3.97       | 0.1057  
5683-32866-0015           | 0.3263       | 2.83       | 0.1153  
5683-32866-0016           | 0.5080       | 4.88       | 0.1041  
5683-32866-0017           | 0.5279       | 4.58       | 0.1151  
5683-32866-0018           | 0.6620       | 5.46       | 0.1214  
5683-32866-0019           | 2.3679       | 20.86      | 0.1135  
5683-32866-0020           | 0.4134       | 3.93       | 0.1052  
5683-32866-0021           | 0.8468       | 7.90       | 0.1072  
5683-32866-0022           | 0.3206       | 3.19       | 0.1005  
5683-32866-0023           | 0.3028       | 2.75       | 0.1103  
5683-32866-0024           | 1.0924       | 9.86       | 0.1108  
5683-32866-0025           | 0.4176       | 3.47       | 0.1203  
5683-32866-0026           | 0.2214       | 2.34       | 0.0946  
5683-32866-0027           | 0.5363       | 4.75       | 0.1128  
5683-32866-0028           | 0.5271       | 5.62       | 0.0938  
5683-32866-0029           | 0.2012       | 2.27       | 0.0885  
5683-32866-0030           | 0.5653       | 4.84       | 0.1167  
5683-32865-0000           | 0.2002       | 2.19       | 0.0914  
5683-32865-0001           | 0.2956       | 2.58       | 0.1146  
5683-32865-0002           | 0.2194       | 2.78       | 0.0789  
5683-32865-0003           | 0.3187       | 3.51       | 0.0908  
5683-32865-0004           | 0.7234       | 7.37       | 0.0982  
5683-32865-0005           | 0.9989       | 10.12      | 0.0987  
5683-32865-0006           | 0.2981       | 3.35       | 0.0890  
5683-32865-0007           | 0.6145       | 6.07       | 0.1013  
5683-32865-0008           | 0.7252       | 6.12       | 0.1185  
5683-32865-0009           | 1.0664       | 9.89       | 0.1078  
5683-32865-0010           | 0.6126       | 6.33       | 0.0967  
5683-32865-0011           | 0.6324       | 6.36       | 0.0995  
5683-32865-0012           | 2.2197       | 21.51      | 0.1032  
5683-32865-0013           | 0.6380       | 7.09       | 0.0899  
5683-32865-0014           | 0.3090       | 2.62       | 0.1181  
5683-32865-0015           | 0.4180       | 4.14       | 0.1008  
5683-32865-0016           | 0.3077       | 3.06       | 0.1006  
5683-32865-0017           | 0.5229       | 5.46       | 0.0958  
5683-32879-0000           | 0.9079       | 8.92       | 0.1018  
5683-32879-0001           | 0.4060       | 3.66       | 0.1109  
5683-32879-0002           | 1.1709       | 11.09      | 0.1056  
5683-32879-0003           | 0.9473       | 9.35       | 0.1014  
5683-32879-0004           | 1.1372       | 11.21      | 0.1014  
5683-32879-0005           | 0.6035       | 6.11       | 0.0988  
5683-32879-0006           | 2.3608       | 11.99      | 0.1969  
5683-32879-0007           | 0.7455       | 6.79       | 0.1097  
5683-32879-0008           | 0.3287       | 2.95       | 0.1114  
5683-32879-0009           | 0.5149       | 5.13       | 0.1003  
5683-32879-0010           | 0.9638       | 7.75       | 0.1244  
5683-32879-0011           | 0.9750       | 9.21       | 0.1059  
5683-32879-0012           | 0.4977       | 4.38       | 0.1136  
5683-32879-0013           | 1.2024       | 11.49      | 0.1046  
5683-32879-0014           | 0.8204       | 8.40       | 0.0976  
5683-32879-0015           | 0.1967       | 2.01       | 0.0978  
5683-32879-0016           | 1.0276       | 10.19      | 0.1009  
5683-32879-0017           | 1.4665       | 14.59      | 0.1005  
5683-32879-0018           | 0.8364       | 7.44       | 0.1124  
5683-32879-0019           | 0.7315       | 6.35       | 0.1152  
5683-32879-0020           | 0.7263       | 6.54       | 0.1110  
5683-32879-0021           | 0.3917       | 4.09       | 0.0958  
5683-32879-0022           | 0.4219       | 4.17       | 0.1010  
5683-32879-0023           | 0.5099       | 4.97       | 0.1025  
5683-32879-0024           | 0.3275       | 2.37       | 0.1382  
5683-32879-0025           | 0.1936       | 1.91       | 0.1016  
672-122797-0000           | 0.3969       | 4.07       | 0.0975  
672-122797-0001           | 1.4482       | 15.13      | 0.0957  
672-122797-0002           | 1.4551       | 13.62      | 0.1068  
672-122797-0003           | 0.4015       | 4.76       | 0.0844  
672-122797-0004           | 0.9141       | 10.25      | 0.0892  
672-122797-0005           | 0.3109       | 3.26       | 0.0954  
672-122797-0006           | 1.2974       | 13.95      | 0.0930  
672-122797-0007           | 0.6042       | 6.42       | 0.0941  
672-122797-0008           | 2.7802       | 30.81      | 0.0902  
672-122797-0009           | 0.2948       | 2.77       | 0.1066  
672-122797-0010           | 0.4123       | 3.81       | 0.1081  
672-122797-0011           | 0.2173       | 2.54       | 0.0856  
672-122797-0012           | 0.8274       | 7.76       | 0.1066  
672-122797-0013           | 0.8900       | 8.71       | 0.1022  
672-122797-0014           | 0.3120       | 2.56       | 0.1221  
672-122797-0015           | 0.5124       | 4.46       | 0.1150  
672-122797-0016           | 0.8940       | 9.21       | 0.0970  
672-122797-0017           | 0.5065       | 4.82       | 0.1051  
672-122797-0018           | 0.4990       | 4.93       | 0.1012  
672-122797-0019           | 0.3930       | 4.11       | 0.0956  
672-122797-0020           | 0.9107       | 8.82       | 0.1032  
672-122797-0021           | 1.5211       | 4.15       | 0.3665  
672-122797-0022           | 3.0374       | 19.00      | 0.1598  
672-122797-0023           | 1.0228       | 9.70       | 0.1055  
672-122797-0024           | 0.3094       | 4.13       | 0.0749  
672-122797-0025           | 1.2232       | 10.69      | 0.1144  
672-122797-0026           | 1.4118       | 13.96      | 0.1011  
672-122797-0027           | 0.4068       | 4.79       | 0.0849  
672-122797-0028           | 0.3196       | 2.61       | 0.1224  
672-122797-0029           | 0.3014       | 3.05       | 0.0988  
672-122797-0030           | 0.4196       | 4.58       | 0.0917  
672-122797-0031           | 0.4157       | 3.98       | 0.1044  
672-122797-0032           | 0.4153       | 4.00       | 0.1038  
672-122797-0033           | 0.1914       | 1.28       | 0.1489  
672-122797-0034           | 0.5048       | 5.11       | 0.0988  
672-122797-0035           | 0.3043       | 2.90       | 0.1049  
672-122797-0036           | 0.5145       | 5.37       | 0.0959  
672-122797-0037           | 0.2144       | 1.96       | 0.1094  
672-122797-0038           | 0.9308       | 8.80       | 0.1058  
672-122797-0039           | 0.4166       | 4.03       | 0.1035  
672-122797-0040           | 0.5239       | 5.12       | 0.1022  
672-122797-0041           | 0.4059       | 3.88       | 0.1046  
672-122797-0042           | 1.3072       | 15.31      | 0.0854  
672-122797-0043           | 0.4072       | 3.78       | 0.1077  
672-122797-0044           | 0.3113       | 3.74       | 0.0832  
672-122797-0045           | 1.3767       | 13.96      | 0.0986  
672-122797-0046           | 0.5083       | 4.71       | 0.1078  
672-122797-0047           | 0.2987       | 3.33       | 0.0898  
672-122797-0048           | 0.6129       | 6.55       | 0.0935  
672-122797-0049           | 0.2107       | 2.02       | 0.1043  
672-122797-0050           | 0.5341       | 4.86       | 0.1100  
672-122797-0051           | 0.4198       | 4.67       | 0.0900  
672-122797-0052           | 0.4110       | 4.29       | 0.0959  
672-122797-0053           | 0.2956       | 2.96       | 0.1000  
672-122797-0054           | 0.4004       | 4.25       | 0.0942  
672-122797-0055           | 0.8332       | 8.23       | 0.1012  
672-122797-0056           | 0.5223       | 5.22       | 0.1000  
672-122797-0057           | 0.6074       | 6.56       | 0.0926  
672-122797-0058           | 0.5202       | 4.47       | 0.1164  
672-122797-0059           | 0.3934       | 3.52       | 0.1118  
672-122797-0060           | 0.3012       | 3.35       | 0.0899  
672-122797-0061           | 0.7231       | 7.59       | 0.0953  
672-122797-0062           | 0.2943       | 2.67       | 0.1100  
672-122797-0063           | 0.4951       | 5.08       | 0.0975  
672-122797-0064           | 1.4063       | 15.27      | 0.0921  
672-122797-0065           | 0.2991       | 3.03       | 0.0987  
672-122797-0066           | 0.5431       | 4.82       | 0.1128  
672-122797-0067           | 1.3194       | 13.04      | 0.1012  
672-122797-0068           | 0.4035       | 4.02       | 0.1004  
672-122797-0069           | 0.5143       | 5.01       | 0.1027  
672-122797-0070           | 0.6299       | 6.27       | 0.1005  
672-122797-0071           | 1.0816       | 8.88       | 0.1219  
672-122797-0072           | 0.8132       | 7.94       | 0.1024  
672-122797-0073           | 0.8398       | 8.21       | 0.1024  
672-122797-0074           | 0.5184       | 8.73       | 0.0594  
2830-3980-0000            | 0.4240       | 3.73       | 0.1137  
2830-3980-0001            | 0.4312       | 3.94       | 0.1093  
2830-3980-0002            | 0.2225       | 2.02       | 0.1099  
2830-3980-0003            | 0.2132       | 2.48       | 0.0860  
2830-3980-0004            | 0.4409       | 3.81       | 0.1157  
2830-3980-0005            | 0.9432       | 6.45       | 0.1462  
2830-3980-0006            | 0.6317       | 6.41       | 0.0985  
2830-3980-0007            | 1.0860       | 10.19      | 0.1066  
2830-3980-0008            | 0.5471       | 4.84       | 0.1130  
2830-3980-0009            | 0.4764       | 3.88       | 0.1226  
2830-3980-0010            | 0.7635       | 6.53       | 0.1170  
2830-3980-0011            | 0.6663       | 5.53       | 0.1206  
2830-3980-0012            | 0.3118       | 3.42       | 0.0912  
2830-3980-0013            | 0.4386       | 4.14       | 0.1058  
2830-3980-0014            | 0.2461       | 2.52       | 0.0975  
2830-3980-0015            | 0.3249       | 2.69       | 0.1210  
2830-3980-0016            | 0.2156       | 2.37       | 0.0910  
2830-3980-0017            | 0.4847       | 3.67       | 0.1323  
2830-3980-0018            | 0.3458       | 3.42       | 0.1011  
2830-3980-0019            | 0.7393       | 7.01       | 0.1054  
2830-3980-0020            | 0.3277       | 3.46       | 0.0947  
2830-3980-0021            | 1.4082       | 2.91       | 0.4839  
2830-3980-0022            | 0.3221       | 3.27       | 0.0985  
2830-3980-0023            | 0.6504       | 6.16       | 0.1056  
2830-3980-0024            | 0.4134       | 3.94       | 0.1051  
2830-3980-0025            | 0.9822       | 8.79       | 0.1117  
2830-3980-0026            | 0.1911       | 1.49       | 0.1287  
2830-3980-0027            | 0.2254       | 2.27       | 0.0993  
2830-3980-0028            | 0.4413       | 3.54       | 0.1247  
2830-3980-0029            | 0.9589       | 9.07       | 0.1057  
2830-3980-0030            | 0.5561       | 5.25       | 0.1059  
2830-3980-0031            | 0.8692       | 8.48       | 0.1024  
2830-3980-0032            | 0.7841       | 7.22       | 0.1086  
2830-3980-0033            | 0.3191       | 2.71       | 0.1178  
2830-3980-0034            | 0.2959       | 2.97       | 0.0996  
2830-3980-0035            | 0.3178       | 3.33       | 0.0953  
2830-3980-0036            | 1.7021       | 5.76       | 0.2952  
2830-3980-0037            | 0.5532       | 6.42       | 0.0862  
2830-3980-0038            | 0.5517       | 5.54       | 0.0996  
2830-3980-0039            | 0.5528       | 5.20       | 0.1064  
2830-3980-0040            | 1.3449       | 2.62       | 0.5133  
2830-3980-0041            | 0.5078       | 4.89       | 0.1038  
2830-3980-0042            | 0.3179       | 3.02       | 0.1053  
2830-3980-0043            | 0.2036       | 1.98       | 0.1031  
2830-3980-0044            | 0.3354       | 3.49       | 0.0961  
2830-3980-0045            | 0.3369       | 3.51       | 0.0960  
2830-3980-0046            | 0.3230       | 2.84       | 0.1137  
2830-3980-0047            | 0.8456       | 7.87       | 0.1075  
2830-3980-0048            | 1.0909       | 10.44      | 0.1045  
2830-3980-0049            | 0.3219       | 3.42       | 0.0941  
2830-3980-0050            | 1.9060       | 7.47       | 0.2550  
2830-3980-0051            | 0.7367       | 6.44       | 0.1144  
2830-3980-0052            | 0.5736       | 4.88       | 0.1175  
2830-3980-0053            | 0.6037       | 5.01       | 0.1204  
2830-3980-0054            | 2.1781       | 10.09      | 0.2160  
2830-3980-0055            | 0.7642       | 7.33       | 0.1042  
2830-3980-0056            | 0.6418       | 5.35       | 0.1200  
2830-3980-0057            | 0.8653       | 8.07       | 0.1072  
