nohup: ignoring input
------------------------------------------------------------
正在计算 RTF (模型: medium.en, Device: cuda)...
模型加载完成，开始遍历数据集...
------------------------------------------------------------
Filename                       | Audio(s) | Cost(s)  | RTF   
4446-2275-0044.wav             | 2.62     | 0.4983   | 0.1906
4446-2275-0033.wav             | 7.06     | 2.5377   | 0.3594
4446-2275-0007.wav             | 8.97     | 1.2759   | 0.1422
4446-2275-0023.wav             | 3.81     | 0.6023   | 0.1583
4446-2275-0024.wav             | 2.40     | 0.4597   | 0.1919
4446-2275-0008.wav             | 4.13     | 0.7253   | 0.1756
4446-2275-0043.wav             | 5.88     | 0.8529   | 0.1450
4446-2275-0004.wav             | 2.11     | 0.3419   | 0.1621
4446-2275-0006.wav             | 3.54     | 0.6015   | 0.1699
4446-2275-0031.wav             | 3.06     | 0.5884   | 0.1926
4446-2275-0025.wav             | 2.16     | 0.4634   | 0.2145
4446-2275-0014.wav             | 2.51     | 0.4625   | 0.1843
4446-2275-0042.wav             | 5.40     | 3.6331   | 0.6728
4446-2275-0036.wav             | 2.90     | 0.4964   | 0.1709
4446-2275-0016.wav             | 7.30     | 1.0677   | 0.1463
4446-2275-0015.wav             | 2.98     | 0.4802   | 0.1611
4446-2275-0039.wav             | 1.90     | 0.3332   | 0.1754
4446-2275-0013.wav             | 3.65     | 0.6166   | 0.1689
4446-2275-0000.wav             | 6.34     | 1.0054   | 0.1586
4446-2275-0034.wav             | 3.08     | 0.5829   | 0.1892
4446-2275-0032.wav             | 3.25     | 0.6067   | 0.1870
4446-2275-0040.wav             | 6.96     | 0.9771   | 0.1403
4446-2275-0029.wav             | 6.28     | 1.0030   | 0.1597
4446-2275-0038.wav             | 4.53     | 0.7025   | 0.1551
4446-2275-0009.wav             | 2.09     | 0.4558   | 0.2181
4446-2275-0041.wav             | 4.75     | 0.7274   | 0.1530
4446-2275-0012.wav             | 6.03     | 0.9502   | 0.1577
4446-2275-0035.wav             | 4.08     | 0.7230   | 0.1774
4446-2275-0045.wav             | 2.63     | 0.4691   | 0.1780
4992-41806-0004.wav            | 3.70     | 0.6099   | 0.1648
4992-41806-0009.wav            | 4.36     | 0.7142   | 0.1640
4992-41806-0017.wav            | 10.89    | 1.4748   | 0.1354
4992-41806-0010.wav            | 2.14     | 0.4513   | 0.2109
4992-41806-0000.wav            | 14.36    | 2.6866   | 0.1871
4992-41806-0014.wav            | 15.21    | 2.1089   | 0.1387
4992-41806-0006.wav            | 10.37    | 1.5117   | 0.1458
4992-41806-0005.wav            | 3.73     | 0.5831   | 0.1563
4992-41806-0015.wav            | 12.44    | 1.8434   | 0.1482
4992-41806-0002.wav            | 17.75    | 2.4833   | 0.1399
4992-41806-0016.wav            | 15.76    | 4.5808   | 0.2907
4992-41806-0011.wav            | 7.84     | 1.2028   | 0.1534
4992-41806-0008.wav            | 11.82    | 1.6593   | 0.1404
4992-41806-0007.wav            | 11.41    | 1.4868   | 0.1303
4992-41806-0012.wav            | 6.73     | 0.9624   | 0.1430
4992-41806-0013.wav            | 6.02     | 1.1644   | 0.1934
4992-41806-0003.wav            | 9.24     | 1.3717   | 0.1484
4992-41806-0001.wav            | 8.31     | 1.2161   | 0.1463
4992-23283-0011.wav            | 4.22     | 0.7254   | 0.1717
4992-23283-0020.wav            | 10.42    | 1.4666   | 0.1408
4992-23283-0014.wav            | 4.54     | 0.7186   | 0.1585
4992-23283-0010.wav            | 5.00     | 0.7423   | 0.1485
4992-23283-0002.wav            | 3.12     | 0.5824   | 0.1867
4992-23283-0013.wav            | 6.63     | 1.1543   | 0.1741
4992-23283-0016.wav            | 4.50     | 0.7076   | 0.1574
4992-23283-0000.wav            | 6.64     | 0.9633   | 0.1450
4992-23283-0018.wav            | 6.58     | 0.9793   | 0.1489
4992-23283-0006.wav            | 2.96     | 0.7578   | 0.2556
4992-23283-0017.wav            | 14.31    | 3.4804   | 0.2431
4992-23283-0012.wav            | 21.73    | 15.0603  | 0.6929
4992-23283-0019.wav            | 6.58     | 1.0331   | 0.1569
4992-23283-0005.wav            | 10.74    | 1.5112   | 0.1407
4992-23283-0008.wav            | 4.91     | 0.7149   | 0.1456
4992-23283-0004.wav            | 8.06     | 1.2370   | 0.1535
4992-23283-0001.wav            | 2.71     | 0.4696   | 0.1733
4992-23283-0007.wav            | 4.04     | 0.7190   | 0.1778
4992-23283-0015.wav            | 3.67     | 0.6064   | 0.1650
4992-23283-0003.wav            | 4.64     | 0.7377   | 0.1588
4992-23283-0009.wav            | 8.39     | 1.2668   | 0.1509
4992-41797-0015.wav            | 8.65     | 6.8453   | 0.7914
4992-41797-0000.wav            | 5.49     | 8.6375   | 1.5748
4992-41797-0020.wav            | 7.49     | 1.1487   | 0.1534
4992-41797-0007.wav            | 6.91     | 0.9990   | 0.1447
4992-41797-0002.wav            | 5.62     | 0.9612   | 0.1709
4992-41797-0003.wav            | 2.83     | 0.4792   | 0.1690
4992-41797-0004.wav            | 7.32     | 1.1199   | 0.1531
4992-41797-0008.wav            | 8.96     | 4.4424   | 0.4955
4992-41797-0014.wav            | 7.21     | 1.1085   | 0.1536
4992-41797-0017.wav            | 8.69     | 1.2470   | 0.1435
4992-41797-0022.wav            | 6.45     | 0.9668   | 0.1499
4992-41797-0001.wav            | 28.41    | 5.8589   | 0.2062
4992-41797-0006.wav            | 4.55     | 0.7028   | 0.1545
4992-41797-0018.wav            | 9.15     | 1.3338   | 0.1457
4992-41797-0011.wav            | 5.45     | 2.7001   | 0.4959
4992-41797-0019.wav            | 4.75     | 0.7023   | 0.1477
4992-41797-0005.wav            | 3.85     | 0.6140   | 0.1597
4992-41797-0009.wav            | 13.20    | 2.1431   | 0.1624
4992-41797-0010.wav            | 6.82     | 0.9792   | 0.1436
4992-41797-0013.wav            | 9.80     | 1.3323   | 0.1360
4992-41797-0021.wav            | 8.23     | 1.1980   | 0.1456
4992-41797-0012.wav            | 2.71     | 0.4784   | 0.1769
4992-41797-0016.wav            | 3.30     | 0.6348   | 0.1924
237-134500-0025.wav            | 1.63     | 0.3241   | 0.1989
237-134500-0000.wav            | 6.13     | 0.9620   | 0.1569
237-134500-0035.wav            | 2.56     | 0.4687   | 0.1834
237-134500-0037.wav            | 7.11     | 1.0781   | 0.1517
237-134500-0023.wav            | 3.06     | 0.5928   | 0.1937
237-134500-0012.wav            | 10.94    | 1.7261   | 0.1579
237-134500-0029.wav            | 2.06     | 0.4764   | 0.2307
237-134500-0009.wav            | 2.22     | 0.3629   | 0.1635
237-134500-0007.wav            | 2.39     | 0.4753   | 0.1989
237-134500-0032.wav            | 5.03     | 0.8393   | 0.1670
237-134500-0039.wav            | 4.63     | 0.7428   | 0.1604
237-134500-0003.wav            | 3.17     | 0.5995   | 0.1891
237-134500-0017.wav            | 2.18     | 0.3699   | 0.1697
237-134500-0011.wav            | 3.35     | 0.5917   | 0.1766
237-134500-0005.wav            | 2.39     | 0.4878   | 0.2041
237-134500-0016.wav            | 3.16     | 0.7456   | 0.2359
237-134500-0019.wav            | 2.86     | 0.5260   | 0.1839
237-134500-0004.wav            | 2.23     | 0.5079   | 0.2283
237-134500-0022.wav            | 5.17     | 1.1905   | 0.2305
237-134500-0041.wav            | 8.92     | 1.4174   | 0.1589
237-134500-0020.wav            | 2.18     | 0.5337   | 0.2448
237-134500-0015.wav            | 10.81    | 1.7524   | 0.1620
237-134500-0026.wav            | 3.05     | 0.6774   | 0.2221
237-134500-0018.wav            | 12.85    | 1.8439   | 0.1436
237-134500-0027.wav            | 3.27     | 1.4298   | 0.4373
237-134500-0010.wav            | 4.00     | 0.6180   | 0.1547
237-134500-0036.wav            | 6.60     | 0.9985   | 0.1513
237-134500-0014.wav            | 4.25     | 0.7224   | 0.1700
237-134500-0013.wav            | 10.56    | 1.5052   | 0.1425
237-134500-0028.wav            | 4.52     | 1.4381   | 0.3178
237-134500-0040.wav            | 4.03     | 0.7358   | 0.1826
237-134500-0021.wav            | 5.12     | 3.5062   | 0.6848
237-134500-0030.wav            | 2.78     | 0.4923   | 0.1771
237-134500-0002.wav            | 5.07     | 0.8574   | 0.1691
237-134500-0033.wav            | 6.35     | 0.9728   | 0.1532
237-134500-0038.wav            | 2.44     | 0.4786   | 0.1965
237-134500-0031.wav            | 10.61    | 1.5522   | 0.1463
237-134500-0006.wav            | 4.22     | 0.7179   | 0.1699
237-134500-0024.wav            | 4.41     | 0.7405   | 0.1679
237-134500-0034.wav            | 3.08     | 0.6085   | 0.1979
237-134500-0042.wav            | 2.58     | 0.4792   | 0.1861
237-134500-0001.wav            | 1.81     | 0.3424   | 0.1892
237-134500-0008.wav            | 3.76     | 0.6259   | 0.1665
237-134493-0007.wav            | 2.04     | 0.4489   | 0.2206
237-134493-0015.wav            | 6.55     | 0.9701   | 0.1481
237-134493-0013.wav            | 4.09     | 2.3379   | 0.5716
237-134493-0003.wav            | 12.77    | 1.7439   | 0.1366
237-134493-0012.wav            | 3.66     | 0.6040   | 0.1650
237-134493-0002.wav            | 11.39    | 1.6072   | 0.1410
237-134493-0010.wav            | 2.88     | 0.4630   | 0.1610
237-134493-0011.wav            | 5.04     | 0.8884   | 0.1764
237-134493-0014.wav            | 3.70     | 0.5999   | 0.1621
237-134493-0006.wav            | 4.39     | 0.6416   | 0.1460
237-134493-0016.wav            | 10.09    | 1.5140   | 0.1501
237-134493-0005.wav            | 10.95    | 1.6065   | 0.1468
237-134493-0017.wav            | 9.11     | 1.5529   | 0.1706
237-134493-0018.wav            | 4.79     | 0.8115   | 0.1694
237-134493-0001.wav            | 7.38     | 1.1119   | 0.1507
237-134493-0004.wav            | 6.83     | 0.9909   | 0.1452
237-134493-0009.wav            | 2.98     | 1.1911   | 0.4004
237-134493-0000.wav            | 4.11     | 0.7049   | 0.1717
237-134493-0008.wav            | 2.31     | 0.4672   | 0.2027
237-126133-0002.wav            | 8.92     | 1.2905   | 0.1447
237-126133-0023.wav            | 6.67     | 1.0126   | 0.1517
237-126133-0006.wav            | 6.15     | 2.9750   | 0.4837
237-126133-0017.wav            | 6.21     | 0.9813   | 0.1580
237-126133-0022.wav            | 5.04     | 0.8783   | 0.1743
237-126133-0014.wav            | 6.79     | 2.1238   | 0.3128
237-126133-0004.wav            | 3.29     | 0.5944   | 0.1804
237-126133-0020.wav            | 2.24     | 0.4673   | 0.2086
237-126133-0007.wav            | 8.68     | 1.0563   | 0.1217
237-126133-0009.wav            | 3.97     | 0.6478   | 0.1632
237-126133-0015.wav            | 9.34     | 2.3259   | 0.2490
237-126133-0025.wav            | 3.75     | 0.7589   | 0.2021
237-126133-0011.wav            | 6.71     | 0.9805   | 0.1461
237-126133-0019.wav            | 7.12     | 1.1176   | 0.1570
237-126133-0021.wav            | 4.37     | 0.7338   | 0.1681
237-126133-0005.wav            | 6.51     | 0.9854   | 0.1514
237-126133-0013.wav            | 6.82     | 0.9722   | 0.1427
237-126133-0010.wav            | 6.24     | 0.9893   | 0.1585
237-126133-0016.wav            | 4.25     | 0.7248   | 0.1705
237-126133-0012.wav            | 4.45     | 0.7029   | 0.1580
237-126133-0018.wav            | 4.09     | 0.7247   | 0.1770
237-126133-0001.wav            | 11.96    | 1.5996   | 0.1337
237-126133-0008.wav            | 3.87     | 0.6193   | 0.1602
237-126133-0000.wav            | 13.29    | 1.8780   | 0.1413
237-126133-0024.wav            | 9.66     | 1.3289   | 0.1375
237-126133-0003.wav            | 6.56     | 0.9927   | 0.1513
260-123288-0025.wav            | 13.45    | 2.0075   | 0.1493
260-123288-0022.wav            | 3.71     | 0.6018   | 0.1624
260-123288-0028.wav            | 2.61     | 0.4559   | 0.1747
260-123288-0023.wav            | 2.38     | 0.4513   | 0.1892
260-123288-0006.wav            | 4.88     | 0.6882   | 0.1410
260-123288-0000.wav            | 3.04     | 0.5790   | 0.1905
260-123288-0021.wav            | 2.71     | 0.4624   | 0.1706
260-123288-0001.wav            | 5.08     | 0.8563   | 0.1686
260-123288-0018.wav            | 3.25     | 0.5969   | 0.1839
260-123288-0026.wav            | 16.04    | 2.1241   | 0.1324
260-123288-0002.wav            | 7.25     | 6.3747   | 0.8793
260-123288-0010.wav            | 9.99     | 1.3393   | 0.1340
260-123288-0003.wav            | 8.90     | 1.2405   | 0.1393
260-123288-0008.wav            | 5.51     | 0.8460   | 0.1534
260-123288-0012.wav            | 3.54     | 0.5753   | 0.1623
260-123288-0013.wav            | 11.39    | 1.7243   | 0.1514
260-123288-0007.wav            | 11.20    | 2.1354   | 0.1907
260-123288-0015.wav            | 21.18    | 3.0469   | 0.1438
260-123288-0005.wav            | 12.55    | 1.8248   | 0.1454
260-123288-0017.wav            | 5.22     | 0.8295   | 0.1588
260-123288-0016.wav            | 4.87     | 0.7402   | 0.1522
260-123288-0020.wav            | 2.90     | 0.4870   | 0.1679
260-123288-0027.wav            | 6.30     | 1.0033   | 0.1591
260-123288-0004.wav            | 4.31     | 0.6920   | 0.1606
260-123288-0014.wav            | 1.80     | 0.3317   | 0.1838
260-123288-0011.wav            | 8.98     | 1.3003   | 0.1448
260-123288-0019.wav            | 2.96     | 0.8872   | 0.3002
260-123288-0009.wav            | 3.44     | 0.6245   | 0.1818
260-123288-0024.wav            | 14.60    | 1.9714   | 0.1351
260-123286-0008.wav            | 3.73     | 0.6039   | 0.1617
260-123286-0002.wav            | 9.98     | 6.9949   | 0.7005
260-123286-0018.wav            | 5.67     | 0.8598   | 0.1516
260-123286-0014.wav            | 2.98     | 0.5663   | 0.1900
260-123286-0016.wav            | 7.00     | 0.9675   | 0.1382
260-123286-0005.wav            | 4.81     | 0.8977   | 0.1866
260-123286-0004.wav            | 3.46     | 0.5861   | 0.1692
260-123286-0028.wav            | 7.46     | 1.0716   | 0.1435
260-123286-0001.wav            | 3.07     | 0.5828   | 0.1898
260-123286-0012.wav            | 2.43     | 3.3067   | 1.3608
260-123286-0019.wav            | 11.90    | 2.3127   | 0.1943
260-123286-0023.wav            | 5.88     | 0.9276   | 0.1579
260-123286-0020.wav            | 3.06     | 0.6180   | 0.2020
260-123286-0013.wav            | 4.73     | 0.7569   | 0.1600
260-123286-0025.wav            | 9.21     | 5.9751   | 0.6491
260-123286-0021.wav            | 2.55     | 0.4855   | 0.1904
260-123286-0006.wav            | 7.41     | 1.1477   | 0.1550
260-123286-0007.wav            | 4.55     | 0.7455   | 0.1639
260-123286-0022.wav            | 3.23     | 0.4973   | 0.1537
260-123286-0027.wav            | 7.17     | 1.3054   | 0.1821
260-123286-0003.wav            | 7.37     | 3.2793   | 0.4450
260-123286-0011.wav            | 4.25     | 0.7256   | 0.1705
260-123286-0026.wav            | 6.94     | 0.9711   | 0.1399
260-123286-0000.wav            | 7.04     | 1.1156   | 0.1585
260-123286-0024.wav            | 3.04     | 0.5972   | 0.1965
260-123286-0031.wav            | 5.06     | 2.0794   | 0.4109
260-123286-0029.wav            | 4.54     | 0.7221   | 0.1589
260-123286-0009.wav            | 5.79     | 0.8630   | 0.1489
260-123286-0017.wav            | 3.98     | 0.5874   | 0.1478
260-123286-0030.wav            | 7.53     | 1.2769   | 0.1696
260-123286-0010.wav            | 2.58     | 0.4600   | 0.1786
260-123286-0015.wav            | 5.21     | 0.8647   | 0.1660
260-123440-0010.wav            | 8.31     | 1.1911   | 0.1432
260-123440-0016.wav            | 4.89     | 0.7302   | 0.1492
260-123440-0019.wav            | 6.63     | 1.0387   | 0.1567
260-123440-0018.wav            | 3.64     | 0.6113   | 0.1679
260-123440-0003.wav            | 3.58     | 0.6029   | 0.1682
260-123440-0007.wav            | 3.38     | 0.6016   | 0.1777
260-123440-0009.wav            | 3.12     | 0.5970   | 0.1917
260-123440-0005.wav            | 3.10     | 0.5826   | 0.1876
260-123440-0004.wav            | 12.02    | 3.5895   | 0.2986
260-123440-0008.wav            | 3.75     | 0.5956   | 0.1590
260-123440-0015.wav            | 6.20     | 0.9640   | 0.1555
260-123440-0012.wav            | 5.25     | 0.8397   | 0.1601
260-123440-0006.wav            | 2.71     | 0.4847   | 0.1785
260-123440-0020.wav            | 5.00     | 0.8446   | 0.1691
260-123440-0000.wav            | 2.17     | 1.5862   | 0.7327
260-123440-0013.wav            | 3.48     | 0.5928   | 0.1706
260-123440-0002.wav            | 14.71    | 6.0643   | 0.4121
260-123440-0011.wav            | 4.87     | 0.7311   | 0.1501
260-123440-0014.wav            | 3.81     | 0.5810   | 0.1523
260-123440-0001.wav            | 1.74     | 0.3337   | 0.1918
260-123440-0017.wav            | 3.07     | 0.5818   | 0.1895
2094-142345-0055.wav           | 2.65     | 0.4764   | 0.1794
2094-142345-0044.wav           | 3.52     | 0.6134   | 0.1743
2094-142345-0011.wav           | 16.26    | 2.3963   | 0.1474
2094-142345-0039.wav           | 6.28     | 0.9790   | 0.1559
2094-142345-0057.wav           | 10.08    | 6.8418   | 0.6787
2094-142345-0019.wav           | 2.66     | 0.4804   | 0.1806
2094-142345-0033.wav           | 12.87    | 1.7570   | 0.1366
2094-142345-0048.wav           | 6.39     | 1.0874   | 0.1702
2094-142345-0027.wav           | 5.63     | 1.2894   | 0.2290
2094-142345-0024.wav           | 5.27     | 0.8437   | 0.1601
2094-142345-0047.wav           | 2.21     | 1.3547   | 0.6130
2094-142345-0004.wav           | 2.64     | 0.4678   | 0.1772
2094-142345-0000.wav           | 22.57    | 2.9760   | 0.1319
2094-142345-0020.wav           | 2.44     | 0.6053   | 0.2486
2094-142345-0029.wav           | 8.53     | 1.2461   | 0.1462
2094-142345-0023.wav           | 5.18     | 0.8668   | 0.1673
2094-142345-0035.wav           | 3.58     | 0.6132   | 0.1715
2094-142345-0017.wav           | 2.83     | 0.4757   | 0.1678
2094-142345-0045.wav           | 3.00     | 0.6334   | 0.2108
2094-142345-0022.wav           | 2.28     | 0.5694   | 0.2497
2094-142345-0001.wav           | 8.03     | 1.2642   | 0.1574
2094-142345-0038.wav           | 20.25    | 2.8285   | 0.1397
2094-142345-0007.wav           | 2.70     | 0.5556   | 0.2058
2094-142345-0046.wav           | 1.91     | 0.3345   | 0.1756
2094-142345-0025.wav           | 3.60     | 0.5983   | 0.1664
2094-142345-0030.wav           | 16.12    | 2.3055   | 0.1430
2094-142345-0052.wav           | 6.53     | 0.9751   | 0.1493
2094-142345-0014.wav           | 12.99    | 4.6705   | 0.3594
2094-142345-0015.wav           | 15.02    | 2.1161   | 0.1409
2094-142345-0005.wav           | 9.09     | 1.3828   | 0.1521
2094-142345-0031.wav           | 2.78     | 0.4814   | 0.1732
2094-142345-0054.wav           | 5.68     | 0.8841   | 0.1556
2094-142345-0013.wav           | 14.25    | 1.9759   | 0.1387
2094-142345-0058.wav           | 4.93     | 0.8049   | 0.1633
2094-142345-0002.wav           | 15.52    | 2.1634   | 0.1394
2094-142345-0032.wav           | 3.24     | 0.5826   | 0.1798
2094-142345-0021.wav           | 5.33     | 0.8516   | 0.1596
2094-142345-0059.wav           | 10.01    | 1.4798   | 0.1478
2094-142345-0016.wav           | 2.26     | 0.4448   | 0.1968
2094-142345-0003.wav           | 14.68    | 1.9947   | 0.1359
2094-142345-0041.wav           | 1.42     | 0.3453   | 0.2432
2094-142345-0009.wav           | 14.40    | 2.1076   | 0.1463
2094-142345-0053.wav           | 3.40     | 0.6230   | 0.1835
2094-142345-0056.wav           | 3.84     | 0.6603   | 0.1720
2094-142345-0036.wav           | 6.92     | 1.0189   | 0.1474
2094-142345-0012.wav           | 16.13    | 2.3464   | 0.1455
2094-142345-0043.wav           | 7.35     | 6.0846   | 0.8278
2094-142345-0042.wav           | 2.46     | 0.4768   | 0.1942
2094-142345-0060.wav           | 2.71     | 0.4850   | 0.1790
2094-142345-0008.wav           | 31.65    | 4.1080   | 0.1298
2094-142345-0010.wav           | 30.61    | 4.6664   | 0.1524
2094-142345-0006.wav           | 13.82    | 1.8665   | 0.1351
2094-142345-0040.wav           | 2.38     | 0.4651   | 0.1950
2094-142345-0050.wav           | 4.04     | 0.7415   | 0.1833
2094-142345-0026.wav           | 2.83     | 0.4770   | 0.1689
2094-142345-0028.wav           | 6.84     | 1.0121   | 0.1480
2094-142345-0037.wav           | 10.49    | 1.4825   | 0.1413
2094-142345-0051.wav           | 5.31     | 0.9180   | 0.1729
2094-142345-0018.wav           | 3.15     | 0.5936   | 0.1881
2094-142345-0049.wav           | 6.12     | 0.9960   | 0.1626
2094-142345-0034.wav           | 7.99     | 1.1548   | 0.1445
5683-32866-0023.wav            | 2.75     | 0.4741   | 0.1727
5683-32866-0025.wav            | 3.47     | 0.6049   | 0.1743
5683-32866-0008.wav            | 3.30     | 0.6248   | 0.1893
5683-32866-0017.wav            | 4.58     | 0.6210   | 0.1354
5683-32866-0004.wav            | 9.22     | 1.5213   | 0.1649
5683-32866-0016.wav            | 4.88     | 0.7198   | 0.1475
5683-32866-0022.wav            | 3.19     | 0.6169   | 0.1934
5683-32866-0002.wav            | 5.12     | 0.8396   | 0.1638
5683-32866-0029.wav            | 2.27     | 0.4523   | 0.1988
5683-32866-0011.wav            | 7.37     | 1.0854   | 0.1473
5683-32866-0003.wav            | 2.87     | 0.4955   | 0.1730
5683-32866-0013.wav            | 9.93     | 1.3827   | 0.1392
5683-32866-0021.wav            | 7.90     | 1.1571   | 0.1465
5683-32866-0024.wav            | 9.86     | 1.5254   | 0.1548
5683-32866-0026.wav            | 2.34     | 0.5411   | 0.2312
5683-32866-0001.wav            | 3.47     | 0.6494   | 0.1872
5683-32866-0030.wav            | 4.84     | 0.8262   | 0.1705
5683-32866-0020.wav            | 3.93     | 0.6007   | 0.1529
5683-32866-0018.wav            | 5.46     | 0.9576   | 0.1755
5683-32866-0007.wav            | 4.12     | 0.8278   | 0.2009
5683-32866-0012.wav            | 8.26     | 1.2267   | 0.1485
5683-32866-0009.wav            | 13.26    | 1.8284   | 0.1379
5683-32866-0028.wav            | 5.62     | 0.8528   | 0.1518
5683-32866-0015.wav            | 2.83     | 0.4988   | 0.1763
5683-32866-0027.wav            | 4.75     | 0.7417   | 0.1560
5683-32866-0014.wav            | 3.97     | 0.6322   | 0.1592
5683-32866-0010.wav            | 15.03    | 2.4269   | 0.1615
5683-32866-0000.wav            | 2.65     | 0.5155   | 0.1949
5683-32866-0005.wav            | 4.59     | 0.7909   | 0.1723
5683-32866-0019.wav            | 20.86    | 3.6592   | 0.1755
5683-32866-0006.wav            | 4.21     | 0.7818   | 0.1855
5683-32865-0004.wav            | 7.37     | 1.0906   | 0.1481
5683-32865-0002.wav            | 2.78     | 0.4620   | 0.1662
5683-32865-0009.wav            | 9.89     | 1.4001   | 0.1416
5683-32865-0014.wav            | 2.62     | 0.5019   | 0.1919
5683-32865-0003.wav            | 3.51     | 0.6072   | 0.1730
5683-32865-0017.wav            | 5.46     | 0.6818   | 0.1250
5683-32865-0011.wav            | 6.36     | 1.0210   | 0.1607
5683-32865-0005.wav            | 10.12    | 1.5280   | 0.1510
5683-32865-0006.wav            | 3.35     | 0.6295   | 0.1879
5683-32865-0015.wav            | 4.14     | 0.7494   | 0.1808
5683-32865-0010.wav            | 6.33     | 0.9927   | 0.1567
5683-32865-0012.wav            | 21.51    | 3.1167   | 0.1449
5683-32865-0007.wav            | 6.07     | 1.0265   | 0.1692
5683-32865-0013.wav            | 7.09     | 1.1854   | 0.1671
5683-32865-0016.wav            | 3.06     | 0.6123   | 0.2001
5683-32865-0008.wav            | 6.12     | 1.0390   | 0.1698
5683-32865-0000.wav            | 2.19     | 0.4823   | 0.2202
5683-32865-0001.wav            | 2.58     | 0.4842   | 0.1877
5683-32879-0021.wav            | 4.09     | 0.7533   | 0.1842
5683-32879-0010.wav            | 7.75     | 1.1359   | 0.1466
5683-32879-0011.wav            | 9.21     | 1.4731   | 0.1599
5683-32879-0016.wav            | 10.19    | 1.5075   | 0.1480
5683-32879-0009.wav            | 5.13     | 0.8689   | 0.1692
5683-32879-0001.wav            | 3.66     | 0.6269   | 0.1713
5683-32879-0020.wav            | 6.54     | 1.0086   | 0.1541
5683-32879-0012.wav            | 4.38     | 0.7052   | 0.1610
5683-32879-0014.wav            | 8.40     | 1.3068   | 0.1555
5683-32879-0008.wav            | 2.95     | 0.4684   | 0.1588
5683-32879-0013.wav            | 11.49    | 1.6454   | 0.1431
5683-32879-0002.wav            | 11.09    | 1.6475   | 0.1486
5683-32879-0017.wav            | 14.59    | 1.9671   | 0.1348
5683-32879-0007.wav            | 6.79     | 0.9540   | 0.1404
5683-32879-0004.wav            | 11.21    | 1.5518   | 0.1384
5683-32879-0022.wav            | 4.17     | 0.7207   | 0.1726
5683-32879-0003.wav            | 9.35     | 1.3519   | 0.1447
5683-32879-0018.wav            | 7.44     | 1.1199   | 0.1505
5683-32879-0019.wav            | 6.35     | 0.9754   | 0.1536
5683-32879-0025.wav            | 1.91     | 0.3570   | 0.1874
5683-32879-0024.wav            | 2.37     | 0.4524   | 0.1909
5683-32879-0023.wav            | 4.97     | 0.7343   | 0.1476
5683-32879-0015.wav            | 2.01     | 0.4512   | 0.2245
5683-32879-0005.wav            | 6.11     | 0.9724   | 0.1592
5683-32879-0000.wav            | 8.92     | 1.2121   | 0.1359
5683-32879-0006.wav            | 11.99    | 1.5950   | 0.1330
672-122797-0009.wav            | 2.77     | 0.4463   | 0.1614
672-122797-0012.wav            | 7.76     | 1.1076   | 0.1426
672-122797-0049.wav            | 2.02     | 0.4818   | 0.2385
672-122797-0070.wav            | 6.27     | 0.9583   | 0.1528
672-122797-0051.wav            | 4.67     | 0.7136   | 0.1530
672-122797-0039.wav            | 4.03     | 0.7083   | 0.1760
672-122797-0044.wav            | 3.74     | 0.5914   | 0.1581
672-122797-0020.wav            | 8.82     | 1.1966   | 0.1356
672-122797-0055.wav            | 8.23     | 1.2039   | 0.1463
672-122797-0033.wav            | 1.28     | 0.3345   | 0.2603
672-122797-0038.wav            | 8.80     | 1.4260   | 0.1620
672-122797-0052.wav            | 4.29     | 0.6871   | 0.1604
672-122797-0016.wav            | 9.21     | 2.4024   | 0.2607
672-122797-0010.wav            | 3.81     | 0.5941   | 0.1557
672-122797-0066.wav            | 4.82     | 0.7215   | 0.1498
672-122797-0024.wav            | 4.13     | 1.3767   | 0.3333
672-122797-0060.wav            | 3.35     | 0.5812   | 0.1735
672-122797-0062.wav            | 2.67     | 0.4530   | 0.1693
672-122797-0047.wav            | 3.33     | 0.5740   | 0.1726
672-122797-0017.wav            | 4.82     | 0.7078   | 0.1468
672-122797-0056.wav            | 5.22     | 0.8327   | 0.1594
672-122797-0073.wav            | 8.21     | 1.1765   | 0.1434
672-122797-0058.wav            | 4.47     | 0.7273   | 0.1627
672-122797-0035.wav            | 2.90     | 0.4699   | 0.1620
672-122797-0042.wav            | 15.31    | 3.0906   | 0.2019
672-122797-0071.wav            | 8.88     | 1.2220   | 0.1377
672-122797-0036.wav            | 5.37     | 0.8183   | 0.1525
672-122797-0072.wav            | 7.94     | 1.0759   | 0.1355
672-122797-0025.wav            | 10.69    | 4.2639   | 0.3989
672-122797-0006.wav            | 13.95    | 3.3665   | 0.2413
672-122797-0050.wav            | 4.86     | 0.7465   | 0.1538
672-122797-0041.wav            | 3.88     | 0.6403   | 0.1650
672-122797-0015.wav            | 4.46     | 0.7479   | 0.1679
672-122797-0061.wav            | 7.59     | 1.0790   | 0.1422
672-122797-0064.wav            | 15.27    | 2.0760   | 0.1360
672-122797-0026.wav            | 13.96    | 1.8569   | 0.1330
672-122797-0000.wav            | 4.07     | 0.6903   | 0.1696
672-122797-0022.wav            | 19.00    | 2.5977   | 0.1367
672-122797-0074.wav            | 8.73     | 1.2089   | 0.1385
672-122797-0027.wav            | 4.79     | 0.7079   | 0.1478
672-122797-0067.wav            | 13.04    | 4.6110   | 0.3537
672-122797-0021.wav            | 4.15     | 0.7859   | 0.1894
672-122797-0034.wav            | 5.11     | 0.8356   | 0.1635
672-122797-0032.wav            | 4.00     | 0.5810   | 0.1453
