nohup: ignoring input
----------------------------------------------------------------------
Sherpa-onnx 并行 TTFT 测试
并发数 (Threads): 49
计算公式: TTFT = (Chunks * 0.1s) + Parse_Time
模型加载完成。
----------------------------------------------------------------------
正在扫描文件列表: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean ...
共找到 2620 个音频文件。开始并行处理...
文件名                                      | 分片数    | 计算耗时(s)      | TTFT(s)   
672-122797-0013.wav                      | 11     | 0.3842       | 1.4842    
672-122797-0004.wav                      | 11     | 0.2456       | 1.3456    
2830-3980-0017.wav                       | 8      | 0.3264       | 1.1264    
672-122797-0003.wav                      | 11     | 0.4909       | 1.5909    
672-122797-0005.wav                      | 14     | 0.3314       | 1.7314    
2830-3980-0046.wav                       | 8      | 0.4075       | 1.2075    
672-122797-0069.wav                      | 11     | 0.3580       | 1.4580    
672-122797-0059.wav                      | 14     | 0.4045       | 1.8045    
672-122797-0029.wav                      | 11     | 0.3083       | 1.4083    
672-122797-0054.wav                      | 11     | 0.3017       | 1.4017    
672-122797-0023.wav                      | 11     | 0.3532       | 1.4532    
2830-3980-0069.wav                       | 11     | 0.2903       | 1.3903    
672-122797-0048.wav                      | 14     | 0.3140       | 1.7140    
2830-3980-0029.wav                       | 11     | 0.4070       | 1.5070    
672-122797-0018.wav                      | 14     | 0.2967       | 1.6967    
2830-3980-0012.wav                       | 11     | 0.1644       | 1.2644    
672-122797-0043.wav                      | 14     | 0.3887       | 1.7887    
672-122797-0065.wav                      | 14     | 0.3611       | 1.7611    
2830-3980-0001.wav                       | 8      | 0.1250       | 0.9250    
2830-3980-0033.wav                       | 11     | 0.3287       | 1.4287    
2830-3980-0051.wav                       | 11     | 0.3972       | 1.4972    
672-122797-0028.wav                      | 14     | 0.3759       | 1.7759    
2830-3980-0004.wav                       | 8      | 0.3398       | 1.1398    
2830-3980-0006.wav                       | 11     | 0.5278       | 1.6278    
2830-3980-0014.wav                       | 11     | 0.2702       | 1.3702    
2830-3980-0011.wav                       | 11     | 0.2668       | 1.3668    
2830-3980-0020.wav                       | 8      | 0.4160       | 1.2160    
2830-3980-0034.wav                       | 14     | 0.4224       | 1.8224    
2830-3980-0043.wav                       | 11     | 0.4924       | 1.5924    
2830-3980-0021.wav                       | 11     | 0.3202       | 1.4202    
2830-3980-0056.wav                       | 11     | 0.5077       | 1.6077    
672-122797-0045.wav                      | 14     | 0.4136       | 1.8136    
2830-3980-0037.wav                       | 11     | 0.4617       | 1.5617    
2830-3980-0048.wav                       | 8      | 0.3901       | 1.1901    
2830-3980-0005.wav                       | 8      | 0.1973       | 0.9973    
2830-3980-0035.wav                       | 11     | 0.3856       | 1.4856    
2830-3980-0058.wav                       | 11     | 0.4686       | 1.5686    
2830-3980-0073.wav                       | 11     | 0.3235       | 1.4235    
2830-3980-0075.wav                       | 11     | 0.7425       | 1.8425    
672-122797-0057.wav                      | 14     | 0.5193       | 1.9193    
2830-3980-0049.wav                       | 8      | 0.5288       | 1.3288    
2830-3980-0045.wav                       | 11     | 0.3539       | 1.4539    
2830-3980-0071.wav                       | 11     | 0.5724       | 1.6724    
2830-3980-0050.wav                       | 11     | 0.4214       | 1.5214    
2830-3980-0055.wav                       | 11     | 0.2226       | 1.3226    
2830-3980-0065.wav                       | 11     | 0.6173       | 1.7173    
2830-3980-0060.wav                       | 8      | 0.4838       | 1.2838    
2830-3980-0062.wav                       | 11     | 0.6475       | 1.7475    
2830-3980-0031.wav                       | 11     | 0.3973       | 1.4973    
2830-3980-0003.wav                       | 11     | 0.3585       | 1.4585    
2830-3980-0036.wav                       | 11     | 0.5091       | 1.6091    
2830-3980-0016.wav                       | 14     | 0.5145       | 1.9145    
2830-3980-0067.wav                       | 11     | 0.3101       | 1.4101    
2830-3980-0061.wav                       | 11     | 0.3748       | 1.4748    
2830-3980-0022.wav                       | 11     | 0.4120       | 1.5120    
2830-3980-0010.wav                       | 8      | 0.0960       | 0.8960    
2830-3980-0042.wav                       | 11     | 0.3609       | 1.4609    
2830-3980-0041.wav                       | 14     | 0.4784       | 1.8784    
2830-3980-0030.wav                       | 11     | 0.6289       | 1.7289    
2830-3980-0007.wav                       | 11     | 0.3671       | 1.4671    
2830-3980-0000.wav                       | 11     | 0.4181       | 1.5181    
2830-3980-0044.wav                       | 11     | 0.4004       | 1.5004    
2830-3980-0039.wav                       | 11     | 0.2840       | 1.3840    
2830-3980-0076.wav                       | 8      | 0.2961       | 1.0961    
2830-3980-0040.wav                       | 11     | 0.1432       | 1.2432    
2830-3980-0054.wav                       | 11     | 0.4861       | 1.5861    
2830-3980-0015.wav                       | 11     | 0.5194       | 1.6194    
2830-3980-0074.wav                       | 14     | 0.2929       | 1.6929    
2830-3980-0025.wav                       | 8      | 0.3703       | 1.1703    
2830-3980-0023.wav                       | 8      | 0.4762       | 1.2762    
2830-3980-0002.wav                       | 8      | 0.3739       | 1.1739    
2830-3980-0053.wav                       | 11     | 0.3164       | 1.4164    
2830-3980-0063.wav                       | 14     | 0.4540       | 1.8540    
2830-3980-0024.wav                       | 14     | 0.4762       | 1.8762    
2830-3980-0047.wav                       | 11     | 0.3492       | 1.4492    
2830-3980-0026.wav                       | 14     | 0.4724       | 1.8724    
2830-3980-0070.wav                       | 11     | 0.3278       | 1.4278    
2830-3980-0028.wav                       | 11     | 0.6605       | 1.7605    
2830-3979-0000.wav                       | 8      | 0.4258       | 1.2258    
61-70970-0014.wav                        | 8      | 0.0898       | 0.8898    
2830-3980-0057.wav                       | 11     | 0.4360       | 1.5360    
2830-3980-0064.wav                       | 11     | 0.4696       | 1.5696    
2830-3980-0032.wav                       | 8      | 0.4316       | 1.2316    
2830-3980-0013.wav                       | 11     | 0.7013       | 1.8013    
2830-3980-0066.wav                       | 11     | 0.2339       | 1.3339    
2830-3980-0027.wav                       | 11     | 0.2914       | 1.3914    
2830-3980-0009.wav                       | 11     | 0.2353       | 1.3353    
2830-3979-0009.wav                       | 8      | 0.4815       | 1.2815    
2830-3979-0005.wav                       | 11     | 0.3039       | 1.4039    
2830-3980-0072.wav                       | 11     | 0.3497       | 1.4497    
61-70970-0016.wav                        | 8      | 0.3861       | 1.1861    
2830-3980-0068.wav                       | 11     | 0.2297       | 1.3297    
2830-3980-0052.wav                       | 11     | 0.3837       | 1.4837    
2830-3979-0001.wav                       | 11     | 0.3004       | 1.4004    
2830-3979-0007.wav                       | 11     | 0.1427       | 1.2427    
2830-3979-0003.wav                       | 11     | 0.3022       | 1.4022    
61-70970-0037.wav                        | 11     | 0.4053       | 1.5053    
2830-3979-0010.wav                       | 11     | 0.2408       | 1.3408    
61-70970-0033.wav                        | 8      | 0.2608       | 1.0608    
61-70970-0024.wav                        | 8      | 0.4632       | 1.2632    
2830-3979-0008.wav                       | 11     | 0.2461       | 1.3461    
61-70970-0013.wav                        | 8      | 0.2099       | 1.0099    
61-70970-0030.wav                        | 11     | 0.4329       | 1.5329    
2830-3980-0038.wav                       | 14     | 0.4751       | 1.8751    
61-70970-0036.wav                        | 11     | 0.5213       | 1.6213    
2830-3979-0006.wav                       | 11     | 0.2700       | 1.3700    
61-70970-0010.wav                        | 8      | 0.3089       | 1.1089    
2830-3980-0059.wav                       | 14     | 0.2522       | 1.6522    
2830-3980-0008.wav                       | 11     | 0.5434       | 1.6434    
61-70970-0003.wav                        | 8      | 0.4245       | 1.2245    
2830-3979-0012.wav                       | 11     | 0.3416       | 1.4416    
61-70970-0017.wav                        | 11     | 0.5380       | 1.6380    
61-70970-0008.wav                        | 11     | 0.5517       | 1.6517    
2830-3979-0011.wav                       | 11     | 0.2301       | 1.3301    
61-70970-0027.wav                        | 11     | 0.3393       | 1.4393    
61-70970-0007.wav                        | 11     | 0.3095       | 1.4095    
61-70970-0012.wav                        | 8      | 0.4011       | 1.2011    
61-70970-0025.wav                        | 11     | 0.6674       | 1.7674    
2830-3979-0002.wav                       | 11     | 0.4738       | 1.5738    
61-70970-0029.wav                        | 8      | 0.3570       | 1.1570    
61-70970-0023.wav                        | 11     | 0.3180       | 1.4180    
2830-3979-0004.wav                       | 11     | 0.4092       | 1.5092    
61-70970-0021.wav                        | 8      | 0.4644       | 1.2644    
61-70970-0034.wav                        | 14     | 0.3130       | 1.7130    
61-70970-0002.wav                        | 11     | 0.4908       | 1.5908    
61-70970-0005.wav                        | 11     | 0.3540       | 1.4540    
61-70968-0018.wav                        | 8      | 0.2775       | 1.0775    
61-70970-0018.wav                        | 11     | 0.2784       | 1.3784    
61-70970-0032.wav                        | 11     | 0.2616       | 1.3616    
61-70970-0000.wav                        | 11     | 0.6828       | 1.7828    
61-70970-0009.wav                        | 11     | 0.2820       | 1.3820    
61-70970-0026.wav                        | 14     | 0.3861       | 1.7861    
61-70970-0039.wav                        | 8      | 0.6349       | 1.4349    
61-70970-0015.wav                        | 14     | 0.5787       | 1.9787    
61-70970-0006.wav                        | 11     | 0.4760       | 1.5760    
61-70968-0039.wav                        | 11     | 0.3022       | 1.4022    
61-70970-0001.wav                        | 11     | 0.7006       | 1.8006    
61-70968-0033.wav                        | 8      | 0.3367       | 1.1367    
61-70970-0019.wav                        | 11     | 0.3087       | 1.4087    
61-70970-0038.wav                        | 11     | 0.5130       | 1.6130    
61-70970-0031.wav                        | 11     | 0.3391       | 1.4391    
61-70968-0006.wav                        | 8      | 0.3486       | 1.1486    
61-70970-0028.wav                        | 11     | 0.3099       | 1.4099    
61-70968-0042.wav                        | 11     | 0.2604       | 1.3604    
61-70970-0040.wav                        | 11     | 0.2085       | 1.3085    
61-70968-0059.wav                        | 8      | 0.3420       | 1.1420    
61-70970-0004.wav                        | 11     | 0.5935       | 1.6935    
61-70968-0036.wav                        | 8      | 0.4075       | 1.2075    
61-70968-0030.wav                        | 11     | 0.2036       | 1.3036    
61-70968-0016.wav                        | 8      | 0.4712       | 1.2712    
61-70968-0052.wav                        | 8      | 0.3757       | 1.1757    
61-70968-0034.wav                        | 11     | 0.3695       | 1.4695    
61-70968-0058.wav                        | 11     | 0.4752       | 1.5752    
61-70968-0028.wav                        | 8      | 0.3205       | 1.1205    
61-70968-0020.wav                        | 11     | 0.5816       | 1.6816    
61-70970-0022.wav                        | 11     | 0.4281       | 1.5281    
61-70970-0011.wav                        | 11     | 0.8547       | 1.9547    
61-70970-0035.wav                        | 14     | 0.5429       | 1.9429    
61-70968-0000.wav                        | 8      | 0.1934       | 0.9934    
61-70968-0021.wav                        | 8      | 0.2092       | 1.0092    
61-70968-0035.wav                        | 8      | 0.1420       | 0.9420    
61-70968-0061.wav                        | 11     | 0.4153       | 1.5153    
61-70968-0003.wav                        | 8      | 0.3826       | 1.1826    
61-70968-0051.wav                        | 11     | 0.5582       | 1.6582    
61-70968-0015.wav                        | 11     | 0.3295       | 1.4295    
61-70968-0012.wav                        | 11     | 0.6350       | 1.7350    
61-70968-0032.wav                        | 8      | 0.3142       | 1.1142    
61-70968-0027.wav                        | 11     | 0.2389       | 1.3389    
61-70968-0031.wav                        | 11     | 0.7883       | 1.8883    
61-70968-0010.wav                        | 11     | 0.5469       | 1.6469    
61-70968-0004.wav                        | 11     | 0.1701       | 1.2701    
61-70968-0045.wav                        | 11     | 0.3667       | 1.4667    
61-70968-0005.wav                        | 11     | 0.6598       | 1.7598    
61-70968-0062.wav                        | 11     | 0.5355       | 1.6355    
61-70968-0001.wav                        | 11     | 0.3139       | 1.4139    
61-70968-0029.wav                        | 8      | 0.4667       | 1.2667    
61-70970-0020.wav                        | 17     | 0.3582       | 2.0582    
61-70968-0037.wav                        | 11     | 0.2455       | 1.3455    
61-70968-0038.wav                        | 14     | 0.1489       | 1.5489    
61-70968-0008.wav                        | 8      | 0.7776       | 1.5776    
61-70968-0040.wav                        | 11     | 0.2557       | 1.3557    
61-70968-0024.wav                        | 8      | 0.3186       | 1.1186    
61-70968-0055.wav                        | 11     | 0.2972       | 1.3972    
61-70968-0047.wav                        | 11     | 0.1710       | 1.2710    
61-70968-0002.wav                        | 8      | 0.3283       | 1.1283    
61-70968-0026.wav                        | 11     | 0.3251       | 1.4251    
61-70968-0022.wav                        | 11     | 0.3421       | 1.4421    
61-70968-0050.wav                        | 8      | 0.3108       | 1.1108    
61-70968-0057.wav                        | 11     | 0.2517       | 1.3517    
61-70968-0023.wav                        | 8      | 0.2763       | 1.0763    
61-70968-0041.wav                        | 11     | 0.7373       | 1.8373    
61-70968-0017.wav                        | 11     | 0.4642       | 1.5642    
61-70968-0048.wav                        | 8      | 0.8343       | 1.6343    
61-70968-0013.wav                        | 11     | 0.5359       | 1.6359    
61-70968-0044.wav                        | 8      | 0.2997       | 1.0997    
61-70968-0025.wav                        | 11     | 0.6215       | 1.7215    
1221-135767-0005.wav                     | 8      | 0.3361       | 1.1361    
1221-135767-0016.wav                     | 8      | 0.4126       | 1.2126    
61-70968-0046.wav                        | 11     | 0.2024       | 1.3024    
1221-135767-0010.wav                     | 8      | 0.2218       | 1.0218    
61-70968-0019.wav                        | 14     | 0.3497       | 1.7497    
61-70968-0053.wav                        | 11     | 0.3022       | 1.4022    
61-70968-0060.wav                        | 11     | 0.5716       | 1.6716    
1221-135767-0014.wav                     | 8      | 0.3740       | 1.1740    
61-70968-0049.wav                        | 14     | 0.2580       | 1.6580    
61-70968-0043.wav                        | 14     | 0.6435       | 2.0435    
1221-135766-0011.wav                     | 8      | 0.4012       | 1.2012    
1221-135767-0008.wav                     | 11     | 0.3481       | 1.4481    
61-70968-0014.wav                        | 11     | 0.4825       | 1.5825    
1221-135767-0011.wav                     | 8      | 0.4134       | 1.2134    
1221-135767-0002.wav                     | 8      | 0.3518       | 1.1518    
1221-135766-0000.wav                     | 8      | 0.3864       | 1.1864    
1221-135767-0022.wav                     | 8      | 0.4950       | 1.2950    
61-70968-0007.wav                        | 14     | 0.5696       | 1.9696    
1221-135767-0007.wav                     | 8      | 0.3127       | 1.1127    
61-70968-0056.wav                        | 11     | 0.5783       | 1.6783    
1221-135767-0004.wav                     | 11     | 0.3023       | 1.4023    
1221-135766-0009.wav                     | 8      | 0.3048       | 1.1048    
1221-135767-0021.wav                     | 11     | 0.3329       | 1.4329    
1221-135766-0012.wav                     | 11     | 0.3069       | 1.4069    
1221-135767-0017.wav                     | 11     | 0.2531       | 1.3531    
1221-135766-0002.wav                     | 8      | 0.4153       | 1.2153    
1221-135767-0015.wav                     | 11     | 0.2932       | 1.3932    
1221-135767-0000.wav                     | 11     | 0.2470       | 1.3470    
1221-135767-0013.wav                     | 11     | 0.3925       | 1.4925    
61-70968-0011.wav                        | 11     | 0.1092       | 1.2092    
1221-135767-0006.wav                     | 8      | 0.6543       | 1.4543    
1221-135767-0024.wav                     | 11     | 0.2197       | 1.3197    
1221-135767-0023.wav                     | 11     | 0.2890       | 1.3890    
1221-135767-0019.wav                     | 8      | 0.5558       | 1.3558    
61-70968-0054.wav                        | 14     | 0.2349       | 1.6349    
1221-135767-0009.wav                     | 11     | 0.4818       | 1.5818    
1221-135767-0020.wav                     | 11     | 0.4561       | 1.5561    
1221-135766-0003.wav                     | 8      | 0.3650       | 1.1650    
61-70968-0009.wav                        | 14     | 0.4462       | 1.8462    
1221-135767-0018.wav                     | 14     | 0.3796       | 1.7796    
1221-135767-0003.wav                     | 11     | 0.2172       | 1.3172    
1221-135766-0010.wav                     | 11     | 0.2669       | 1.3669    
908-157963-0002.wav                      | 11     | 0.2227       | 1.3227    
1221-135767-0012.wav                     | 11     | 0.3185       | 1.4185    
1221-135766-0004.wav                     | 11     | 0.2877       | 1.3877    
1221-135766-0005.wav                     | 11     | 0.2684       | 1.3684    
1221-135766-0007.wav                     | 11     | 0.2952       | 1.3952    
908-157963-0011.wav                      | 8      | 0.2679       | 1.0679    
908-157963-0020.wav                      | 8      | 0.3355       | 1.1355    
1221-135766-0013.wav                     | 11     | 0.3730       | 1.4730    
908-157963-0009.wav                      | 8      | 0.2782       | 1.0782    
908-157963-0000.wav                      | 8      | 0.2302       | 1.0302    
908-157963-0024.wav                      | 8      | 0.2638       | 1.0638    
908-157963-0015.wav                      | 11     | 0.2024       | 1.3024    
1221-135766-0006.wav                     | 11     | 0.1900       | 1.2900    
1221-135767-0001.wav                     | 14     | 0.2132       | 1.6132    
908-157963-0012.wav                      | 8      | 0.3630       | 1.1630    
908-157963-0005.wav                      | 8      | 0.3799       | 1.1799    
1221-135766-0015.wav                     | 8      | 0.4047       | 1.2047    
908-157963-0017.wav                      | 11     | 0.2909       | 1.3909    
908-157963-0019.wav                      | 8      | 0.2563       | 1.0563    
1221-135766-0014.wav                     | 14     | 0.2800       | 1.6800    
908-157963-0004.wav                      | 11     | 0.3545       | 1.4545    
908-157963-0026.wav                      | 11     | 0.3591       | 1.4591    
908-157963-0030.wav                      | 11     | 0.2396       | 1.3396    
908-157963-0013.wav                      | 11     | 0.2237       | 1.3237    
1221-135766-0008.wav                     | 11     | 0.3982       | 1.4982    
1221-135766-0001.wav                     | 11     | 0.3968       | 1.4968    
908-31957-0001.wav                       | 8      | 0.2789       | 1.0789    
908-157963-0028.wav                      | 11     | 0.3224       | 1.4224    
908-157963-0007.wav                      | 11     | 0.3207       | 1.4207    
908-157963-0014.wav                      | 11     | 0.3715       | 1.4715    
908-157963-0008.wav                      | 11     | 0.3363       | 1.4363    
908-157963-0027.wav                      | 11     | 0.2565       | 1.3565    
908-31957-0012.wav                       | 8      | 0.3761       | 1.1761    
908-157963-0003.wav                      | 14     | 0.2539       | 1.6539    
908-31957-0017.wav                       | 11     | 0.3075       | 1.4075    
908-157963-0006.wav                      | 11     | 0.3258       | 1.4258    
908-157963-0022.wav                      | 11     | 0.3300       | 1.4300    
908-31957-0003.wav                       | 8      | 0.4652       | 1.2652    
908-31957-0002.wav                       | 11     | 0.3037       | 1.4037    
908-157963-0025.wav                      | 11     | 0.2733       | 1.3733    
908-31957-0006.wav                       | 11     | 0.2345       | 1.3345    
908-157963-0018.wav                      | 11     | 0.3616       | 1.4616    
908-31957-0024.wav                       | 8      | 0.1918       | 0.9918    
908-157963-0016.wav                      | 11     | 0.3468       | 1.4468    
908-31957-0010.wav                       | 11     | 0.2137       | 1.3137    
908-31957-0023.wav                       | 11     | 0.1787       | 1.2787    
908-31957-0022.wav                       | 11     | 0.2052       | 1.3052    
908-31957-0005.wav                       | 11     | 0.4572       | 1.5572    
908-31957-0014.wav                       | 11     | 0.2485       | 1.3485    
908-31957-0018.wav                       | 11     | 0.3037       | 1.4037    
908-31957-0015.wav                       | 11     | 0.2689       | 1.3689    
908-31957-0008.wav                       | 11     | 0.2730       | 1.3730    
908-31957-0009.wav                       | 11     | 0.2209       | 1.3209    
908-31957-0000.wav                       | 11     | 0.1916       | 1.2916    
908-31957-0007.wav                       | 11     | 0.2698       | 1.3698    
5142-33396-0050.wav                      | 8      | 0.2042       | 1.0042    
5142-36586-0003.wav                      | 8      | 0.2346       | 1.0346    
908-157963-0021.wav                      | 11     | 0.2442       | 1.3442    
5142-36586-0001.wav                      | 8      | 0.2225       | 1.0225    
908-31957-0011.wav                       | 8      | 0.2492       | 1.0492    
5142-33396-0031.wav                      | 8      | 0.1907       | 0.9907    
908-157963-0023.wav                      | 14     | 0.2359       | 1.6359    
5142-33396-0054.wav                      | 8      | 0.2161       | 1.0161    
5142-33396-0056.wav                      | 8      | 0.1908       | 0.9908    
908-157963-0029.wav                      | 14     | 0.3011       | 1.7011    
908-157963-0001.wav                      | 14     | 0.3258       | 1.7258    
908-31957-0019.wav                       | 11     | 0.2571       | 1.3571    
5142-36586-0002.wav                      | 11     | 0.1578       | 1.2578    
908-31957-0025.wav                       | 11     | 0.2437       | 1.3437    
908-31957-0020.wav                       | 11     | 0.2043       | 1.3043    
908-157963-0010.wav                      | 14     | 0.2358       | 1.6358    
5142-33396-0036.wav                      | 8      | 0.2499       | 1.0499    
5142-36586-0004.wav                      | 11     | 0.2136       | 1.3136    
908-31957-0013.wav                       | 11     | 0.3436       | 1.4436    
5142-33396-0039.wav                      | 8      | 0.3327       | 1.1327    
5142-33396-0005.wav                      | 8      | 0.2860       | 1.0860    
5142-36586-0000.wav                      | 11     | 0.2514       | 1.3514    
5142-33396-0038.wav                      | 8      | 0.3068       | 1.1068    
5142-33396-0044.wav                      | 8      | 0.2105       | 1.0105    
5142-33396-0061.wav                      | 8      | 0.1946       | 0.9946    
908-31957-0004.wav                       | 11     | 0.3517       | 1.4517    
5142-33396-0001.wav                      | 8      | 0.3516       | 1.1516    
5142-33396-0032.wav                      | 8      | 0.3620       | 1.1620    
5142-33396-0060.wav                      | 8      | 0.2523       | 1.0523    
5142-33396-0008.wav                      | 8      | 0.3615       | 1.1615    
908-31957-0016.wav                       | 11     | 0.2806       | 1.3806    
5142-33396-0051.wav                      | 8      | 0.3164       | 1.1164    
5142-33396-0063.wav                      | 8      | 0.2757       | 1.0757    
5142-33396-0027.wav                      | 8      | 0.3739       | 1.1739    
5142-33396-0067.wav                      | 8      | 0.2293       | 1.0293    
5142-33396-0017.wav                      | 8      | 0.2957       | 1.0957    
5142-33396-0058.wav                      | 8      | 0.3475       | 1.1475    
908-31957-0021.wav                       | 14     | 0.4703       | 1.8703    
5142-33396-0037.wav                      | 11     | 0.2598       | 1.3598    
5142-33396-0041.wav                      | 8      | 0.4871       | 1.2871    
5142-33396-0055.wav                      | 8      | 0.2538       | 1.0538    
5142-33396-0048.wav                      | 11     | 0.2137       | 1.3137    
5142-33396-0035.wav                      | 8      | 0.5670       | 1.3670    
5142-33396-0043.wav                      | 8      | 0.2969       | 1.0969    
5142-33396-0045.wav                      | 8      | 0.4009       | 1.2009    
5142-33396-0012.wav                      | 8      | 0.4554       | 1.2554    
5142-33396-0057.wav                      | 8      | 0.4427       | 1.2427    
5142-33396-0016.wav                      | 8      | 0.2942       | 1.0942    
5142-33396-0011.wav                      | 8      | 0.2023       | 1.0023    
5142-33396-0007.wav                      | 11     | 0.4810       | 1.5810    
5142-33396-0049.wav                      | 11     | 0.2515       | 1.3515    
5142-33396-0013.wav                      | 8      | 0.4081       | 1.2081    
5142-33396-0015.wav                      | 8      | 0.2819       | 1.0819    
5142-33396-0010.wav                      | 11     | 0.3070       | 1.4070    
5142-33396-0002.wav                      | 11     | 0.3535       | 1.4535    
5142-33396-0023.wav                      | 8      | 0.1221       | 0.9221    
5142-33396-0062.wav                      | 8      | 0.5297       | 1.3297    
5142-33396-0065.wav                      | 11     | 0.6342       | 1.7342    
5142-33396-0053.wav                      | 8      | 0.5959       | 1.3959    
5142-33396-0018.wav                      | 11     | 0.2998       | 1.3998    
5142-33396-0064.wav                      | 11     | 0.3807       | 1.4807    
5142-33396-0004.wav                      | 11     | 0.7361       | 1.8361    
5142-33396-0000.wav                      | 8      | 0.3851       | 1.1851    
5142-33396-0042.wav                      | 8      | 0.3749       | 1.1749    
5142-33396-0026.wav                      | 8      | 0.2452       | 1.0452    
5142-33396-0068.wav                      | 8      | 0.3248       | 1.1248    
5142-33396-0052.wav                      | 8      | 0.4488       | 1.2488    
5142-33396-0034.wav                      | 8      | 0.2412       | 1.0412    
5142-33396-0028.wav                      | 8      | 0.5374       | 1.3374    
5142-33396-0029.wav                      | 8      | 0.4107       | 1.2107    
5142-33396-0009.wav                      | 11     | 0.6459       | 1.7459    
5142-33396-0003.wav                      | 8      | 0.4756       | 1.2756    
5142-36377-0004.wav                      | 8      | 0.2677       | 1.0677    
5142-33396-0030.wav                      | 11     | 0.4461       | 1.5461    
5142-33396-0040.wav                      | 8      | 0.3099       | 1.1099    
5142-36377-0012.wav                      | 8      | 0.0815       | 0.8815    
5142-33396-0006.wav                      | 8      | 0.3071       | 1.1071    
5142-33396-0024.wav                      | 11     | 0.5436       | 1.6436    
5142-36377-0020.wav                      | 8      | 0.1170       | 0.9170    
5142-36377-0024.wav                      | 8      | 0.2918       | 1.0918    
5142-33396-0059.wav                      | 11     | 0.3680       | 1.4680    
5142-36377-0009.wav                      | 8      | 0.4675       | 1.2675    
5142-33396-0021.wav                      | 8      | 0.6934       | 1.4934    
5142-33396-0014.wav                      | 8      | 0.6956       | 1.4956    
5142-36377-0001.wav                      | 8      | 0.3911       | 1.1911    
5142-33396-0020.wav                      | 8      | 0.3130       | 1.1130    
5142-33396-0033.wav                      | 8      | 0.5958       | 1.3958    
5142-36600-0000.wav                      | 8      | 0.3812       | 1.1812    
5142-33396-0047.wav                      | 8      | 0.7076       | 1.5076    
5142-33396-0022.wav                      | 11     | 0.1678       | 1.2678    
5142-36377-0000.wav                      | 8      | 0.3850       | 1.1850    
5142-33396-0025.wav                      | 11     | 0.5903       | 1.6903    
5142-36377-0022.wav                      | 8      | 0.2556       | 1.0556    
5142-36377-0005.wav                      | 8      | 0.4749       | 1.2749    
5142-36377-0015.wav                      | 11     | 0.2429       | 1.3429    
5142-36377-0019.wav                      | 8      | 0.4120       | 1.2120    
5142-33396-0046.wav                      | 11     | 0.6329       | 1.7329    
5142-33396-0019.wav                      | 11     | 0.1259       | 1.2259    
5142-36377-0014.wav                      | 8      | 0.3539       | 1.1539    
5142-36377-0011.wav                      | 11     | 0.4913       | 1.5913    
5142-36377-0021.wav                      | 8      | 0.2515       | 1.0515    
5142-36377-0018.wav                      | 8      | 0.3683       | 1.1683    
1284-134647-0002.wav                     | 8      | 0.2503       | 1.0503    
5142-36377-0016.wav                      | 8      | 0.6258       | 1.4258    
5142-36377-0002.wav                      | 8      | 0.6819       | 1.4819    
5142-36600-0001.wav                      | 11     | 0.5290       | 1.6290    
5142-36377-0017.wav                      | 8      | 0.2799       | 1.0799    
5142-36377-0025.wav                      | 11     | 0.2411       | 1.3411    
1284-134647-0006.wav                     | 8      | 0.4204       | 1.2204    
5142-36377-0008.wav                      | 8      | 0.3000       | 1.1000    
5142-33396-0066.wav                      | 11     | 0.1945       | 1.2945    
5142-36377-0010.wav                      | 11     | 0.3263       | 1.4263    
5142-36377-0007.wav                      | 8      | 0.1850       | 0.9850    
1284-1181-0017.wav                       | 8      | 0.2950       | 1.0950    
1284-1181-0015.wav                       | 8      | 0.2349       | 1.0349    
5142-36377-0006.wav                      | 8      | 0.2197       | 1.0197    
5142-36377-0013.wav                      | 8      | 0.2942       | 1.0942    
1284-1181-0021.wav                       | 8      | 0.1782       | 0.9782    
5142-36377-0003.wav                      | 11     | 0.2713       | 1.3713    
1284-1181-0003.wav                       | 8      | 0.3073       | 1.1073    
1284-1180-0020.wav                       | 8      | 0.2246       | 1.0246    
1284-134647-0005.wav                     | 11     | 0.2988       | 1.3988    
1284-134647-0000.wav                     | 11     | 0.2383       | 1.3383    
1284-1181-0012.wav                       | 8      | 0.2459       | 1.0459    
5142-36377-0023.wav                      | 11     | 0.4119       | 1.5119    
1284-1181-0019.wav                       | 8      | 0.3013       | 1.1013    
1284-1181-0011.wav                       | 11     | 0.2528       | 1.3528    
1284-1180-0031.wav                       | 8      | 0.2342       | 1.0342    
1284-1181-0013.wav                       | 8      | 0.4232       | 1.2232    
1284-1180-0021.wav                       | 8      | 0.3087       | 1.1087    
1284-1181-0018.wav                       | 11     | 0.3986       | 1.4986    
1284-134647-0007.wav                     | 11     | 0.4317       | 1.5317    
1284-1181-0004.wav                       | 11     | 0.2324       | 1.3324    
1284-134647-0001.wav                     | 11     | 0.4058       | 1.5058    
1284-1181-0005.wav                       | 11     | 0.4249       | 1.5249    
1284-1181-0009.wav                       | 11     | 0.4102       | 1.5102    
1284-1180-0022.wav                       | 8      | 0.2880       | 1.0880    
1284-134647-0004.wav                     | 11     | 0.5173       | 1.6173    
1284-1181-0016.wav                       | 11     | 0.2699       | 1.3699    
1284-1180-0007.wav                       | 8      | 0.2569       | 1.0569    
1284-1180-0029.wav                       | 8      | 0.5105       | 1.3105    
1284-1180-0012.wav                       | 8      | 0.3436       | 1.1436    
1284-1181-0000.wav                       | 11     | 0.4624       | 1.5624    
