--------------------------------------------------
正在加载模型 large-v3 (包含能量VAD + 字数熔断机制)...
模型加载完成。
--------------------------------------------------
开始遍历数据集: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean
File: 7021-79740-0000.wav | WER: 0.1538 | Dist: 4 | RefWords: 26
File: 4970-29095-0031.wav | WER: 0.2000 | Dist: 7 | RefWords: 35
File: 4970-29095-0032.wav | WER: 0.1667 | Dist: 3 | RefWords: 18
File: 4970-29095-0033.wav | WER: 0.3000 | Dist: 9 | RefWords: 30
File: 4970-29095-0034.wav | WER: 0.2500 | Dist: 4 | RefWords: 16
File: 4970-29095-0035.wav | WER: 0.0667 | Dist: 1 | RefWords: 15
File: 4970-29095-0036.wav | WER: 0.4375 | Dist: 7 | RefWords: 16
File: 4970-29095-0037.wav | WER: 0.4444 | Dist: 8 | RefWords: 18
File: 4970-29095-0038.wav | WER: 0.1724 | Dist: 5 | RefWords: 29
File: 1580-141084-0000.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 1580-141084-0001.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 1580-141084-0002.wav | WER: 0.0000 | Dist: 0 | RefWords: 22
File: 1580-141084-0003.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 1580-141084-0004.wav | WER: 0.3103 | Dist: 9 | RefWords: 29
File: 1580-141084-0005.wav | WER: 0.6667 | Dist: 4 | RefWords: 6
File: 1580-141084-0006.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 1580-141084-0007.wav | WER: 0.4000 | Dist: 2 | RefWords: 5
File: 1580-141084-0008.wav | WER: 0.1818 | Dist: 4 | RefWords: 22
File: 1580-141084-0009.wav | WER: 0.2941 | Dist: 5 | RefWords: 17
File: 1580-141084-0010.wav | WER: 0.4286 | Dist: 6 | RefWords: 14
File: 1580-141084-0011.wav | WER: 0.7059 | Dist: 12 | RefWords: 17
File: 1580-141084-0012.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 1580-141084-0013.wav | WER: 0.6250 | Dist: 5 | RefWords: 8
File: 1580-141084-0014.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 1580-141084-0015.wav | WER: 0.4444 | Dist: 4 | RefWords: 9
File: 1580-141084-0016.wav | WER: 0.3158 | Dist: 6 | RefWords: 19
File: 1580-141084-0017.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 1580-141084-0018.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 1580-141084-0019.wav | WER: 0.7778 | Dist: 7 | RefWords: 9
File: 1580-141084-0020.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 1580-141084-0021.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 1580-141084-0022.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 1580-141084-0023.wav | WER: 0.1667 | Dist: 5 | RefWords: 30
File: 1580-141084-0024.wav | WER: 0.3333 | Dist: 9 | RefWords: 27
File: 1580-141084-0025.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 1580-141084-0026.wav | WER: 0.0870 | Dist: 2 | RefWords: 23
File: 1580-141084-0027.wav | WER: 0.2500 | Dist: 1 | RefWords: 4
File: 1580-141084-0028.wav | WER: 0.4000 | Dist: 2 | RefWords: 5
File: 1580-141084-0029.wav | WER: 0.1250 | Dist: 3 | RefWords: 24
File: 1580-141084-0030.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 1580-141084-0031.wav | WER: 0.2727 | Dist: 6 | RefWords: 22
File: 1580-141084-0032.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 1580-141084-0033.wav | WER: 0.2609 | Dist: 6 | RefWords: 23
File: 1580-141084-0034.wav | WER: 0.1333 | Dist: 2 | RefWords: 15
File: 1580-141084-0035.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 1580-141084-0036.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 1580-141084-0037.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 1580-141084-0038.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 1580-141084-0039.wav | WER: 0.0588 | Dist: 1 | RefWords: 17
File: 1580-141084-0040.wav | WER: 0.0588 | Dist: 1 | RefWords: 17
File: 1580-141084-0041.wav | WER: 0.2000 | Dist: 6 | RefWords: 30
File: 1580-141084-0042.wav | WER: 0.0625 | Dist: 1 | RefWords: 16
File: 1580-141084-0043.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 1580-141084-0044.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 1580-141084-0045.wav | WER: 0.0769 | Dist: 1 | RefWords: 13
File: 1580-141084-0046.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 1580-141084-0047.wav | WER: 0.0909 | Dist: 2 | RefWords: 22
File: 1580-141084-0048.wav | WER: 0.1053 | Dist: 4 | RefWords: 38
File: 1580-141084-0049.wav | WER: 0.0455 | Dist: 1 | RefWords: 22
File: 1580-141084-0050.wav | WER: 0.5556 | Dist: 5 | RefWords: 9
File: 1580-141083-0000.wav | WER: 0.1000 | Dist: 3 | RefWords: 30
File: 1580-141083-0001.wav | WER: 0.3235 | Dist: 11 | RefWords: 34
File: 1580-141083-0002.wav | WER: 0.2778 | Dist: 5 | RefWords: 18
File: 1580-141083-0003.wav | WER: 0.3571 | Dist: 5 | RefWords: 14
File: 1580-141083-0004.wav | WER: 0.0000 | Dist: 0 | RefWords: 14
File: 1580-141083-0005.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 1580-141083-0006.wav | WER: 0.3611 | Dist: 13 | RefWords: 36
File: 1580-141083-0007.wav | WER: 0.0588 | Dist: 1 | RefWords: 17
File: 1580-141083-0008.wav | WER: 0.0769 | Dist: 1 | RefWords: 13
File: 1580-141083-0009.wav | WER: 0.1852 | Dist: 5 | RefWords: 27
File: 1580-141083-0010.wav | WER: 0.1739 | Dist: 4 | RefWords: 23
File: 1580-141083-0011.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 1580-141083-0012.wav | WER: 0.0370 | Dist: 1 | RefWords: 27
File: 1580-141083-0013.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 1580-141083-0014.wav | WER: 0.4000 | Dist: 4 | RefWords: 10
File: 1580-141083-0015.wav | WER: 0.1429 | Dist: 2 | RefWords: 14
File: 1580-141083-0016.wav | WER: 0.0000 | Dist: 0 | RefWords: 15
File: 1580-141083-0017.wav | WER: 0.4000 | Dist: 2 | RefWords: 5
File: 1580-141083-0018.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 1580-141083-0019.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 1580-141083-0020.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 1580-141083-0021.wav | WER: 0.2500 | Dist: 3 | RefWords: 12
File: 1580-141083-0022.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 1580-141083-0023.wav | WER: 0.0000 | Dist: 0 | RefWords: 11
File: 1580-141083-0024.wav | WER: 0.1429 | Dist: 2 | RefWords: 14
File: 1580-141083-0025.wav | WER: 0.1429 | Dist: 2 | RefWords: 14
File: 1580-141083-0026.wav | WER: 0.2353 | Dist: 4 | RefWords: 17
File: 1580-141083-0027.wav | WER: 0.1000 | Dist: 2 | RefWords: 20
File: 1580-141083-0028.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 1580-141083-0029.wav | WER: 0.2632 | Dist: 10 | RefWords: 38
File: 1580-141083-0030.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 1580-141083-0031.wav | WER: 0.1429 | Dist: 3 | RefWords: 21
File: 1580-141083-0032.wav | WER: 0.4545 | Dist: 5 | RefWords: 11
File: 1580-141083-0033.wav | WER: 0.2500 | Dist: 7 | RefWords: 28
File: 1580-141083-0034.wav | WER: 0.2917 | Dist: 7 | RefWords: 24
File: 1580-141083-0035.wav | WER: 0.4167 | Dist: 5 | RefWords: 12
File: 1580-141083-0036.wav | WER: 0.1333 | Dist: 2 | RefWords: 15
File: 1580-141083-0037.wav | WER: 0.0952 | Dist: 2 | RefWords: 21
File: 1580-141083-0038.wav | WER: 0.0385 | Dist: 1 | RefWords: 26
File: 1580-141083-0039.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 1580-141083-0040.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 1580-141083-0041.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 1580-141083-0042.wav | WER: 0.2778 | Dist: 5 | RefWords: 18
File: 1580-141083-0043.wav | WER: 0.5000 | Dist: 4 | RefWords: 8
File: 1580-141083-0044.wav | WER: 0.0000 | Dist: 0 | RefWords: 18
File: 1580-141083-0045.wav | WER: 0.3333 | Dist: 5 | RefWords: 15
File: 1580-141083-0046.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 1580-141083-0047.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 1580-141083-0048.wav | WER: 0.6000 | Dist: 6 | RefWords: 10
File: 1580-141083-0049.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 1580-141083-0050.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 1580-141083-0051.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 1580-141083-0052.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 1580-141083-0053.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 4446-2273-0000.wav | WER: 0.3000 | Dist: 9 | RefWords: 30
File: 4446-2273-0001.wav | WER: 0.0588 | Dist: 1 | RefWords: 17
File: 4446-2273-0002.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 4446-2273-0003.wav | WER: 0.1250 | Dist: 3 | RefWords: 24
File: 4446-2273-0004.wav | WER: 0.2632 | Dist: 5 | RefWords: 19
File: 4446-2273-0005.wav | WER: 0.0000 | Dist: 0 | RefWords: 18
File: 4446-2273-0006.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 4446-2273-0007.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 4446-2273-0008.wav | WER: 0.1200 | Dist: 3 | RefWords: 25
File: 4446-2273-0009.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 4446-2273-0010.wav | WER: 0.3056 | Dist: 11 | RefWords: 36
File: 4446-2273-0011.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 4446-2273-0012.wav | WER: 0.5455 | Dist: 6 | RefWords: 11
File: 4446-2273-0013.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 4446-2273-0014.wav | WER: 0.3750 | Dist: 3 | RefWords: 8
File: 4446-2273-0015.wav | WER: 0.0667 | Dist: 1 | RefWords: 15
File: 4446-2273-0016.wav | WER: 0.2778 | Dist: 10 | RefWords: 36
File: 4446-2273-0017.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 4446-2273-0018.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 4446-2273-0019.wav | WER: 0.5385 | Dist: 7 | RefWords: 13
File: 4446-2273-0020.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 4446-2273-0021.wav | WER: 0.1875 | Dist: 3 | RefWords: 16
File: 4446-2273-0022.wav | WER: 0.0000 | Dist: 0 | RefWords: 20
File: 4446-2273-0023.wav | WER: 0.2500 | Dist: 4 | RefWords: 16
File: 4446-2273-0024.wav | WER: 0.2353 | Dist: 4 | RefWords: 17
File: 4446-2273-0025.wav | WER: 0.0000 | Dist: 0 | RefWords: 16
File: 4446-2273-0026.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 4446-2273-0027.wav | WER: 0.0000 | Dist: 0 | RefWords: 10
File: 4446-2273-0028.wav | WER: 0.0588 | Dist: 1 | RefWords: 17
File: 4446-2273-0029.wav | WER: 0.0000 | Dist: 0 | RefWords: 13
File: 4446-2273-0030.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 4446-2273-0031.wav | WER: 0.2500 | Dist: 1 | RefWords: 4
File: 4446-2273-0032.wav | WER: 0.2500 | Dist: 6 | RefWords: 24
File: 4446-2273-0033.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 4446-2273-0034.wav | WER: 0.0714 | Dist: 1 | RefWords: 14
File: 4446-2273-0035.wav | WER: 0.1500 | Dist: 3 | RefWords: 20
File: 4446-2273-0036.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 4446-2271-0000.wav | WER: 0.5000 | Dist: 4 | RefWords: 8
File: 4446-2271-0001.wav | WER: 0.2105 | Dist: 4 | RefWords: 19
File: 4446-2271-0002.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 4446-2271-0003.wav | WER: 0.1429 | Dist: 2 | RefWords: 14
File: 4446-2271-0004.wav | WER: 0.1944 | Dist: 7 | RefWords: 36
File: 4446-2271-0005.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 4446-2271-0006.wav | WER: 0.0000 | Dist: 0 | RefWords: 11
File: 4446-2271-0007.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 4446-2271-0008.wav | WER: 0.0000 | Dist: 0 | RefWords: 20
File: 4446-2271-0009.wav | WER: 0.3043 | Dist: 7 | RefWords: 23
File: 4446-2271-0010.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 4446-2271-0011.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 4446-2271-0012.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 4446-2271-0013.wav | WER: 0.3125 | Dist: 5 | RefWords: 16
File: 4446-2271-0014.wav | WER: 0.1667 | Dist: 3 | RefWords: 18
File: 4446-2271-0015.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 4446-2271-0016.wav | WER: 0.1935 | Dist: 6 | RefWords: 31
File: 4446-2271-0017.wav | WER: 0.3478 | Dist: 16 | RefWords: 46
File: 4446-2271-0018.wav | WER: 0.1667 | Dist: 3 | RefWords: 18
File: 4446-2271-0019.wav | WER: 0.5000 | Dist: 5 | RefWords: 10
File: 4446-2271-0020.wav | WER: 0.2500 | Dist: 5 | RefWords: 20
File: 4446-2271-0021.wav | WER: 0.5000 | Dist: 7 | RefWords: 14
File: 4446-2271-0022.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 4446-2271-0023.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 4446-2271-0024.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 4446-2275-0000.wav | WER: 0.3000 | Dist: 6 | RefWords: 20
File: 4446-2275-0001.wav | WER: 0.1333 | Dist: 2 | RefWords: 15
File: 4446-2275-0002.wav | WER: 0.5217 | Dist: 12 | RefWords: 23
File: 4446-2275-0003.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 4446-2275-0004.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 4446-2275-0005.wav | WER: 0.2632 | Dist: 5 | RefWords: 19
File: 4446-2275-0006.wav | WER: 0.0000 | Dist: 0 | RefWords: 14
File: 4446-2275-0007.wav | WER: 0.0833 | Dist: 3 | RefWords: 36
File: 4446-2275-0008.wav | WER: 0.1333 | Dist: 2 | RefWords: 15
File: 4446-2275-0009.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 4446-2275-0010.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 4446-2275-0011.wav | WER: 0.5000 | Dist: 3 | RefWords: 6
File: 4446-2275-0012.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 4446-2275-0013.wav | WER: 0.4545 | Dist: 5 | RefWords: 11
File: 4446-2275-0014.wav | WER: 0.5000 | Dist: 3 | RefWords: 6
File: 4446-2275-0015.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 4446-2275-0016.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 4446-2275-0017.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 4446-2275-0018.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 4446-2275-0019.wav | WER: 0.1579 | Dist: 3 | RefWords: 19
File: 4446-2275-0020.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 4446-2275-0021.wav | WER: 0.3077 | Dist: 4 | RefWords: 13
File: 4446-2275-0022.wav | WER: 0.0000 | Dist: 0 | RefWords: 13
File: 4446-2275-0023.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 4446-2275-0024.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 4446-2275-0025.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 4446-2275-0026.wav | WER: 0.2500 | Dist: 5 | RefWords: 20
File: 4446-2275-0027.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 4446-2275-0028.wav | WER: 0.4545 | Dist: 5 | RefWords: 11
File: 4446-2275-0029.wav | WER: 0.1500 | Dist: 3 | RefWords: 20
File: 4446-2275-0030.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 4446-2275-0031.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 4446-2275-0032.wav | WER: 0.0000 | Dist: 0 | RefWords: 10
File: 4446-2275-0033.wav | WER: 0.2222 | Dist: 6 | RefWords: 27
File: 4446-2275-0034.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 4446-2275-0035.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 4446-2275-0036.wav | WER: 0.6923 | Dist: 9 | RefWords: 13
File: 4446-2275-0037.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 4446-2275-0038.wav | WER: 0.4545 | Dist: 5 | RefWords: 11
File: 4446-2275-0039.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 4446-2275-0040.wav | WER: 0.2917 | Dist: 7 | RefWords: 24
File: 4446-2275-0041.wav | WER: 0.2143 | Dist: 3 | RefWords: 14
File: 4446-2275-0042.wav | WER: 0.1429 | Dist: 2 | RefWords: 14
File: 4446-2275-0043.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 4446-2275-0044.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 4446-2275-0045.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 4992-41806-0000.wav | WER: 0.2174 | Dist: 10 | RefWords: 46
File: 4992-41806-0001.wav | WER: 0.1250 | Dist: 3 | RefWords: 24
File: 4992-41806-0002.wav | WER: 0.3696 | Dist: 17 | RefWords: 46
File: 4992-41806-0003.wav | WER: 0.1538 | Dist: 4 | RefWords: 26
File: 4992-41806-0004.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 4992-41806-0005.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 4992-41806-0006.wav | WER: 0.3913 | Dist: 9 | RefWords: 23
File: 4992-41806-0007.wav | WER: 0.1818 | Dist: 6 | RefWords: 33
File: 4992-41806-0008.wav | WER: 0.4706 | Dist: 16 | RefWords: 34
File: 4992-41806-0009.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 4992-41806-0010.wav | WER: 0.0000 | Dist: 0 | RefWords: 4
File: 4992-41806-0011.wav | WER: 0.3889 | Dist: 7 | RefWords: 18
File: 4992-41806-0012.wav | WER: 0.2941 | Dist: 5 | RefWords: 17
File: 4992-41806-0013.wav | WER: 0.3125 | Dist: 5 | RefWords: 16
File: 4992-41806-0014.wav | WER: 0.4884 | Dist: 21 | RefWords: 43
File: 4992-41806-0015.wav | WER: 0.3556 | Dist: 16 | RefWords: 45
File: 4992-41806-0016.wav | WER: 0.2791 | Dist: 12 | RefWords: 43
File: 4992-41806-0017.wav | WER: 0.2414 | Dist: 7 | RefWords: 29
File: 4992-23283-0000.wav | WER: 0.0556 | Dist: 1 | RefWords: 18
File: 4992-23283-0001.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 4992-23283-0002.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 4992-23283-0003.wav | WER: 0.3636 | Dist: 4 | RefWords: 11
File: 4992-23283-0004.wav | WER: 0.2500 | Dist: 5 | RefWords: 20
File: 4992-23283-0005.wav | WER: 0.1818 | Dist: 6 | RefWords: 33
File: 4992-23283-0006.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 4992-23283-0007.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 4992-23283-0008.wav | WER: 0.3571 | Dist: 5 | RefWords: 14
File: 4992-23283-0009.wav | WER: 0.1667 | Dist: 4 | RefWords: 24
File: 4992-23283-0010.wav | WER: 0.3333 | Dist: 5 | RefWords: 15
File: 4992-23283-0011.wav | WER: 0.0000 | Dist: 0 | RefWords: 13
File: 4992-23283-0012.wav | WER: 0.2131 | Dist: 13 | RefWords: 61
File: 4992-23283-0013.wav | WER: 0.4667 | Dist: 7 | RefWords: 15
File: 4992-23283-0014.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 4992-23283-0015.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 4992-23283-0016.wav | WER: 0.5000 | Dist: 5 | RefWords: 10
File: 4992-23283-0017.wav | WER: 0.1951 | Dist: 8 | RefWords: 41
File: 4992-23283-0018.wav | WER: 0.2000 | Dist: 4 | RefWords: 20
File: 4992-23283-0019.wav | WER: 0.2105 | Dist: 4 | RefWords: 19
File: 4992-23283-0020.wav | WER: 0.2812 | Dist: 9 | RefWords: 32
File: 4992-41797-0000.wav | WER: 0.5000 | Dist: 6 | RefWords: 12
File: 4992-41797-0001.wav | WER: 0.3614 | Dist: 30 | RefWords: 83
File: 4992-41797-0002.wav | WER: 0.5000 | Dist: 6 | RefWords: 12
File: 4992-41797-0003.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 4992-41797-0004.wav | WER: 0.1905 | Dist: 4 | RefWords: 21
File: 4992-41797-0005.wav | WER: 0.2500 | Dist: 3 | RefWords: 12
File: 4992-41797-0006.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 4992-41797-0007.wav | WER: 0.2609 | Dist: 6 | RefWords: 23
File: 4992-41797-0008.wav | WER: 0.4091 | Dist: 9 | RefWords: 22
File: 4992-41797-0009.wav | WER: 0.1667 | Dist: 6 | RefWords: 36
File: 4992-41797-0010.wav | WER: 0.0714 | Dist: 1 | RefWords: 14
File: 4992-41797-0011.wav | WER: 0.3571 | Dist: 5 | RefWords: 14
File: 4992-41797-0012.wav | WER: 0.8889 | Dist: 8 | RefWords: 9
File: 4992-41797-0013.wav | WER: 0.1111 | Dist: 3 | RefWords: 27
File: 4992-41797-0014.wav | WER: 0.1200 | Dist: 3 | RefWords: 25
File: 4992-41797-0015.wav | WER: 0.2667 | Dist: 8 | RefWords: 30
File: 4992-41797-0016.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 4992-41797-0017.wav | WER: 0.4545 | Dist: 10 | RefWords: 22
File: 4992-41797-0018.wav | WER: 0.1818 | Dist: 4 | RefWords: 22
File: 4992-41797-0019.wav | WER: 0.6667 | Dist: 6 | RefWords: 9
File: 4992-41797-0020.wav | WER: 0.4706 | Dist: 8 | RefWords: 17
File: 4992-41797-0021.wav | WER: 0.2105 | Dist: 4 | RefWords: 19
File: 4992-41797-0022.wav | WER: 0.3333 | Dist: 6 | RefWords: 18
File: 237-134500-0000.wav | WER: 0.4706 | Dist: 8 | RefWords: 17
File: 237-134500-0001.wav | WER: 0.5000 | Dist: 1 | RefWords: 2
File: 237-134500-0002.wav | WER: 0.2000 | Dist: 3 | RefWords: 15
File: 237-134500-0003.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 237-134500-0004.wav | WER: 1.5000 | Dist: 6 | RefWords: 4
File: 237-134500-0005.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 237-134500-0006.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 237-134500-0007.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 237-134500-0008.wav | WER: 0.5385 | Dist: 7 | RefWords: 13
File: 237-134500-0009.wav | WER: 0.3750 | Dist: 3 | RefWords: 8
File: 237-134500-0010.wav | WER: 0.2857 | Dist: 4 | RefWords: 14
File: 237-134500-0011.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 237-134500-0012.wav | WER: 0.2581 | Dist: 8 | RefWords: 31
File: 237-134500-0013.wav | WER: 0.2593 | Dist: 7 | RefWords: 27
File: 237-134500-0014.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 237-134500-0015.wav | WER: 0.0882 | Dist: 3 | RefWords: 34
File: 237-134500-0016.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 237-134500-0017.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 237-134500-0018.wav | WER: 0.1765 | Dist: 6 | RefWords: 34
File: 237-134500-0019.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 237-134500-0020.wav | WER: 0.0000 | Dist: 0 | RefWords: 3
File: 237-134500-0021.wav | WER: 0.3077 | Dist: 4 | RefWords: 13
File: 237-134500-0022.wav | WER: 0.0500 | Dist: 1 | RefWords: 20
File: 237-134500-0023.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 237-134500-0024.wav | WER: 0.1250 | Dist: 2 | RefWords: 16
File: 237-134500-0025.wav | WER: 1.0000 | Dist: 2 | RefWords: 2
File: 237-134500-0026.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 237-134500-0027.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 237-134500-0028.wav | WER: 0.4545 | Dist: 5 | RefWords: 11
File: 237-134500-0029.wav | WER: 0.4444 | Dist: 4 | RefWords: 9
File: 237-134500-0030.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 237-134500-0031.wav | WER: 0.2821 | Dist: 11 | RefWords: 39
File: 237-134500-0032.wav | WER: 0.1333 | Dist: 2 | RefWords: 15
File: 237-134500-0033.wav | WER: 0.0000 | Dist: 0 | RefWords: 17
File: 237-134500-0034.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 237-134500-0035.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 237-134500-0036.wav | WER: 0.1053 | Dist: 2 | RefWords: 19
File: 237-134500-0037.wav | WER: 0.3333 | Dist: 7 | RefWords: 21
File: 237-134500-0038.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 237-134500-0039.wav | WER: 0.1250 | Dist: 2 | RefWords: 16
File: 237-134500-0040.wav | WER: 0.0714 | Dist: 1 | RefWords: 14
File: 237-134500-0041.wav | WER: 0.0769 | Dist: 2 | RefWords: 26
File: 237-134500-0042.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 237-134493-0000.wav | WER: 0.3750 | Dist: 3 | RefWords: 8
File: 237-134493-0001.wav | WER: 0.3158 | Dist: 6 | RefWords: 19
File: 237-134493-0002.wav | WER: 0.1154 | Dist: 3 | RefWords: 26
File: 237-134493-0003.wav | WER: 0.3030 | Dist: 10 | RefWords: 33
File: 237-134493-0004.wav | WER: 0.2000 | Dist: 4 | RefWords: 20
File: 237-134493-0005.wav | WER: 0.3000 | Dist: 9 | RefWords: 30
File: 237-134493-0006.wav | WER: 0.1875 | Dist: 3 | RefWords: 16
File: 237-134493-0007.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 237-134493-0008.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 237-134493-0009.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 237-134493-0010.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 237-134493-0011.wav | WER: 0.2222 | Dist: 4 | RefWords: 18
File: 237-134493-0012.wav | WER: 0.0769 | Dist: 1 | RefWords: 13
